threshold,passed_seed_count,minimum_seed_constraint_margin,mean_balanced_accuracy,minimum_worst_batch_engage_recall,minimum_worst_batch_noop_recall,minimum_worst_scenario_engage_recall,minimum_worst_scenario_noop_recall
0.8739060163497925,0,-0.6,0.6270034100596761,0.0,0.9722222222222222,0.15384615384615385,0.96875
0.8835276961326599,0,-0.6,0.6245524296675192,0.0,0.9722222222222222,0.15384615384615385,0.96875
0.8968342542648315,0,-0.6,0.6221014492753624,0.0,0.9722222222222222,0.15384615384615385,0.96875
0.9055564999580383,0,-0.6,0.6196504688832055,0.0,0.9722222222222222,0.15384615384615385,0.96875
0.9080444872379303,0,-0.6,0.6171994884910487,0.0,0.9722222222222222,0.15384615384615385,0.96875
0.9099492132663727,0,-0.6,0.6147485080988918,0.0,0.9722222222222222,0.11538461538461539,0.96875
0.921467125415802,0,-0.6,0.612297527706735,0.0,0.9722222222222222,0.11538461538461539,0.96875
0.9319933652877808,0,-0.6,0.6137468030690537,0.0,0.975,0.11538461538461539,0.9814814814814815
0.9340167045593262,0,-0.6,0.6112958226768969,0.0,0.975,0.11538461538461539,0.9814814814814815
0.936404287815094,0,-0.6,0.6127450980392157,0.0,1.0,0.11538461538461539,1.0
0.9470716714859009,0,-0.6,0.6102941176470589,0.0,1.0,0.11538461538461539,1.0
0.9608964323997498,0,-0.6,0.607843137254902,0.0,1.0,0.11538461538461539,1.0
0.9696009159088135,0,-0.6,0.6053921568627452,0.0,1.0,0.11538461538461539,1.0
0.9878458976745605,0,-0.6,0.6029411764705883,0.0,1.0,0.07692307692307693,1.0
1.0023521780967712,0,-0.6,0.6004901960784315,0.0,1.0,0.07692307692307693,1.0
1.0083625316619873,0,-0.6,0.5980392156862746,0.0,1.0,0.07692307692307693,1.0
1.0231492519378662,0,-0.6,0.5955882352941176,0.0,1.0,0.07692307692307693,1.0
1.0336230993270874,0,-0.6,0.5931372549019608,0.0,1.0,0.07692307692307693,1.0
1.0411655902862549,0,-0.6,0.5906862745098039,0.0,1.0,0.07692307692307693,1.0
1.0513761043548584,0,-0.6,0.5882352941176471,0.0,1.0,0.07692307692307693,1.0
1.055070400238037,0,-0.6,0.5857843137254902,0.0,1.0,0.07692307692307693,1.0
1.0570988655090332,0,-0.6,0.5833333333333334,0.0,1.0,0.07692307692307693,1.0
1.063810646533966,0,-0.6,0.5808823529411765,0.0,1.0,0.07692307692307693,1.0
1.0920644402503967,0,-0.6,0.5784313725490197,0.0,1.0,0.07692307692307693,1.0
1.1208631992340088,0,-0.6,0.5759803921568628,0.0,1.0,0.07692307692307693,1.0
1.1286007165908813,0,-0.6,0.573529411764706,0.0,1.0,0.07692307692307693,1.0
1.1364868879318237,0,-0.6,0.5710784313725491,0.0,1.0,0.07692307692307693,1.0
1.153340220451355,0,-0.6,0.5686274509803922,0.0,1.0,0.07692307692307693,1.0
1.1674380898475647,0,-0.6,0.5661764705882354,0.0,1.0,0.07692307692307693,1.0
1.1734927296638489,0,-0.6,0.5637254901960785,0.0,1.0,0.038461538461538464,1.0
1.1832035183906555,0,-0.6,0.5612745098039216,0.0,1.0,0.038461538461538464,1.0
1.1913861632347107,0,-0.6,0.5588235294117647,0.0,1.0,0.038461538461538464,1.0
1.1959156394004822,0,-0.6,0.5563725490196079,0.0,1.0,0.038461538461538464,1.0
1.2641887068748474,0,-0.6,0.553921568627451,0.0,1.0,0.038461538461538464,1.0
1.3317387104034424,0,-0.6,0.5514705882352942,0.0,1.0,0.038461538461538464,1.0
1.3401303887367249,0,-0.6,0.5490196078431373,0.0,1.0,0.038461538461538464,1.0
1.3515992164611816,0,-0.6,0.5465686274509804,0.0,1.0,0.038461538461538464,1.0
1.3863476514816284,0,-0.6,0.5441176470588236,0.0,1.0,0.038461538461538464,1.0
1.4236664772033691,0,-0.6,0.5416666666666666,0.0,1.0,0.038461538461538464,1.0
1.4461284279823303,0,-0.6,0.5392156862745098,0.0,1.0,0.038461538461538464,1.0
1.4877825379371643,0,-0.6,0.5367647058823529,0.0,1.0,0.0,1.0
1.5443326234817505,0,-0.6,0.5343137254901961,0.0,1.0,0.0,1.0
1.5739145278930664,0,-0.6,0.5318627450980392,0.0,1.0,0.0,1.0
1.623339831829071,0,-0.6,0.5294117647058822,0.0,1.0,0.0,1.0
1.6736773252487183,0,-0.6,0.5269607843137254,0.0,1.0,0.0,1.0
1.6768574714660645,0,-0.6,0.5245098039215685,0.0,1.0,0.0,1.0
1.6927129030227661,0,-0.6,0.5220588235294117,0.0,1.0,0.0,1.0
1.7385433316230774,0,-0.6,0.5196078431372548,0.0,1.0,0.0,1.0
1.792556345462799,0,-0.6,0.517156862745098,0.0,1.0,0.0,1.0
1.8196065425872803,0,-0.6,0.5147058823529411,0.0,1.0,0.0,1.0
1.8575109243392944,0,-0.6,0.5122549019607843,0.0,1.0,0.0,1.0
1.9234538078308105,0,-0.6,0.5098039215686274,0.0,1.0,0.0,1.0
2.0382659435272217,0,-0.6,0.5073529411764706,0.0,1.0,0.0,1.0
2.1232224702835083,0,-0.6,0.5049019607843137,0.0,1.0,0.0,1.0
2.2812165021896362,0,-0.6,0.5024509803921569,0.0,1.0,0.0,1.0
2.4359005633368493,0,-0.6,0.5,0.0,1.0,0.0,1.0
