objective,model_seed,threshold,count,engage_count,noop_count,accuracy,balanced_accuracy,engage_recall,noop_recall,false_noop_rate,wasteful_engage_rate,worst_batch_engage_recall,worst_batch_noop_recall,worst_scenario_engage_recall,worst_scenario_noop_recall,safety_sign_accuracy,engage_margin,noop_margin,balanced_accuracy_margin,safety_sign_margin,minimum_constraint_margin,predicted_engage_count,passed_check_count,feasible,pareto_frontier,check_balanced_accuracy,check_engage_recall,check_noop_recall,check_batch_engage_recall,check_batch_noop_recall,check_scenario_engage_recall,check_scenario_noop_recall,check_safety_sign_accuracy
scenario_robust,21,-2.5025187730789185,183,68,115,0.44808743169398907,0.5608695652173913,1.0,0.12173913043478261,0.0,0.8782608695652174,1.0,0.0,1.0,0.09375,0.7016574585635359,0.4,-0.65,-0.13913043478260867,0.0016574585635359407,-0.65,169,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-2.390058755874634,183,68,115,0.453551912568306,0.5652173913043478,1.0,0.13043478260869565,0.0,0.8695652173913043,1.0,0.0,1.0,0.10344827586206896,0.7016574585635359,0.4,-0.65,-0.13478260869565217,0.0016574585635359407,-0.65,168,4,False,True,False,True,False,True,False,True,False,True
scenario_robust,21,-2.16044682264328,183,68,115,0.44808743169398907,0.5578644501278772,0.9852941176470589,0.13043478260869565,0.014705882352941176,0.8695652173913043,0.9583333333333334,0.0,0.9615384615384616,0.10344827586206896,0.7016574585635359,0.3583333333333334,-0.65,-0.14213554987212274,0.0016574585635359407,-0.65,167,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.9194458723068237,183,68,115,0.453551912568306,0.5622122762148338,0.9852941176470589,0.1391304347826087,0.014705882352941176,0.8608695652173913,0.9583333333333334,0.0,0.9615384615384616,0.10344827586206896,0.7016574585635359,0.3583333333333334,-0.65,-0.13778772378516613,0.0016574585635359407,-0.65,166,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.8824652433395386,183,68,115,0.45901639344262296,0.5665601023017903,0.9852941176470589,0.14782608695652175,0.014705882352941176,0.8521739130434782,0.9583333333333334,0.0,0.9615384615384616,0.10344827586206896,0.7016574585635359,0.3583333333333334,-0.65,-0.13343989769820963,0.0016574585635359407,-0.65,165,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.8198504447937012,183,68,115,0.4644808743169399,0.5709079283887468,0.9852941176470589,0.1565217391304348,0.014705882352941176,0.8434782608695652,0.9583333333333334,0.0,0.9615384615384616,0.10344827586206896,0.7016574585635359,0.3583333333333334,-0.65,-0.12909207161125313,0.0016574585635359407,-0.65,164,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.7551009058952332,183,68,115,0.46994535519125685,0.5752557544757033,0.9852941176470589,0.16521739130434782,0.014705882352941176,0.8347826086956521,0.9583333333333334,0.0,0.9615384615384616,0.10344827586206896,0.7016574585635359,0.3583333333333334,-0.65,-0.12474424552429664,0.0016574585635359407,-0.65,163,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.6721572875976562,183,68,115,0.47540983606557374,0.5796035805626598,0.9852941176470589,0.17391304347826086,0.014705882352941176,0.8260869565217391,0.9583333333333334,0.0,0.9615384615384616,0.10344827586206896,0.7016574585635359,0.3583333333333334,-0.65,-0.12039641943734014,0.0016574585635359407,-0.65,162,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.5984839797019958,183,68,115,0.4808743169398907,0.5839514066496164,0.9852941176470589,0.1826086956521739,0.014705882352941176,0.8173913043478261,0.9583333333333334,0.0,0.9615384615384616,0.10344827586206896,0.7016574585635359,0.3583333333333334,-0.65,-0.11604859335038353,0.0016574585635359407,-0.65,161,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.5613081455230713,183,68,115,0.48633879781420764,0.5882992327365729,0.9852941176470589,0.19130434782608696,0.014705882352941176,0.808695652173913,0.9583333333333334,0.0,0.9615384615384616,0.13793103448275862,0.7016574585635359,0.3583333333333334,-0.65,-0.11170076726342704,0.0016574585635359407,-0.65,160,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.4559465050697327,183,68,115,0.4918032786885246,0.5926470588235294,0.9852941176470589,0.2,0.014705882352941176,0.8,0.9583333333333334,0.0,0.9615384615384616,0.13793103448275862,0.7016574585635359,0.3583333333333334,-0.65,-0.10735294117647054,0.0016574585635359407,-0.65,159,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.2737820744514465,183,68,115,0.4972677595628415,0.5969948849104859,0.9852941176470589,0.20869565217391303,0.014705882352941176,0.7913043478260869,0.9583333333333334,0.0,0.9615384615384616,0.13793103448275862,0.7016574585635359,0.3583333333333334,-0.65,-0.10300511508951404,0.0016574585635359407,-0.65,158,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-1.0202692151069641,183,68,115,0.5027322404371585,0.6013427109974425,0.9852941176470589,0.21739130434782608,0.014705882352941176,0.782608695652174,0.9583333333333334,0.0,0.9615384615384616,0.13793103448275862,0.7016574585635359,0.3583333333333334,-0.65,-0.09865728900255744,0.0016574585635359407,-0.65,157,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.8659971952438354,183,68,115,0.5081967213114754,0.605690537084399,0.9852941176470589,0.22608695652173913,0.014705882352941176,0.7739130434782608,0.9583333333333334,0.0,0.9615384615384616,0.13793103448275862,0.7016574585635359,0.3583333333333334,-0.65,-0.09430946291560094,0.0016574585635359407,-0.65,156,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.8156064450740814,183,68,115,0.5136612021857924,0.6100383631713555,0.9852941176470589,0.23478260869565218,0.014705882352941176,0.7652173913043478,0.9583333333333334,0.0,0.9615384615384616,0.13793103448275862,0.7016574585635359,0.3583333333333334,-0.65,-0.08996163682864444,0.0016574585635359407,-0.65,155,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.7689026296138763,183,68,115,0.5191256830601093,0.614386189258312,0.9852941176470589,0.24347826086956523,0.014705882352941176,0.7565217391304347,0.9583333333333334,0.0,0.9615384615384616,0.13793103448275862,0.7016574585635359,0.3583333333333334,-0.65,-0.08561381074168795,0.0016574585635359407,-0.65,154,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.7420855462551117,183,68,115,0.5245901639344263,0.6187340153452685,0.9852941176470589,0.25217391304347825,0.014705882352941176,0.7478260869565218,0.9583333333333334,0.0,0.9615384615384616,0.13793103448275862,0.7016574585635359,0.3583333333333334,-0.65,-0.08126598465473145,0.0016574585635359407,-0.65,153,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.7206827402114868,183,68,115,0.5300546448087432,0.6230818414322251,0.9852941176470589,0.2608695652173913,0.014705882352941176,0.7391304347826086,0.9583333333333334,0.0,0.9615384615384616,0.1724137931034483,0.7016574585635359,0.3583333333333334,-0.65,-0.07691815856777484,0.0016574585635359407,-0.65,152,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.7015389800071716,183,68,115,0.5355191256830601,0.6274296675191816,0.9852941176470589,0.26956521739130435,0.014705882352941176,0.7304347826086957,0.9583333333333334,0.0,0.9615384615384616,0.1724137931034483,0.7016574585635359,0.3583333333333334,-0.65,-0.07257033248081834,0.0016574585635359407,-0.65,151,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.6788811981678009,183,68,115,0.5409836065573771,0.6317774936061381,0.9852941176470589,0.2782608695652174,0.014705882352941176,0.7217391304347827,0.9583333333333334,0.0,0.9615384615384616,0.1724137931034483,0.7016574585635359,0.3583333333333334,-0.65,-0.06822250639386185,0.0016574585635359407,-0.65,150,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.671800434589386,183,68,115,0.5355191256830601,0.6244245524296675,0.9705882352941176,0.2782608695652174,0.029411764705882353,0.7217391304347827,0.9166666666666666,0.0,0.9615384615384616,0.1724137931034483,0.7016574585635359,0.31666666666666665,-0.65,-0.07557544757033241,0.0016574585635359407,-0.65,149,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.6568231284618378,183,68,115,0.5409836065573771,0.628772378516624,0.9705882352941176,0.28695652173913044,0.029411764705882353,0.7130434782608696,0.9166666666666666,0.0,0.9615384615384616,0.1724137931034483,0.7016574585635359,0.31666666666666665,-0.65,-0.07122762148337591,0.0016574585635359407,-0.65,148,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.6309738159179688,183,68,115,0.546448087431694,0.6331202046035805,0.9705882352941176,0.2956521739130435,0.029411764705882353,0.7043478260869566,0.9166666666666666,0.0,0.9615384615384616,0.20689655172413793,0.7016574585635359,0.31666666666666665,-0.65,-0.06687979539641942,0.0016574585635359407,-0.65,147,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.5916526019573212,183,68,115,0.5519125683060109,0.6374680306905371,0.9705882352941176,0.30434782608695654,0.029411764705882353,0.6956521739130435,0.9166666666666666,0.0,0.9615384615384616,0.20689655172413793,0.7016574585635359,0.31666666666666665,-0.65,-0.06253196930946281,0.0016574585635359407,-0.65,146,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.5634958744049072,183,68,115,0.5573770491803278,0.6418158567774936,0.9705882352941176,0.3130434782608696,0.029411764705882353,0.6869565217391305,0.9166666666666666,0.0,0.9615384615384616,0.20689655172413793,0.7016574585635359,0.31666666666666665,-0.65,-0.05818414322250631,0.0016574585635359407,-0.65,145,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.5598926544189453,183,68,115,0.5628415300546448,0.6461636828644501,0.9705882352941176,0.3217391304347826,0.029411764705882353,0.6782608695652174,0.9166666666666666,0.0,0.9615384615384616,0.2413793103448276,0.7016574585635359,0.31666666666666665,-0.65,-0.053836317135549816,0.0016574585635359407,-0.65,144,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.5426733493804932,183,68,115,0.5683060109289617,0.6505115089514066,0.9705882352941176,0.33043478260869563,0.029411764705882353,0.6695652173913044,0.9166666666666666,0.0,0.9615384615384616,0.2413793103448276,0.7016574585635359,0.31666666666666665,-0.65,-0.04948849104859332,0.0016574585635359407,-0.65,143,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.5207653939723969,183,68,115,0.5737704918032787,0.6548593350383631,0.9705882352941176,0.3391304347826087,0.029411764705882353,0.6608695652173913,0.9166666666666666,0.0,0.9615384615384616,0.2413793103448276,0.7016574585635359,0.31666666666666665,-0.65,-0.04514066496163682,0.0016574585635359407,-0.65,142,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.5124165117740631,183,68,115,0.5792349726775956,0.6592071611253196,0.9705882352941176,0.34782608695652173,0.029411764705882353,0.6521739130434783,0.9166666666666666,0.0,0.9615384615384616,0.2413793103448276,0.7016574585635359,0.31666666666666665,-0.65,-0.040792838874680326,0.0016574585635359407,-0.65,141,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.4998140335083008,183,68,115,0.5846994535519126,0.6635549872122762,0.9705882352941176,0.3565217391304348,0.029411764705882353,0.6434782608695652,0.9166666666666666,0.0,0.9615384615384616,0.27586206896551724,0.7016574585635359,0.31666666666666665,-0.65,-0.03644501278772372,0.0016574585635359407,-0.65,140,4,False,True,False,True,False,True,False,True,False,True
scenario_robust,21,-0.47157974541187286,183,68,115,0.5901639344262295,0.6679028132992327,0.9705882352941176,0.3652173913043478,0.029411764705882353,0.6347826086956522,0.9166666666666666,0.0,0.9615384615384616,0.27586206896551724,0.7016574585635359,0.31666666666666665,-0.65,-0.03209718670076722,0.0016574585635359407,-0.65,139,4,False,True,False,True,False,True,False,True,False,True
scenario_robust,21,-0.4373214840888977,183,68,115,0.5956284153005464,0.6722506393861892,0.9705882352941176,0.3739130434782609,0.029411764705882353,0.6260869565217392,0.9166666666666666,0.0,0.9615384615384616,0.27586206896551724,0.7016574585635359,0.31666666666666665,-0.65,-0.027749360613810725,0.0016574585635359407,-0.65,138,4,False,True,False,True,False,True,False,True,False,True
scenario_robust,21,-0.4085780531167984,183,68,115,0.6010928961748634,0.6765984654731458,0.9705882352941176,0.3826086956521739,0.029411764705882353,0.6173913043478261,0.9166666666666666,0.0,0.9615384615384616,0.27586206896551724,0.7016574585635359,0.31666666666666665,-0.65,-0.023401534526854118,0.0016574585635359407,-0.65,137,4,False,True,False,True,False,True,False,True,False,True
scenario_robust,21,-0.3784710317850113,183,68,115,0.6065573770491803,0.6809462915601023,0.9705882352941176,0.391304347826087,0.029411764705882353,0.6086956521739131,0.9166666666666666,0.0,0.9615384615384616,0.27586206896551724,0.7016574585635359,0.31666666666666665,-0.65,-0.01905370843989762,0.0016574585635359407,-0.65,136,4,False,True,False,True,False,True,False,True,False,True
scenario_robust,21,-0.3584582060575485,183,68,115,0.6120218579234973,0.6852941176470588,0.9705882352941176,0.4,0.029411764705882353,0.6,0.9166666666666666,0.0,0.9615384615384616,0.27586206896551724,0.7016574585635359,0.31666666666666665,-0.65,-0.014705882352941124,0.0016574585635359407,-0.65,135,4,False,True,False,True,False,True,False,True,False,True
scenario_robust,21,-0.34162792563438416,183,68,115,0.6174863387978142,0.6896419437340153,0.9705882352941176,0.40869565217391307,0.029411764705882353,0.591304347826087,0.9166666666666666,0.0,0.9615384615384616,0.27586206896551724,0.7016574585635359,0.31666666666666665,-0.65,-0.010358056265984628,0.0016574585635359407,-0.65,134,4,False,True,False,True,False,True,False,True,False,True
scenario_robust,21,-0.30471208691596985,183,68,115,0.6229508196721312,0.6939897698209718,0.9705882352941176,0.41739130434782606,0.029411764705882353,0.5826086956521739,0.9166666666666666,0.0,0.9615384615384616,0.27586206896551724,0.7016574585635359,0.31666666666666665,-0.65,-0.006010230179028131,0.0016574585635359407,-0.65,133,4,False,True,False,True,False,True,False,True,False,True
scenario_robust,21,-0.28034982085227966,183,68,115,0.6174863387978142,0.6866368286445013,0.9558823529411765,0.41739130434782606,0.04411764705882353,0.5826086956521739,0.875,0.0,0.9285714285714286,0.27586206896551724,0.7016574585635359,0.275,-0.65,-0.013363171355498693,0.0016574585635359407,-0.65,132,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.2747765779495239,183,68,115,0.6229508196721312,0.6909846547314578,0.9558823529411765,0.4260869565217391,0.04411764705882353,0.5739130434782609,0.875,0.0,0.9285714285714286,0.27586206896551724,0.7016574585635359,0.275,-0.65,-0.009015345268542196,0.0016574585635359407,-0.65,131,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.2566577345132828,183,68,115,0.6284153005464481,0.6953324808184144,0.9558823529411765,0.43478260869565216,0.04411764705882353,0.5652173913043478,0.875,0.0,0.9285714285714286,0.27586206896551724,0.7016574585635359,0.275,-0.65,-0.004667519181585589,0.0016574585635359407,-0.65,130,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.23016279935836792,183,68,115,0.6338797814207651,0.6996803069053709,0.9558823529411765,0.4434782608695652,0.04411764705882353,0.5565217391304348,0.875,0.027777777777777776,0.9285714285714286,0.27586206896551724,0.7016574585635359,0.275,-0.6222222222222222,-0.0003196930946290921,0.0016574585635359407,-0.6222222222222222,129,4,False,False,False,True,False,True,False,True,False,True
scenario_robust,21,-0.21576440334320068,183,68,115,0.639344262295082,0.7040281329923274,0.9558823529411765,0.45217391304347826,0.04411764705882353,0.5478260869565217,0.875,0.027777777777777776,0.9285714285714286,0.27586206896551724,0.7016574585635359,0.275,-0.6222222222222222,0.0040281329923274045,0.0016574585635359407,-0.6222222222222222,128,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.2059553861618042,183,68,115,0.644808743169399,0.708375959079284,0.9558823529411765,0.4608695652173913,0.04411764705882353,0.5391304347826087,0.875,0.05555555555555555,0.9285714285714286,0.27586206896551724,0.7016574585635359,0.275,-0.5944444444444444,0.008375959079284012,0.0016574585635359407,-0.5944444444444444,127,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.19637885689735413,183,68,115,0.6502732240437158,0.7127237851662405,0.9558823529411765,0.46956521739130436,0.04411764705882353,0.5304347826086957,0.875,0.08333333333333333,0.9285714285714286,0.27586206896551724,0.7016574585635359,0.275,-0.5666666666666667,0.012723785166240509,0.0016574585635359407,-0.5666666666666667,126,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.19263075292110443,183,68,115,0.6557377049180327,0.717071611253197,0.9558823529411765,0.4782608695652174,0.04411764705882353,0.5217391304347826,0.875,0.1111111111111111,0.9285714285714286,0.27586206896551724,0.7016574585635359,0.275,-0.538888888888889,0.017071611253197005,0.0016574585635359407,-0.538888888888889,125,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.19168123602867126,183,68,115,0.6612021857923497,0.7214194373401535,0.9558823529411765,0.48695652173913045,0.04411764705882353,0.5130434782608696,0.875,0.1111111111111111,0.9285714285714286,0.3103448275862069,0.7016574585635359,0.275,-0.538888888888889,0.021419437340153502,0.0016574585635359407,-0.538888888888889,124,5,False,True,True,True,False,True,False,True,False,True
scenario_robust,21,-0.17657485604286194,183,68,115,0.6666666666666666,0.72576726342711,0.9558823529411765,0.4956521739130435,0.04411764705882353,0.5043478260869565,0.875,0.1388888888888889,0.9285714285714286,0.3103448275862069,0.7016574585635359,0.275,-0.5111111111111111,0.02576726342711,0.0016574585635359407,-0.5111111111111111,123,5,False,True,True,True,False,True,False,True,False,True
scenario_robust,21,-0.15507124364376068,183,68,115,0.6721311475409836,0.7301150895140665,0.9558823529411765,0.5043478260869565,0.04411764705882353,0.4956521739130435,0.875,0.16666666666666666,0.9285714285714286,0.3103448275862069,0.7016574585635359,0.275,-0.4833333333333334,0.030115089514066495,0.0016574585635359407,-0.4833333333333334,122,5,False,True,True,True,False,True,False,True,False,True
scenario_robust,21,-0.14648519456386566,183,68,115,0.6775956284153005,0.7344629156010231,0.9558823529411765,0.5130434782608696,0.04411764705882353,0.48695652173913045,0.875,0.19444444444444445,0.9285714285714286,0.3103448275862069,0.7016574585635359,0.275,-0.4555555555555556,0.0344629156010231,0.0016574585635359407,-0.4555555555555556,121,5,False,True,True,True,False,True,False,True,False,True
scenario_robust,21,-0.137811541557312,183,68,115,0.6721311475409836,0.7271099744245524,0.9411764705882353,0.5130434782608696,0.058823529411764705,0.48695652173913045,0.875,0.19444444444444445,0.8928571428571429,0.3103448275862069,0.7016574585635359,0.275,-0.4555555555555556,0.02710997442455243,0.0016574585635359407,-0.4555555555555556,120,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.12367197871208191,183,68,115,0.6775956284153005,0.7314578005115089,0.9411764705882353,0.5217391304347826,0.058823529411764705,0.4782608695652174,0.875,0.2222222222222222,0.8928571428571429,0.3103448275862069,0.7016574585635359,0.275,-0.4277777777777778,0.03145780051150893,0.0016574585635359407,-0.4277777777777778,119,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.11006487905979156,183,68,115,0.6830601092896175,0.7358056265984655,0.9411764705882353,0.5304347826086957,0.058823529411764705,0.46956521739130436,0.875,0.25,0.8928571428571429,0.3448275862068966,0.7016574585635359,0.275,-0.4,0.035805626598465534,0.0016574585635359407,-0.4,118,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.09906117618083954,183,68,115,0.6885245901639344,0.740153452685422,0.9411764705882353,0.5391304347826087,0.058823529411764705,0.4608695652173913,0.875,0.2777777777777778,0.8928571428571429,0.3448275862068966,0.7016574585635359,0.275,-0.37222222222222223,0.04015345268542203,0.0016574585635359407,-0.37222222222222223,117,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.09313024580478668,183,68,115,0.6939890710382514,0.7445012787723785,0.9411764705882353,0.5478260869565217,0.058823529411764705,0.45217391304347826,0.875,0.3055555555555556,0.8928571428571429,0.3448275862068966,0.7016574585635359,0.275,-0.34444444444444444,0.04450127877237853,0.0016574585635359407,-0.34444444444444444,116,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.09076453745365143,183,68,115,0.6994535519125683,0.7488491048593351,0.9411764705882353,0.5565217391304348,0.058823529411764705,0.4434782608695652,0.875,0.3333333333333333,0.8928571428571429,0.3793103448275862,0.7016574585635359,0.275,-0.3166666666666667,0.048849104859335135,0.0016574585635359407,-0.3166666666666667,115,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.08927856385707855,183,68,115,0.6939890710382514,0.7414961636828645,0.9264705882352942,0.5565217391304348,0.07352941176470588,0.4434782608695652,0.875,0.3333333333333333,0.8928571428571429,0.3793103448275862,0.7016574585635359,0.275,-0.3166666666666667,0.04149616368286457,0.0016574585635359407,-0.3166666666666667,114,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.08761227130889893,183,68,115,0.6994535519125683,0.745843989769821,0.9264705882352942,0.5652173913043478,0.07352941176470588,0.43478260869565216,0.875,0.3611111111111111,0.8928571428571429,0.3793103448275862,0.7016574585635359,0.275,-0.2888888888888889,0.04584398976982107,0.0016574585635359407,-0.2888888888888889,113,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.08424012362957001,183,68,115,0.7049180327868853,0.7501918158567775,0.9264705882352942,0.5739130434782609,0.07352941176470588,0.4260869565217391,0.875,0.3888888888888889,0.8928571428571429,0.3793103448275862,0.7016574585635359,0.275,-0.27068965517241383,0.050191815856777566,0.0016574585635359407,-0.27068965517241383,112,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.0763232558965683,183,68,115,0.7103825136612022,0.754539641943734,0.9264705882352942,0.5826086956521739,0.07352941176470588,0.41739130434782606,0.875,0.4166666666666667,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.05453964194373406,0.0016574585635359407,-0.23620689655172417,111,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.0705331414937973,183,68,115,0.7158469945355191,0.7588874680306905,0.9264705882352942,0.591304347826087,0.07352941176470588,0.40869565217391307,0.875,0.4444444444444444,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.05888746803069056,0.0016574585635359407,-0.23620689655172417,110,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.0690212994813919,183,68,115,0.7213114754098361,0.763235294117647,0.9264705882352942,0.6,0.07352941176470588,0.4,0.875,0.4722222222222222,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.06323529411764706,0.0016574585635359407,-0.23620689655172417,109,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.06329888105392456,183,68,115,0.7158469945355191,0.7558823529411764,0.9117647058823529,0.6,0.08823529411764706,0.4,0.875,0.4722222222222222,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.055882352941176494,0.0016574585635359407,-0.23620689655172417,108,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.05858977138996124,183,68,115,0.7213114754098361,0.760230179028133,0.9117647058823529,0.6086956521739131,0.08823529411764706,0.391304347826087,0.875,0.475,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.06023017902813299,0.0016574585635359407,-0.23620689655172417,107,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.05615665018558502,183,68,115,0.726775956284153,0.7645780051150894,0.9117647058823529,0.6173913043478261,0.08823529411764706,0.3826086956521739,0.875,0.475,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.06457800511508949,0.0016574585635359407,-0.23620689655172417,106,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.050062984228134155,183,68,115,0.73224043715847,0.768925831202046,0.9117647058823529,0.6260869565217392,0.08823529411764706,0.3739130434782609,0.875,0.475,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.0689258312020461,0.0016574585635359407,-0.23620689655172417,105,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.04273737967014313,183,68,115,0.7377049180327869,0.7732736572890025,0.9117647058823529,0.6347826086956522,0.08823529411764706,0.3652173913043478,0.875,0.475,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.07327365728900259,0.0016574585635359407,-0.23620689655172417,104,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.03505179286003113,183,68,115,0.7431693989071039,0.777621483375959,0.9117647058823529,0.6434782608695652,0.08823529411764706,0.3565217391304348,0.875,0.475,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.07762148337595909,0.0016574585635359407,-0.23620689655172417,103,5,False,False,True,True,False,True,False,True,False,True
scenario_robust,21,-0.024975895881652832,183,68,115,0.7486338797814208,0.7819693094629157,0.9117647058823529,0.6521739130434783,0.08823529411764706,0.34782608695652173,0.875,0.475,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.0819693094629157,0.0016574585635359407,-0.23620689655172417,102,6,False,False,True,True,True,True,False,True,False,True
scenario_robust,21,-0.019018054008483887,183,68,115,0.7540983606557377,0.7863171355498721,0.9117647058823529,0.6608695652173913,0.08823529411764706,0.3391304347826087,0.875,0.5,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.08631713554987219,0.0016574585635359407,-0.23620689655172417,101,6,False,False,True,True,True,True,False,True,False,True
scenario_robust,21,-0.017791390419006348,183,68,115,0.7595628415300546,0.7906649616368286,0.9117647058823529,0.6695652173913044,0.08823529411764706,0.33043478260869563,0.875,0.5,0.8928571428571429,0.41379310344827586,0.7016574585635359,0.275,-0.23620689655172417,0.09066496163682869,0.0016574585635359407,-0.23620689655172417,100,6,False,False,True,True,True,True,False,True,False,True
scenario_robust,21,-0.015897676348686218,183,68,115,0.7650273224043715,0.7950127877237851,0.9117647058823529,0.6782608695652174,0.08823529411764706,0.3217391304347826,0.875,0.5,0.8928571428571429,0.4482758620689655,0.7016574585635359,0.275,-0.2017241379310345,0.09501278772378519,0.0016574585635359407,-0.2017241379310345,99,6,False,False,True,True,True,True,False,True,False,True
scenario_robust,21,-0.013983413577079773,183,68,115,0.7704918032786885,0.7993606138107416,0.9117647058823529,0.6869565217391305,0.08823529411764706,0.3130434782608696,0.875,0.5,0.8928571428571429,0.4827586206896552,0.7016574585635359,0.275,-0.16724137931034483,0.09936061381074168,0.0016574585635359407,-0.16724137931034483,98,6,False,False,True,True,True,True,False,True,False,True
scenario_robust,21,-0.009035006165504456,183,68,115,0.7759562841530054,0.8037084398976981,0.9117647058823529,0.6956521739130435,0.08823529411764706,0.30434782608695654,0.875,0.5,0.8928571428571429,0.4827586206896552,0.7016574585635359,0.275,-0.16724137931034483,0.10370843989769818,0.0016574585635359407,-0.16724137931034483,97,6,False,False,True,True,True,True,False,True,False,True
scenario_robust,21,-0.003848358988761902,183,68,115,0.7814207650273224,0.8080562659846547,0.9117647058823529,0.7043478260869566,0.08823529411764706,0.2956521739130435,0.875,0.5,0.8928571428571429,0.4827586206896552,0.7016574585635359,0.275,-0.16724137931034483,0.10805626598465479,0.0016574585635359407,-0.16724137931034483,96,6,False,False,True,True,True,True,False,True,False,True
scenario_robust,21,-0.002611696720123291,183,68,115,0.7868852459016393,0.8124040920716112,0.9117647058823529,0.7130434782608696,0.08823529411764706,0.28695652173913044,0.875,0.5,0.8928571428571429,0.4827586206896552,0.7016574585635359,0.275,-0.16724137931034483,0.11240409207161128,0.0016574585635359407,-0.16724137931034483,95,6,False,False,True,True,True,True,False,True,False,True
