absolute_loss,bce,centered_loss,epoch,loss,margin,method,train_seed,validation_absolute_mae,validation_balanced_accuracy,validation_centered_mae,validation_false_noop_rate,validation_score,validation_wasteful_engage_rate
0.20232929289340973,,0.00509898504242301,45,0.20742827653884888,,risk_regression,20,0.549645162809817,,0.0754888369591741,,0.6251339997689911,
0.1971655786037445,,0.005060358438640833,46,0.2022259384393692,,risk_regression,20,0.5542869942747803,,0.07708260553833511,,0.6313695998131155,
0.19470162689685822,,0.0050376588478684425,47,0.19973929226398468,,risk_regression,20,0.5479066175026447,,0.07687058588132849,,0.6247772033839731,
0.1900818645954132,,0.004990944638848305,48,0.19507281482219696,,risk_regression,20,0.5469088113009665,,0.07694322475118992,,0.6238520360521564,
0.18637052178382874,,0.00494573125615716,49,0.19131624698638916,,risk_regression,20,0.5511133232865723,,0.07724369981519176,,0.628357023101764,
0.18400028347969055,,0.004902121610939503,50,0.18890240788459778,,risk_regression,20,0.5428857234983866,,0.07635035679202352,,0.6192360802904101,
0.1798303723335266,,0.0048702736385166645,51,0.18470065295696259,,risk_regression,20,0.5415479417089066,,0.0767784645895334,,0.61832640629844,
0.17602097988128662,,0.004835375119000673,52,0.1808563619852066,,risk_regression,20,0.5424266357311618,,0.07768904890189002,,0.6201156846330518,
0.17381168901920319,,0.004804275464266539,53,0.17861595749855042,,risk_regression,20,0.5357990571035636,,0.07781817460556517,,0.6136172317091287,
0.17134858667850494,,0.004783650394529104,54,0.1761322319507599,,risk_regression,20,0.5389105210014749,,0.07865843834555582,,0.6175689593470307,
0.16808265447616577,,0.004765997640788555,55,0.1728486567735672,,risk_regression,20,0.5371973617787922,,0.0784420292444249,,0.6156393910232171,
0.1650753915309906,,0.0047376928851008415,56,0.16981308162212372,,risk_regression,20,0.538517780381145,,0.0781583268894616,,0.6166761072706065,
0.16288365423679352,,0.0047111487947404385,57,0.1675948053598404,,risk_regression,20,0.5439406920050253,,0.07836608011861237,,0.6223067721236376,
0.1612594574689865,,0.004680998623371124,58,0.16594046354293823,,risk_regression,20,0.5437350647206594,,0.07808657373673303,,0.6218216384573924,
0.15996165573596954,,0.004659778438508511,59,0.16462142765522003,,risk_regression,20,0.5546433739771367,,0.07922401011308243,,0.6338673840902191,
0.1591006964445114,,0.004626581445336342,60,0.1637272834777832,,risk_regression,20,0.5495005028424172,,0.07886935868445435,,0.6283698615268716,
0.15867629647254944,,0.004604279063642025,61,0.16328057646751404,,risk_regression,20,0.5648173897262655,,0.07989292113775724,,0.6447103108640228,
0.15820588171482086,,0.004587635863572359,62,0.16279351711273193,,risk_regression,20,0.5522275491840457,,0.07886435304065809,,0.6310919022247038,
0.1563199907541275,,0.004562807269394398,63,0.16088280081748962,,risk_regression,20,0.5641135308980532,,0.0795126510120592,,0.6436261819101123,
0.15223772823810577,,0.004534259904175997,64,0.15677198767662048,,risk_regression,20,0.5531608232879535,,0.07887193643444329,,0.6320327597223967,
0.14752066135406494,,0.004517426714301109,65,0.1520380824804306,,risk_regression,20,0.5545159895128251,,0.07921437234761408,,0.6337303618604392,
0.14475798606872559,,0.004491123836487532,66,0.1492491066455841,,risk_regression,20,0.5587554298360419,,0.07972010788383596,,0.6384755377198779,
0.14441874623298645,,0.004471696447581053,67,0.1488904356956482,,risk_regression,20,0.5494687516795215,,0.07918128656304908,,0.6286500382425706,
0.14518536627292633,,0.004453057423233986,68,0.14963842928409576,,risk_regression,20,0.565522167821502,,0.07989990846180531,,0.6454220762833073,
0.14539988338947296,,0.004438017960637808,69,0.1498378962278366,,risk_regression,20,0.5500648896347693,,0.07872580093583038,,0.6287906905705997,
0.14370356500148773,,0.004423724487423897,70,0.14812728762626648,,risk_regression,20,0.5648099729636075,,0.07942719943867364,,0.6442371724022811,
0.14020776748657227,,0.004400627687573433,71,0.14460839331150055,,risk_regression,20,0.5566346685094705,,0.07904638468640526,,0.6356810531958758,
0.13676100969314575,,0.004386052023619413,72,0.14114706218242645,,risk_regression,20,0.5592743985677601,,0.07937996454657724,,0.6386543631143373,
0.1350661963224411,,0.004367670975625515,73,0.1394338607788086,,risk_regression,20,0.5650298343485631,,0.07979824558089721,,0.6448280799294603,
0.13506604731082916,,0.004352572374045849,74,0.1394186168909073,,risk_regression,20,0.5553433868694654,,0.07910804267681279,,0.6344514295462782,
0.1358221024274826,,0.004336180165410042,75,0.1401582807302475,,risk_regression,20,0.5701156333087074,,0.0798189346805914,,0.6499345679892988,
0.13645319640636444,,0.004318919498473406,76,0.14077211916446686,,risk_regression,20,0.5516152759676959,,0.07872108046611097,,0.6303363564338068,
0.13612771034240723,,0.004310778342187405,77,0.1404384821653366,,risk_regression,20,0.5666374702161678,,0.07987178358784806,,0.6465092538040159,
0.13431012630462646,,0.00428766431286931,78,0.1385977864265442,,risk_regression,20,0.5496909626752046,,0.07915837757887419,,0.6288493402540788,
0.13126340508460999,,0.0042741503566503525,79,0.1355375498533249,,risk_regression,20,0.5563386678826512,,0.07986605438472734,,0.6362047222673786,
0.12827901542186737,,0.004258379805833101,80,0.13253739476203918,,risk_regression,20,0.5524590076481272,,0.07953252373106276,,0.63199153137919,
0.12643960118293762,,0.0042433543130755424,81,0.13068296015262604,,risk_regression,20,0.551707030447345,,0.07927372769714214,,0.6309807581444872,
0.1258941888809204,,0.0042309509590268135,82,0.13012513518333435,,risk_regression,20,0.5588134062850336,,0.07964941602600521,,0.6384628223110388,
0.12631016969680786,,0.004215918947011232,83,0.1305260956287384,,risk_regression,20,0.5504148698001853,,0.07892120333162858,,0.6293360731318138,
0.12749724090099335,,0.004207979887723923,84,0.13170522451400757,,risk_regression,20,0.5686171665510459,,0.08003128424486342,,0.6486484507959093,
0.1294907182455063,,0.004194627050310373,85,0.13368535041809082,,risk_regression,20,0.5523022099940286,,0.07858126464870735,,0.6308834746427359,
0.1318189650774002,,0.004184977151453495,86,0.13600394129753113,,risk_regression,20,0.5747959583464074,,0.07991390212150658,,0.654709860467914,
0.1326763927936554,,0.00417077774181962,87,0.13684716820716858,,risk_regression,20,0.5533550950524116,,0.07814496620437802,,0.6315000612567897,
0.1294911801815033,,0.0041634701192379,88,0.1336546540260315,,risk_regression,20,0.5649492676393648,,0.07920005996394455,,0.6441493276033093,
0.1232704222202301,,0.004140002653002739,89,0.127410426735878,,risk_regression,20,0.5560429826248109,,0.07860227135404009,,0.634645253978851,
0.11902216821908951,,0.004127508495002985,90,0.12314967811107635,,risk_regression,20,0.554766455108712,,0.07833061900173653,,0.6330970741104486,
0.11956512182950974,,0.004116349387913942,91,0.12368147075176239,,risk_regression,20,0.5668642540620481,,0.0790177420257908,,0.6458819960878389,
0.12260106950998306,,0.004107154905796051,92,0.1267082244157791,,risk_regression,20,0.5540330623111039,,0.07760833121818043,,0.6316413935292844,
0.12406639009714127,,0.004100658465176821,93,0.1281670480966568,,risk_regression,20,0.5682239182090262,,0.07866308500551417,,0.6468870032145404,
,0.6933598518371582,,0,0.6933598518371582,0.9994796514511108,balanced_bce,20,,0.6521739130434783,,0.0,,0.6956521739130435
,0.665989875793457,,1,0.665989875793457,0.9372221827507019,balanced_bce,20,,0.5496894409937888,,0.8571428571428571,,0.043478260869565216
,0.643608808517456,,2,0.643608808517456,0.8801207542419434,balanced_bce,20,,0.6133540372670807,,0.6428571428571429,,0.13043478260869565
,0.6163910031318665,,3,0.6163910031318665,0.820898175239563,balanced_bce,20,,0.6832298136645962,,0.2857142857142857,,0.34782608695652173
,0.5923076868057251,,4,0.5923076868057251,0.7538399696350098,balanced_bce,20,,0.6832298136645962,,0.2857142857142857,,0.34782608695652173
,0.5686831474304199,,5,0.5686831474304199,0.6787056922912598,balanced_bce,20,,0.5760869565217391,,0.5,,0.34782608695652173
,0.541968047618866,,6,0.541968047618866,0.6315432786941528,balanced_bce,20,,0.5838509316770186,,0.5714285714285714,,0.2608695652173913
,0.5210705995559692,,7,0.5210705995559692,0.6010584235191345,balanced_bce,20,,0.5978260869565217,,0.5,,0.30434782608695654
,0.4969111979007721,,8,0.4969111979007721,0.5435876250267029,balanced_bce,20,,0.6118012422360248,,0.42857142857142855,,0.34782608695652173
,0.478520005941391,,9,0.478520005941391,0.508977472782135,balanced_bce,20,,0.5978260869565217,,0.5,,0.30434782608695654
,0.4592878520488739,,10,0.4592878520488739,0.48799094557762146,balanced_bce,20,,0.6055900621118012,,0.5714285714285714,,0.21739130434782608
,0.44233882427215576,,11,0.44233882427215576,0.46291065216064453,balanced_bce,20,,0.6055900621118012,,0.5714285714285714,,0.21739130434782608
,0.4268309473991394,,12,0.4268309473991394,0.44246840476989746,balanced_bce,20,,0.6195652173913043,,0.5,,0.2608695652173913
,0.4110363721847534,,13,0.4110363721847534,0.43175452947616577,balanced_bce,20,,0.6413043478260869,,0.5,,0.21739130434782608
,0.39664384722709656,,14,0.39664384722709656,0.4177543520927429,balanced_bce,20,,0.5916149068322981,,0.6428571428571429,,0.17391304347826086
,0.38071539998054504,,15,0.38071539998054504,0.3867371380329132,balanced_bce,20,,0.5916149068322981,,0.6428571428571429,,0.17391304347826086
,0.3659762442111969,,16,0.3659762442111969,0.36807000637054443,balanced_bce,20,,0.6055900621118012,,0.5714285714285714,,0.21739130434782608
,0.35026195645332336,,17,0.35026195645332336,0.35361069440841675,balanced_bce,20,,0.6273291925465838,,0.5714285714285714,,0.17391304347826086
,0.3346512019634247,,18,0.3346512019634247,0.3298368453979492,balanced_bce,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.31923022866249084,,19,0.31923022866249084,0.30917444825172424,balanced_bce,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.3029676675796509,,20,0.3029676675796509,0.2871056795120239,balanced_bce,20,,0.5916149068322981,,0.6428571428571429,,0.17391304347826086
,0.28894734382629395,,21,0.28894734382629395,0.2704100012779236,balanced_bce,20,,0.5419254658385093,,0.7857142857142857,,0.13043478260869565
,0.27329400181770325,,22,0.27329400181770325,0.25601354241371155,balanced_bce,20,,0.5419254658385093,,0.7857142857142857,,0.13043478260869565
,0.26026126742362976,,23,0.26026126742362976,0.24328145384788513,balanced_bce,20,,0.5559006211180124,,0.7142857142857143,,0.17391304347826086
,0.24864622950553894,,24,0.24864622950553894,0.23013144731521606,balanced_bce,20,,0.5559006211180124,,0.7142857142857143,,0.17391304347826086
,0.23635710775852203,,25,0.23635710775852203,0.20973511040210724,balanced_bce,20,,0.6133540372670807,,0.6428571428571429,,0.13043478260869565
,0.22589752078056335,,26,0.22589752078056335,0.19151955842971802,balanced_bce,20,,0.5916149068322981,,0.6428571428571429,,0.17391304347826086
,0.21645617485046387,,27,0.21645617485046387,0.17882920801639557,balanced_bce,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.2056494504213333,,28,0.2056494504213333,0.15582336485385895,balanced_bce,20,,0.6133540372670807,,0.6428571428571429,,0.13043478260869565
,0.19403669238090515,,29,0.19403669238090515,0.14734435081481934,balanced_bce,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.18320517241954803,,30,0.18320517241954803,0.13262812793254852,balanced_bce,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.1741071492433548,,31,0.1741071492433548,0.11832165718078613,balanced_bce,20,,0.6133540372670807,,0.6428571428571429,,0.13043478260869565
,0.1661403477191925,,32,0.1661403477191925,0.1358858346939087,balanced_bce,20,,0.5636645962732919,,0.7857142857142857,,0.08695652173913043
,0.15749414265155792,,33,0.15749414265155792,0.10953795909881592,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.14833694696426392,,34,0.14833694696426392,0.11722685396671295,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.13932396471500397,,35,0.13932396471500397,0.10415087640285492,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.1314050406217575,,36,0.1314050406217575,0.09503957629203796,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.12401643395423889,,37,0.12401643395423889,0.09876920282840729,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.11584477126598358,,38,0.11584477126598358,0.0764479786157608,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.10756314545869827,,39,0.10756314545869827,0.08265603333711624,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.09950040280818939,,40,0.09950040280818939,0.06215124949812889,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.09275828301906586,,41,0.09275828301906586,0.05606827512383461,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.08718869835138321,,42,0.08718869835138321,0.06132781505584717,balanced_bce,20,,0.6211180124223603,,0.7142857142857143,,0.043478260869565216
,0.08224087953567505,,43,0.08224087953567505,0.03742640092968941,balanced_bce,20,,0.5993788819875776,,0.7142857142857143,,0.08695652173913043
,0.07800593972206116,,44,0.07800593972206116,0.060276541858911514,balanced_bce,20,,0.6211180124223603,,0.7142857142857143,,0.043478260869565216
,0.6933598518371582,,0,1.1930997371673584,0.9994796514511108,balanced_bce_margin,20,,0.6894409937888198,,0.14285714285714285,,0.4782608695652174
,0.6635352969169617,,1,1.131659746170044,0.9362488389015198,balanced_bce_margin,20,,0.5341614906832298,,0.7142857142857143,,0.21739130434782608
,0.635219156742096,,2,1.0703849792480469,0.8703317046165466,balanced_bce_margin,20,,0.5838509316770186,,0.5714285714285714,,0.2608695652173913
,0.6063125133514404,,3,1.0043460130691528,0.79606693983078,balanced_bce_margin,20,,0.6832298136645962,,0.2857142857142857,,0.34782608695652173
,0.5775649547576904,,4,0.9331843852996826,0.7112389206886292,balanced_bce_margin,20,,0.6832298136645962,,0.2857142857142857,,0.34782608695652173
,0.5519374012947083,,5,0.8649718761444092,0.6260690093040466,balanced_bce_margin,20,,0.6832298136645962,,0.2857142857142857,,0.34782608695652173
,0.5260499119758606,,6,0.8134872913360596,0.5748746991157532,balanced_bce_margin,20,,0.562111801242236,,0.5714285714285714,,0.30434782608695654
,0.4997970461845398,,7,0.7753254175186157,0.5510566830635071,balanced_bce_margin,20,,0.6118012422360248,,0.42857142857142855,,0.34782608695652173
,0.48071765899658203,,8,0.7406884431838989,0.519941508769989,balanced_bce_margin,20,,0.562111801242236,,0.5714285714285714,,0.30434782608695654
,0.4618512690067291,,9,0.7093960642814636,0.495089590549469,balanced_bce_margin,20,,0.6055900621118012,,0.5714285714285714,,0.21739130434782608
,0.4490323066711426,,10,0.6848223209381104,0.47157999873161316,balanced_bce_margin,20,,0.5838509316770186,,0.5714285714285714,,0.2608695652173913
,0.4292141795158386,,11,0.6528412103652954,0.44725412130355835,balanced_bce_margin,20,,0.5978260869565217,,0.5,,0.30434782608695654
,0.41378897428512573,,12,0.630180299282074,0.43278267979621887,balanced_bce_margin,20,,0.5916149068322981,,0.6428571428571429,,0.17391304347826086
,0.39995455741882324,,13,0.6012565493583679,0.40260395407676697,balanced_bce_margin,20,,0.5916149068322981,,0.6428571428571429,,0.17391304347826086
,0.38421010971069336,,14,0.5749760270118713,0.38153183460235596,balanced_bce_margin,20,,0.6055900621118012,,0.5714285714285714,,0.21739130434782608
,0.367458701133728,,15,0.5526448488235474,0.3703722357749939,balanced_bce_margin,20,,0.5916149068322981,,0.6428571428571429,,0.17391304347826086
,0.35145196318626404,,16,0.5209709405899048,0.3390379548072815,balanced_bce_margin,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.3411967158317566,,17,0.5039253830909729,0.3254573345184326,balanced_bce_margin,20,,0.5916149068322981,,0.6428571428571429,,0.17391304347826086
,0.32267385721206665,,18,0.4721370339393616,0.29892635345458984,balanced_bce_margin,20,,0.6273291925465838,,0.5714285714285714,,0.17391304347826086
,0.313620924949646,,19,0.4595028758049011,0.29176387190818787,balanced_bce_margin,20,,0.5419254658385093,,0.7857142857142857,,0.13043478260869565
,0.2974104583263397,,20,0.4295375943183899,0.26425427198410034,balanced_bce_margin,20,,0.5419254658385093,,0.7857142857142857,,0.13043478260869565
,0.28634658455848694,,21,0.41169774532318115,0.2507023513317108,balanced_bce_margin,20,,0.5559006211180124,,0.7142857142857143,,0.17391304347826086
,0.27469509840011597,,22,0.39665889739990234,0.24392762780189514,balanced_bce_margin,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.26322832703590393,,23,0.37678688764572144,0.227117121219635,balanced_bce_margin,20,,0.5419254658385093,,0.7857142857142857,,0.13043478260869565
,0.2541114091873169,,24,0.35912811756134033,0.2100333869457245,balanced_bce_margin,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.24282072484493256,,25,0.33867016434669495,0.19169889390468597,balanced_bce_margin,20,,0.5559006211180124,,0.7142857142857143,,0.17391304347826086
,0.23394736647605896,,26,0.32440778613090515,0.18092085421085358,balanced_bce_margin,20,,0.5419254658385093,,0.7857142857142857,,0.13043478260869565
,0.22731757164001465,,27,0.3118441104888916,0.16905304789543152,balanced_bce_margin,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.21729081869125366,,28,0.29768675565719604,0.16079185903072357,balanced_bce_margin,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.20895269513130188,,29,0.2795150876045227,0.14112479984760284,balanced_bce_margin,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.2033248245716095,,30,0.2701282501220703,0.13360686600208282,balanced_bce_margin,20,,0.6133540372670807,,0.6428571428571429,,0.13043478260869565
,0.1982368379831314,,31,0.2819770276546478,0.16748037934303284,balanced_bce_margin,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.1832362562417984,,32,0.24584412574768066,0.12521572411060333,balanced_bce_margin,20,,0.5636645962732919,,0.7857142857142857,,0.08695652173913043
,0.2015857994556427,,33,0.28040629625320435,0.15764102339744568,balanced_bce_margin,20,,0.6133540372670807,,0.6428571428571429,,0.13043478260869565
,0.1716797947883606,,34,0.2408457100391388,0.1383318454027176,balanced_bce_margin,20,,0.6133540372670807,,0.6428571428571429,,0.13043478260869565
,0.17356576025485992,,35,0.2532201409339905,0.15930873155593872,balanced_bce_margin,20,,0.5419254658385093,,0.7857142857142857,,0.13043478260869565
,0.15627773106098175,,36,0.20828422904014587,0.10401299595832825,balanced_bce_margin,20,,0.5636645962732919,,0.7857142857142857,,0.08695652173913043
,0.17416967451572418,,37,0.23805958032608032,0.12777982652187347,balanced_bce_margin,20,,0.5636645962732919,,0.7857142857142857,,0.08695652173913043
,0.1461053192615509,,38,0.19302359223365784,0.09383653849363327,balanced_bce_margin,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.14440327882766724,,39,0.20622031390666962,0.12363406270742416,balanced_bce_margin,20,,0.577639751552795,,0.7142857142857143,,0.13043478260869565
,0.13628321886062622,,40,0.191283717751503,0.11000099778175354,balanced_bce_margin,20,,0.5636645962732919,,0.7857142857142857,,0.08695652173913043
1.0279550552368164,,0.01005535013973713,0,1.0380103588104248,,risk_regression,21,0.7551532924998389,,0.17964348060288537,,0.9347967731027242,
1.0495893955230713,,0.05033547431230545,1,1.099924921989441,,risk_regression,21,0.7443379101868713,,0.07003429897100448,,0.8143722091578758,
0.9730903506278992,,0.008509512059390545,2,0.9815998673439026,,risk_regression,21,0.7748943483095978,,0.17119296750795682,,0.9460873158175547,
0.9348088502883911,,0.027524380013346672,3,0.9623332023620605,,risk_regression,21,0.8042769271755456,,0.1383079499663849,,0.9425848771419305,
0.8995147943496704,,0.019307412207126617,4,0.9188222289085388,,risk_regression,21,0.8185905812676257,,0.06429613131930294,,0.8828867125869286,
0.8739067316055298,,0.007644781842827797,5,0.8815515041351318,,risk_regression,21,0.8129478820685508,,0.06634876399974622,,0.879296646068297,
0.845548689365387,,0.010938527062535286,6,0.8564872145652771,,risk_regression,21,0.7926790025924045,,0.08128396673481746,,0.873962969327222,
0.8029086589813232,,0.014937185682356358,7,0.8178458213806152,,risk_regression,21,0.7704450153924888,,0.07051340036677681,,0.8409584157592656,
0.7646626234054565,,0.012036197818815708,8,0.7766988277435303,,risk_regression,21,0.765327704137686,,0.058920005018974285,,0.8242477091566603,
0.7441867589950562,,0.007863955572247505,9,0.7520506978034973,,risk_regression,21,0.7691762714511938,,0.06446499351434748,,0.8336412649655414,
0.7200005054473877,,0.007342676632106304,10,0.7273432016372681,,risk_regression,21,0.782592085716329,,0.07826386254616652,,0.8608559482624956,
0.6782154440879822,,0.008688980713486671,11,0.6869044303894043,,risk_regression,21,0.8072259145410747,,0.08199134270997777,,0.8892172572510525,
0.6411505341529846,,0.009023330174386501,12,0.6501738429069519,,risk_regression,21,0.8333489548267756,,0.07579085196319102,,0.9091398067899666,
0.6260057091712952,,0.008108481764793396,13,0.6341142058372498,,risk_regression,21,0.8416235065696402,,0.06726695742747145,,0.9088904639971117,
0.6041775345802307,,0.007136802189052105,14,0.6113143563270569,,risk_regression,21,0.8254245342238382,,0.06290131583277953,,0.8883258500566178,
0.5634445548057556,,0.006691321264952421,15,0.5701358914375305,,risk_regression,21,0.8074421872059807,,0.06091933027697848,,0.8683615174829592,
0.5372259020805359,,0.006686406675726175,16,0.5439122915267944,,risk_regression,21,0.8025093578573266,,0.060561670541421905,,0.8630710283987485,
