method,train_scenario,eval_scenario,run_index,train_seed,timesteps,evaluation_seed,elapsed_seconds,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
maskable_ppo,medium,medium,1,1,10000,10010,25.789150399999926,10.0,-70.09732873882292,41.8198293557021,47.6,0.0,0.22,0.46,1.7057781461813448,5.8,5.8,0.20689655172413793,0.0,1.028642647128925,0.6875,1.7057781461813448,0.05454545454545454,0.05172413793103448,0.1368139349930917,11.6
maskable_ppo,medium,medium,1,1,20000,10010,57.43255810000119,10.0,-60.3324615187374,36.520933104454976,48.5,0.0,0.34,0.38,1.454670001394288,11.6,11.6,0.16379310344827586,0.0,0.9234492783134649,0.5625,1.454670001394288,0.03571428571428571,0.034482758620689655,0.09993715344403914,14.8
maskable_ppo,medium,medium,1,1,30000,10010,83.18762929999866,10.0,-70.39593676473558,41.9456827333207,47.6,0.0,0.26,0.48,1.7514748675359393,6.0,6.0,0.21666666666666667,0.0,0.8675602941458092,0.625,1.7514748675359393,0.0,0.0,0.14943870558852057,12.0
maskable_ppo,medium,medium,1,1,30208,10010,84.22670819999985,10.0,-70.39593676473558,41.9456827333207,47.6,0.0,0.26,0.48,1.7514748675359393,6.0,6.0,0.21666666666666667,0.0,0.8953640756565718,0.625,1.7514748675359393,0.0,0.0,0.14943870558852057,12.0
conflict_free_maskable_ppo,medium,medium,1,1,0,10010,0.34459509999942384,10.0,-50.58230241461641,27.148357522278477,47.9,0.0,0.3,0.36,1.1653323415774395,14.9,14.9,0.10067114093959731,0.0,0.4952271398425925,0.375,1.1653323415774395,0.0,0.0,0.08354955385835768,16.45
conflict_free_maskable_ppo,medium,medium,1,1,10000,10010,19.91281119999985,10.0,-66.6941520680675,36.582626542376886,49.0,0.0,0.26,0.44,1.705852046126833,6.6,6.6,0.19696969696969696,0.0,0.6020379591435051,0.6875,1.705852046126833,0.0,0.0,0.12259155619685275,11.7
conflict_free_maskable_ppo,medium,medium,1,1,20000,10010,41.14833060000092,10.0,-67.25029363097475,39.09660760330478,48.6,0.0,0.28,0.44,1.6934763137773738,6.7,6.7,0.208955223880597,0.0,0.5416644031775746,0.6875,1.6934763137773738,0.0,0.0,0.1369169207096791,10.7
conflict_free_maskable_ppo,medium,medium,1,1,30000,10010,59.436827900000935,10.0,-55.806251210901664,32.50609678707513,48.9,0.0,0.38,0.42,1.5988024365853593,7.3,7.3,0.2602739726027397,0.0,0.5133449897367187,0.625,1.5988024365853593,0.0,0.0,0.18358209022007463,10.1
conflict_free_maskable_ppo,medium,medium,1,1,30208,10010,60.178102499998204,10.0,-59.23589784981717,30.53682872888016,49.4,0.0,0.28,0.44,1.6503303143068475,6.4,6.4,0.21875,0.0,0.5137091092501394,0.625,1.6503303143068475,0.0,0.0,0.1596627249639952,9.8
autoregressive_maskable_ppo,medium,medium,1,1,0,10010,0.6399839000005159,10.0,-53.683344666990344,34.68083373454339,48.5,0.0,0.34,0.34,1.2223691091884887,15.6,15.6,0.10897435897435898,0.0,1.1026820618933495,0.4375,1.2223691091884885,0.0,0.0,0.07966274241317267,16.2
autoregressive_maskable_ppo,medium,medium,1,1,10000,10010,28.881031100001564,10.0,-48.722339088371335,42.090376318233126,48.5,0.0,0.38,0.32,1.1112394155128544,15.4,15.4,0.12337662337662338,0.0,1.2760080412356063,0.375,1.1112394155128544,0.0,0.0,0.09193062254668113,15.8
autoregressive_maskable_ppo,medium,medium,1,1,20000,10010,56.09545530000105,10.0,-48.09916384930178,37.70696130620048,47.3,0.0,0.4,0.32,1.2665280402886558,11.5,11.5,0.17391304347826086,0.0,1.3814547569679867,0.5625,1.2665280402886558,0.0,0.0,0.11692811687686001,10.25
autoregressive_maskable_ppo,medium,medium,1,1,30000,10010,83.39997070000027,10.0,-60.582127527400715,31.94302498239799,49.0,0.0,0.24,0.42,1.5933888140452097,8.6,8.6,0.13953488372093023,0.0,1.0916961223283208,0.5625,1.5933888140452097,0.0,0.0,0.09674794854565374,8.8
autoregressive_maskable_ppo,medium,medium,1,1,30208,10010,84.58464100000128,10.0,-56.6493290758212,34.92519588360964,49.0,0.0,0.3,0.4,1.5434271736826868,6.7,6.7,0.22388059701492538,0.0,1.1145161225000748,0.5625,1.5434271736826868,0.0,0.0,0.15148006243451723,7.85
maskable_ppo,medium,medium,2,2,0,10020,0.6434516000008443,10.0,-53.91027119169952,16.595253440718913,47.4,0.0,0.44,0.4,1.4340682660845931,15.6,15.6,0.17307692307692307,0.0,1.0919533754911501,0.36363636363636365,1.4340682660845931,0.08571428571428572,0.10256410256410256,0.10121800081223621,16.2
maskable_ppo,medium,medium,2,2,10000,10020,29.856851199998346,10.0,-66.84946470583266,20.816153039793523,49.7,0.0,0.28,0.52,1.8966829225856088,9.6,9.6,0.14583333333333334,0.0,0.8653331992233507,0.5454545454545454,1.8966829225856088,0.0,0.0,0.10514996178975529,9.3
