method,train_scenario,run_index,train_seed,timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,advantage_mean,advantage_std,positive_advantage_rate,actor_gradient_norm,critic_gradient_norm
factorized_engagement_ar_ppo_order_012,medium,2,10,10240,-0.0002605303772725165,39.98788561820984,-0.7467088639736176,2.512172795832157e-05,0.0,0.2673236131668091,3.462405325146392,6.771016422800634,0.70703125,0.012094659775360981,0.4998534168824441
factorized_engagement_ar_ppo_order_012,medium,2,10,12032,-0.0021387915243394674,69.65803289413452,-0.7673320844769478,0.0027948692440986633,0.004296875,0.27222955226898193,2.753277907788288,10.449961039823343,0.49609375,0.002419041398338111,0.49999418071854895
factorized_engagement_ar_ppo_order_012,medium,2,10,14080,-0.0007944807410240173,150.43212509155273,-1.0926789134740829,0.000714929192326963,0.0,0.4649471044540405,4.559365679277107,14.124486064904943,0.4296875,0.002781236557793315,0.49999241443714343
factorized_engagement_ar_ppo_order_012,medium,2,10,16128,-0.0010834462475031615,116.05200586318969,-0.8807847484946251,0.0003960429457947612,0.0,0.3025091290473938,-0.8300170130096376,12.638148416472372,0.54296875,0.0018099518257148367,0.4999968558809654
factorized_engagement_ar_ppo_order_012,medium,2,10,18176,-0.0008782880962826311,101.60390825271607,-0.9184647321701049,0.0009664557874202728,0.0,0.23686504364013672,1.2931361481314525,12.535784638162815,0.3984375,0.0005278386481706681,0.49999992081062816
factorized_engagement_ar_ppo_order_012,medium,2,10,20224,-0.0011266966117545961,75.72282571792603,-1.0708780258893966,0.00035762751940637827,0.0,0.4760059714317322,5.11365134245716,10.114947379302071,0.671875,0.0020673062432630964,0.4999958442523774
factorized_engagement_ar_ppo_order_012,medium,2,10,22016,-0.001408566243480891,54.195169067382814,-0.9751818612217903,0.001398612279444933,0.0,0.6667952537536621,4.259202704881318,8.68733502570069,0.65234375,0.003770007288171191,0.49998584071733354
factorized_engagement_ar_ppo_order_012,medium,2,10,24064,-0.0013006367371417582,49.06944642066956,-0.7016271203756332,0.00046099338214844465,0.0,0.7384908199310303,-1.0154136402707081,8.948894932951013,0.390625,0.0025256009361018473,0.49999364317934764
factorized_engagement_ar_ppo_order_012,medium,2,10,26112,-0.0007454328355379402,82.05362873077392,-0.499485931545496,0.0006527937948703766,0.0,0.6906673908233643,-6.798224732570816,10.004896275699467,0.32421875,0.0024481873305308996,0.4999942151064574
factorized_engagement_ar_ppo_order_012,medium,2,10,28160,-0.003163545485585928,35.10860359668732,-0.5766615949571132,0.0016093002632260323,0.006640625,0.6067992448806763,-0.31909054022980854,7.81700719819969,0.61328125,0.005168749651549673,0.4999733566906334
factorized_engagement_ar_ppo_order_012,medium,2,10,30208,-0.004664648254401982,40.632242345809935,-0.5453559689223766,0.003310334635898471,0.008203125,0.8125296235084534,-1.2778141861781478,7.82097643971255,0.47265625,0.003313974349988617,0.49998904795235316
