method,train_scenario,run_index,train_seed,timesteps,probe_scenario,probe_states,actionable_decisions,engage_probability_mean,noop_probability_mean,noop_margin_mean,engagement_entropy_mean,conditional_target_entropy_mean,deterministic_engagement_rate,probe_value_mean
role_conditioned_ar_ppo_order_012,medium,1,9,4096,all,768,1327,0.7222051620483398,0.27779486775398254,-0.28557950258255005,0.5597254633903503,0.7555729746818542,1.0,-28.120725631713867
role_conditioned_ar_ppo_order_012,medium,1,9,4096,heterogeneity_pressure,256,415,0.7129611968994141,0.28703877329826355,-0.29710498452186584,0.5713498592376709,0.6910161972045898,1.0,-28.421640396118164
role_conditioned_ar_ppo_order_012,medium,1,9,4096,medium,256,452,0.7218925952911377,0.2781074345111847,-0.2876976728439331,0.5607711672782898,0.7441815137863159,1.0,-27.981056213378906
role_conditioned_ar_ppo_order_012,medium,1,9,4096,time_pressure,256,460,0.730851948261261,0.269148051738739,-0.2731001377105713,0.5482106804847717,0.8250076770782471,1.0,-27.9594783782959
role_conditioned_ar_ppo_order_012,medium,1,9,6144,all,768,1292,0.6946511268615723,0.30534881353378296,-0.1471714973449707,0.582484781742096,0.7511629462242126,0.9891640866873065,-34.9488410949707
role_conditioned_ar_ppo_order_012,medium,1,9,6144,heterogeneity_pressure,256,412,0.6852003931999207,0.31479963660240173,-0.16797110438346863,0.5926877856254578,0.679217517375946,0.9975728155339806,-34.863224029541016
role_conditioned_ar_ppo_order_012,medium,1,9,6144,medium,256,426,0.6922263503074646,0.3077737092971802,-0.1436188817024231,0.5850918889045715,0.7374781370162964,0.9882629107981221,-34.795127868652344
role_conditioned_ar_ppo_order_012,medium,1,9,6144,time_pressure,256,454,0.7055029273033142,0.2944970428943634,-0.13162963092327118,0.5707793235778809,0.829293429851532,0.9823788546255506,-35.18817901611328
role_conditioned_ar_ppo_order_012,medium,1,9,8192,all,768,1441,0.6255418658256531,0.3744581937789917,0.2847890555858612,0.6265887022018433,0.8538185358047485,0.009021512838306732,-37.2223014831543
role_conditioned_ar_ppo_order_012,medium,1,9,8192,heterogeneity_pressure,256,457,0.6252912878990173,0.37470874190330505,0.2585037052631378,0.6327111721038818,0.8193691372871399,0.010940919037199124,-37.78697967529297
role_conditioned_ar_ppo_order_012,medium,1,9,8192,medium,256,492,0.6148049235343933,0.3851950466632843,0.2905222475528717,0.6327700614929199,0.814035177230835,0.016260162601626018,-38.119998931884766
role_conditioned_ar_ppo_order_012,medium,1,9,8192,time_pressure,256,492,0.6365114450454712,0.3634885549545288,0.30347126722335815,0.6147201657295227,0.925600528717041,0.0,-35.759925842285156
role_conditioned_ar_ppo_order_012,medium,1,9,10240,all,768,1446,0.4278331398963928,0.5721668601036072,1.1366955041885376,0.6507601141929626,0.8506155014038086,0.0,-18.932493209838867
role_conditioned_ar_ppo_order_012,medium,1,9,10240,heterogeneity_pressure,256,457,0.4268670678138733,0.5731329321861267,1.1068249940872192,0.6561874747276306,0.8190979361534119,0.0,-15.046643257141113
role_conditioned_ar_ppo_order_012,medium,1,9,10240,medium,256,497,0.4136962294578552,0.5863037705421448,1.1483879089355469,0.647762656211853,0.805627703666687,0.0,-22.43323516845703
role_conditioned_ar_ppo_order_012,medium,1,9,10240,time_pressure,256,492,0.4430110454559326,0.5569889545440674,1.1526296138763428,0.6487467288970947,0.9253358840942383,0.0,-19.31760025024414
role_conditioned_ar_ppo_order_012,medium,1,9,12032,all,768,1440,0.5297200679779053,0.4702799618244171,0.6829997301101685,0.6549108028411865,0.8530943393707275,0.009722222222222222,-20.799179077148438
role_conditioned_ar_ppo_order_012,medium,1,9,12032,heterogeneity_pressure,256,457,0.5384508967399597,0.46154913306236267,0.6141512393951416,0.6607648730278015,0.8180696964263916,0.010940919037199124,-19.48108673095703
role_conditioned_ar_ppo_order_012,medium,1,9,12032,medium,256,491,0.5109830498695374,0.48901689052581787,0.7185319662094116,0.6582608222961426,0.8142743706703186,0.018329938900203666,-20.20883560180664
role_conditioned_ar_ppo_order_012,medium,1,9,12032,time_pressure,256,492,0.5403092503547668,0.45969077944755554,0.7114904522895813,0.6461300849914551,0.9243685007095337,0.0,-22.707612991333008
role_conditioned_ar_ppo_order_012,medium,1,9,14080,all,768,1446,0.357315331697464,0.6426846385002136,1.4161655902862549,0.6187865138053894,0.8480559587478638,0.0,-24.912485122680664
role_conditioned_ar_ppo_order_012,medium,1,9,14080,heterogeneity_pressure,256,457,0.359788715839386,0.6402112245559692,1.3700549602508545,0.6258898973464966,0.8165975213050842,0.0,-23.29978370666504
role_conditioned_ar_ppo_order_012,medium,1,9,14080,medium,256,497,0.33630290627479553,0.6636970639228821,1.4578208923339844,0.609510064125061,0.8029037117958069,0.0,-27.510988235473633
role_conditioned_ar_ppo_order_012,medium,1,9,14080,time_pressure,256,492,0.37624385952949524,0.6237561702728271,1.4169172048568726,0.621559202671051,0.9228875041007996,0.0,-23.926692962646484
role_conditioned_ar_ppo_order_012,medium,1,9,16128,all,768,1395,0.6288346648216248,0.37116533517837524,0.21516813337802887,0.6269435286521912,0.8443110585212708,0.1978494623655914,-29.216787338256836
role_conditioned_ar_ppo_order_012,medium,1,9,16128,heterogeneity_pressure,256,443,0.6303311586380005,0.3696688711643219,0.15934081375598907,0.6315791010856628,0.7890071272850037,0.25733634311512416,-29.29232406616211
role_conditioned_ar_ppo_order_012,medium,1,9,16128,medium,256,477,0.6161015629768372,0.3838984966278076,0.23678509891033173,0.6357864737510681,0.8140684962272644,0.18238993710691823,-30.031709671020508
role_conditioned_ar_ppo_order_012,medium,1,9,16128,time_pressure,256,475,0.6402257680892944,0.3597742021083832,0.2455265074968338,0.6137398481369019,0.9262592792510986,0.15789473684210525,-28.32632827758789
role_conditioned_ar_ppo_order_012,medium,1,9,18176,all,768,1442,0.533614456653595,0.46638554334640503,0.6072511076927185,0.6541930437088013,0.84442538022995,0.036754507628294034,-25.812604904174805
role_conditioned_ar_ppo_order_012,medium,1,9,18176,heterogeneity_pressure,256,457,0.5470921993255615,0.4529077708721161,0.5246343016624451,0.658564031124115,0.8123746514320374,0.04157549234135667,-28.249361038208008
role_conditioned_ar_ppo_order_012,medium,1,9,18176,medium,256,493,0.5086166262626648,0.4913833737373352,0.6555479168891907,0.6590068936347961,0.80430006980896,0.05273833671399594,-24.405380249023438
role_conditioned_ar_ppo_order_012,medium,1,9,18176,time_pressure,256,492,0.5461440682411194,0.4538559317588806,0.6355959177017212,0.6453094482421875,0.9144031405448914,0.016260162601626018,-24.78306770324707
role_conditioned_ar_ppo_order_012,medium,1,9,20224,all,768,1446,0.3927746117115021,0.6072254180908203,1.20148766040802,0.6366645693778992,0.840876042842865,0.0,-21.658082962036133
role_conditioned_ar_ppo_order_012,medium,1,9,20224,heterogeneity_pressure,256,457,0.39038315415382385,0.6096168160438538,1.1679502725601196,0.6438625454902649,0.8084172606468201,0.0,-24.02945327758789
role_conditioned_ar_ppo_order_012,medium,1,9,20224,medium,256,497,0.37266188859939575,0.6273381114006042,1.2465707063674927,0.6291447281837463,0.7963752746582031,0.0,-18.84023666381836
role_conditioned_ar_ppo_order_012,medium,1,9,20224,time_pressure,256,492,0.4153130352497101,0.5846869945526123,1.1870980262756348,0.6375749707221985,0.9159785509109497,0.0,-22.10456085205078
role_conditioned_ar_ppo_order_012,medium,1,9,22016,all,768,1446,0.4983052909374237,0.5016947388648987,0.7188093662261963,0.6506402492523193,0.8359348773956299,0.0013831258644536654,-20.854806900024414
role_conditioned_ar_ppo_order_012,medium,1,9,22016,heterogeneity_pressure,256,457,0.49413803219795227,0.5058619976043701,0.6982846856117249,0.6608492136001587,0.8034927248954773,0.0,-21.09927749633789
role_conditioned_ar_ppo_order_012,medium,1,9,22016,medium,256,497,0.47711053490638733,0.5228894948959351,0.7647474408149719,0.6522549390792847,0.790679395198822,0.004024144869215292,-20.325870513916016
role_conditioned_ar_ppo_order_012,medium,1,9,22016,time_pressure,256,492,0.5235862135887146,0.476413756608963,0.6914688944816589,0.6395264863967896,0.9117846488952637,0.0,-21.139272689819336
role_conditioned_ar_ppo_order_012,medium,1,9,24064,all,768,1446,0.3971944749355316,0.6028055548667908,1.145232081413269,0.6258542537689209,0.8272753953933716,0.0,-19.87021827697754
role_conditioned_ar_ppo_order_012,medium,1,9,24064,heterogeneity_pressure,256,457,0.39264988899230957,0.6073501706123352,1.1121101379394531,0.6367892622947693,0.7928739190101624,0.0,-18.60545539855957
role_conditioned_ar_ppo_order_012,medium,1,9,24064,medium,256,497,0.37644630670547485,0.6235536932945251,1.2040972709655762,0.6187554001808167,0.785240113735199,0.0,-21.69890022277832
role_conditioned_ar_ppo_order_012,medium,1,9,24064,time_pressure,256,492,0.42237481474876404,0.5776251554489136,1.1165344715118408,0.6228681206703186,0.9016919732093811,0.0,-19.306299209594727
role_conditioned_ar_ppo_order_012,medium,1,9,26112,all,768,1443,0.44178566336631775,0.5582143664360046,0.9328348636627197,0.6378043293952942,0.8238035440444946,0.019404019404019403,-21.20192527770996
role_conditioned_ar_ppo_order_012,medium,1,9,26112,heterogeneity_pressure,256,454,0.44337645173072815,0.5566235780715942,0.8820846676826477,0.6517945528030396,0.7898334264755249,0.022026431718061675,-23.97649383544922
role_conditioned_ar_ppo_order_012,medium,1,9,26112,medium,256,497,0.4216170310974121,0.5783829092979431,0.9675949215888977,0.6316890716552734,0.7808534502983093,0.030181086519114688,-19.944156646728516
role_conditioned_ar_ppo_order_012,medium,1,9,26112,time_pressure,256,492,0.46069130301475525,0.5393087267875671,0.9445520639419556,0.6310721039772034,0.8985363841056824,0.006097560975609756,-19.685123443603516
role_conditioned_ar_ppo_order_012,medium,1,9,28160,all,768,1446,0.2564077079296112,0.7435923218727112,1.8811391592025757,0.5235956311225891,0.8283901810646057,0.009681881051175657,-13.136357307434082
role_conditioned_ar_ppo_order_012,medium,1,9,28160,heterogeneity_pressure,256,457,0.2642982304096222,0.7357017993927002,1.7825785875320435,0.5364653468132019,0.7902409434318542,0.015317286652078774,-13.340874671936035
role_conditioned_ar_ppo_order_012,medium,1,9,28160,medium,256,497,0.24490895867347717,0.7550910711288452,1.8841849565505981,0.5056334733963013,0.7825102210044861,0.014084507042253521,-12.854497909545898
role_conditioned_ar_ppo_order_012,medium,1,9,28160,time_pressure,256,492,0.26069411635398865,0.7393057942390442,1.969611406326294,0.5297861695289612,0.9101715683937073,0.0,-13.213699340820312
role_conditioned_ar_ppo_order_012,medium,1,9,30208,all,768,1437,0.2946995794773102,0.7053004503250122,1.7133128643035889,0.5248517394065857,0.8206009864807129,0.038274182324286705,-10.106871604919434
role_conditioned_ar_ppo_order_012,medium,1,9,30208,heterogeneity_pressure,256,450,0.3065930902957916,0.6934069395065308,1.597141981124878,0.5348743200302124,0.7822965979576111,0.06,-9.10271167755127
role_conditioned_ar_ppo_order_012,medium,1,9,30208,medium,256,495,0.2829301357269287,0.7170698642730713,1.7491745948791504,0.5055342316627502,0.7782704830169678,0.046464646464646465,-9.061376571655273
role_conditioned_ar_ppo_order_012,medium,1,9,30208,time_pressure,256,492,0.2956625521183014,0.704337477684021,1.783486008644104,0.5351199507713318,0.8982241153717041,0.01016260162601626,-12.156524658203125
factorized_engagement_ar_ppo_order_012,medium,1,9,0,all,768,1264,0.500515341758728,0.4994846284389496,0.7674376964569092,0.6931465268135071,0.7698752284049988,0.9944620253164557,-0.5265446305274963
factorized_engagement_ar_ppo_order_012,medium,1,9,0,heterogeneity_pressure,256,412,0.5005711317062378,0.4994288682937622,0.7060467004776001,0.6931464672088623,0.7086469531059265,0.9975728155339806,-0.5103787183761597
factorized_engagement_ar_ppo_order_012,medium,1,9,0,medium,256,410,0.5004166960716248,0.49958333373069763,0.7565490007400513,0.6931467652320862,0.7586197853088379,0.9902439024390244,-0.5303507447242737
factorized_engagement_ar_ppo_order_012,medium,1,9,0,time_pressure,256,442,0.5005549192428589,0.4994450509548187,0.8347623944282532,0.6931464672088623,0.8373884558677673,0.995475113122172,-0.5389043092727661
factorized_engagement_ar_ppo_order_012,medium,1,9,2048,all,768,1307,0.5283383131027222,0.47166165709495544,0.612520158290863,0.6913861036300659,0.7584547400474548,1.0,-20.173725128173828
factorized_engagement_ar_ppo_order_012,medium,1,9,2048,heterogeneity_pressure,256,422,0.5300307273864746,0.46996933221817017,0.5419450402259827,0.6911785006523132,0.6947950720787048,1.0,-20.16412353515625
factorized_engagement_ar_ppo_order_012,medium,1,9,2048,medium,256,434,0.5294639468193054,0.47053608298301697,0.580941915512085,0.6912738680839539,0.7315575480461121,1.0,-20.201580047607422
factorized_engagement_ar_ppo_order_012,medium,1,9,2048,time_pressure,256,451,0.525671660900116,0.4743283689022064,0.7089449763298035,0.6916882395744324,0.8439044952392578,1.0,-20.15546989440918
factorized_engagement_ar_ppo_order_012,medium,1,9,4096,all,768,1446,0.4215502440929413,0.5784497857093811,1.1247541904449463,0.6792811751365662,0.8500763177871704,0.004149377593360996,-21.691255569458008
factorized_engagement_ar_ppo_order_012,medium,1,9,4096,heterogeneity_pressure,256,457,0.42698922753334045,0.5730108022689819,1.0603748559951782,0.6806983947753906,0.8181883692741394,0.010940919037199124,-21.60855484008789
factorized_engagement_ar_ppo_order_012,medium,1,9,4096,medium,256,497,0.424538254737854,0.5754616856575012,1.0788581371307373,0.6801431775093079,0.8055198788642883,0.002012072434607646,-21.613492965698242
factorized_engagement_ar_ppo_order_012,medium,1,9,4096,time_pressure,256,492,0.4134798049926758,0.586520254611969,1.2309162616729736,0.677094042301178,0.9247049689292908,0.0,-21.851720809936523
factorized_engagement_ar_ppo_order_012,medium,1,9,6144,all,768,1446,0.23671698570251465,0.7632830142974854,1.9829189777374268,0.5450345277786255,0.8497985005378723,0.0,-13.603236198425293
factorized_engagement_ar_ppo_order_012,medium,1,9,6144,heterogeneity_pressure,256,457,0.2421969622373581,0.7578030228614807,1.9176949262619019,0.5507568717002869,0.8182370662689209,0.0,-10.922164916992188
factorized_engagement_ar_ppo_order_012,medium,1,9,6144,medium,256,497,0.24060751497745514,0.759392499923706,1.9247289896011353,0.5495802164077759,0.8050910830497742,0.0,-14.514556884765625
factorized_engagement_ar_ppo_order_012,medium,1,9,6144,time_pressure,256,492,0.2276967465877533,0.7723032832145691,2.1022846698760986,0.5351274013519287,0.92427659034729,0.0,-15.372983932495117
factorized_engagement_ar_ppo_order_012,medium,1,9,8192,all,768,1446,0.2803873121738434,0.7196126580238342,1.7710511684417725,0.5883901119232178,0.8504507541656494,0.0,-17.18425941467285
factorized_engagement_ar_ppo_order_012,medium,1,9,8192,heterogeneity_pressure,256,457,0.2837008833885193,0.7162991166114807,1.7211860418319702,0.5904217958450317,0.8189381957054138,0.0,-13.079177856445312
factorized_engagement_ar_ppo_order_012,medium,1,9,8192,medium,256,497,0.2891125977039337,0.7108873724937439,1.6876146793365479,0.596834659576416,0.8055844902992249,0.0,-18.60196876525879
factorized_engagement_ar_ppo_order_012,medium,1,9,8192,time_pressure,256,492,0.26849550008773804,0.731504499912262,1.9016532897949219,0.5779725909233093,0.9250440001487732,0.0,-19.871631622314453
factorized_engagement_ar_ppo_order_012,medium,1,9,10240,all,768,1446,0.23895201086997986,0.7610480189323425,1.9960731267929077,0.5449874401092529,0.8507151007652283,0.0,-15.306007385253906
factorized_engagement_ar_ppo_order_012,medium,1,9,10240,heterogeneity_pressure,256,457,0.24194499850273132,0.7580549716949463,1.9470683336257935,0.5471543669700623,0.819179356098175,0.0,-14.202564239501953
factorized_engagement_ar_ppo_order_012,medium,1,9,10240,medium,256,497,0.24720482528209686,0.7527952194213867,1.911094069480896,0.5548185110092163,0.805864155292511,0.0,-15.558982849121094
factorized_engagement_ar_ppo_order_012,medium,1,9,10240,time_pressure,256,492,0.2278352826833725,0.7721647024154663,2.127434015274048,0.5330435633659363,0.9253142476081848,0.0,-16.156476974487305
factorized_engagement_ar_ppo_order_012,medium,1,9,12032,all,768,1443,0.3449457585811615,0.6550542116165161,1.4872244596481323,0.6272912621498108,0.852398157119751,0.060291060291060294,-14.445111274719238
factorized_engagement_ar_ppo_order_012,medium,1,9,12032,heterogeneity_pressure,256,454,0.35061222314834595,0.649387776851654,1.4359415769577026,0.6280652284622192,0.8245826363563538,0.09251101321585903,-12.34056282043457
factorized_engagement_ar_ppo_order_012,medium,1,9,12032,medium,256,497,0.3589661121368408,0.6410338282585144,1.3786572217941284,0.6364867091178894,0.8056575655937195,0.06237424547283702,-17.333330154418945
factorized_engagement_ar_ppo_order_012,medium,1,9,12032,time_pressure,256,492,0.32555410265922546,0.6744458675384521,1.6442170143127441,0.6172881126403809,0.9252808094024658,0.028455284552845527,-13.661441802978516
factorized_engagement_ar_ppo_order_012,medium,1,9,14080,all,768,1426,0.3557226359844208,0.6442773342132568,1.4538350105285645,0.6294400691986084,0.8626517057418823,0.1002805049088359,-18.390853881835938
factorized_engagement_ar_ppo_order_012,medium,1,9,14080,heterogeneity_pressure,256,453,0.3620111644268036,0.637988805770874,1.3843064308166504,0.6300286054611206,0.8262774348258972,0.10596026490066225,-17.42294692993164
factorized_engagement_ar_ppo_order_012,medium,1,9,14080,medium,256,487,0.3696155548095703,0.6303845047950745,1.358978033065796,0.6380928754806519,0.8224722146987915,0.12525667351129363,-21.427928924560547
factorized_engagement_ar_ppo_order_012,medium,1,9,14080,time_pressure,256,486,0.33593958616256714,0.6640604138374329,1.613694429397583,0.6202208995819092,0.9368183016777039,0.06995884773662552,-16.321683883666992
factorized_engagement_ar_ppo_order_012,medium,1,9,16128,all,768,1446,0.34382081031799316,0.6561791896820068,1.4581481218338013,0.6375782489776611,0.8498629927635193,0.004149377593360996,-20.3557186126709
factorized_engagement_ar_ppo_order_012,medium,1,9,16128,heterogeneity_pressure,256,457,0.35116878151893616,0.6488312482833862,1.3814809322357178,0.6405068039894104,0.8176643252372742,0.01312910284463895,-18.5562686920166
factorized_engagement_ar_ppo_order_012,medium,1,9,16128,medium,256,497,0.34860044717788696,0.6513996124267578,1.4037479162216187,0.6409569382667542,0.8053622245788574,0.0,-22.685571670532227
factorized_engagement_ar_ppo_order_012,medium,1,9,16128,time_pressure,256,492,0.3321673274040222,0.6678326725959778,1.5843144655227661,0.6314449906349182,0.924723744392395,0.0,-19.825313568115234
factorized_engagement_ar_ppo_order_012,medium,1,9,18176,all,768,1431,0.3789258599281311,0.6210741400718689,1.3278663158416748,0.63299161195755,0.858152449131012,0.17889587700908455,-22.870386123657227
factorized_engagement_ar_ppo_order_012,medium,1,9,18176,heterogeneity_pressure,256,450,0.39221298694610596,0.607787013053894,1.2365527153015137,0.633388876914978,0.8298936486244202,0.21555555555555556,-20.493446350097656
factorized_engagement_ar_ppo_order_012,medium,1,9,18176,medium,256,495,0.39017900824546814,0.6098209619522095,1.2324438095092773,0.6396219730377197,0.8077524304389954,0.19595959595959597,-25.917709350585938
factorized_engagement_ar_ppo_order_012,medium,1,9,18176,time_pressure,256,486,0.3551613688468933,0.6448386311531067,1.5096056461334229,0.6258705258369446,0.9356510639190674,0.12757201646090535,-22.20000457763672
factorized_engagement_ar_ppo_order_012,medium,1,9,20224,all,768,1446,0.21991221606731415,0.7800877094268799,2.061124086380005,0.5093665719032288,0.8430366516113281,0.004840940525587829,-18.738996505737305
factorized_engagement_ar_ppo_order_012,medium,1,9,20224,heterogeneity_pressure,256,457,0.23327720165252686,0.7667228579521179,1.9500770568847656,0.51960289478302,0.8098123073577881,0.015317286652078774,-15.273865699768066
factorized_engagement_ar_ppo_order_012,medium,1,9,20224,medium,256,497,0.22312137484550476,0.7768785357475281,2.0196292400360107,0.5148361325263977,0.8007258772850037,0.0,-24.199142456054688
factorized_engagement_ar_ppo_order_012,medium,1,9,20224,time_pressure,256,492,0.20425620675086975,0.7957438230514526,2.206188201904297,0.49433329701423645,0.916638195514679,0.0,-16.74398422241211
factorized_engagement_ar_ppo_order_012,medium,1,9,22016,all,768,1415,0.2791467308998108,0.7208532094955444,1.832924246788025,0.5126813650131226,0.8510755896568298,0.14840989399293286,-9.139291763305664
factorized_engagement_ar_ppo_order_012,medium,1,9,22016,heterogeneity_pressure,256,449,0.3092655539512634,0.6907345056533813,1.6354354619979858,0.5226055979728699,0.808660626411438,0.19376391982182628,-6.968774318695068
factorized_engagement_ar_ppo_order_012,medium,1,9,22016,medium,256,479,0.28921639919281006,0.7107836604118347,1.7833912372589111,0.520004391670227,0.8239821791648865,0.17536534446764093,-12.38248348236084
factorized_engagement_ar_ppo_order_012,medium,1,9,22016,time_pressure,256,487,0.24147389829158783,0.7585261464118958,2.063722610473633,0.4963289201259613,0.9168294668197632,0.08008213552361396,-8.06661605834961
factorized_engagement_ar_ppo_order_012,medium,1,9,24064,all,768,1429,0.22525325417518616,0.7747467756271362,2.147369146347046,0.44092121720314026,0.8145509958267212,0.10496850944716585,-5.308796405792236
factorized_engagement_ar_ppo_order_012,medium,1,9,24064,heterogeneity_pressure,256,451,0.25580063462257385,0.744199275970459,1.9820196628570557,0.4534033238887787,0.7900941371917725,0.15521064301552107,-1.304896354675293
factorized_engagement_ar_ppo_order_012,medium,1,9,24064,medium,256,489,0.23776154220104218,0.7622385025024414,2.0567097663879395,0.4538261592388153,0.7773581147193909,0.11860940695296524,-8.728515625
factorized_engagement_ar_ppo_order_012,medium,1,9,24064,time_pressure,256,489,0.18457138538360596,0.8154285550117493,2.390528917312622,0.4165040850639343,0.8743001818656921,0.044989775051124746,-5.8929762840271
factorized_engagement_ar_ppo_order_012,medium,1,9,26112,all,768,1444,0.2074536383152008,0.7925463914871216,2.110321044921875,0.44332754611968994,0.7604250311851501,0.06509695290858726,-12.239361763000488
factorized_engagement_ar_ppo_order_012,medium,1,9,26112,heterogeneity_pressure,256,455,0.23535467684268951,0.7646453380584717,1.9616038799285889,0.4585208296775818,0.7383936643600464,0.11648351648351649,-12.144871711730957
factorized_engagement_ar_ppo_order_012,medium,1,9,26112,medium,256,497,0.2126089185476303,0.7873910069465637,2.0616397857666016,0.44914138317108154,0.722870945930481,0.06841046277665996,-12.944944381713867
factorized_engagement_ar_ppo_order_012,medium,1,9,26112,time_pressure,256,492,0.17644314467906952,0.8235568404197693,2.297030210494995,0.42340391874313354,0.8187352418899536,0.014227642276422764,-11.628270149230957
factorized_engagement_ar_ppo_order_012,medium,1,9,28160,all,768,1446,0.20279373228549957,0.7972062826156616,2.1632211208343506,0.4393872916698456,0.7751767635345459,0.058782849239280774,-8.642958641052246
factorized_engagement_ar_ppo_order_012,medium,1,9,28160,heterogeneity_pressure,256,457,0.22856920957565308,0.7714307904243469,2.0163023471832275,0.4554753601551056,0.7446800470352173,0.10722100656455143,-8.10931396484375
factorized_engagement_ar_ppo_order_012,medium,1,9,28160,medium,256,497,0.20849312841892242,0.791506826877594,2.1197304725646973,0.44595760107040405,0.7414732575416565,0.056338028169014086,-11.375709533691406
factorized_engagement_ar_ppo_order_012,medium,1,9,28160,time_pressure,256,492,0.17309458553791046,0.8269054293632507,2.343620777130127,0.417806476354599,0.8375500440597534,0.016260162601626018,-6.443852424621582
factorized_engagement_ar_ppo_order_012,medium,1,9,30208,all,768,1428,0.23032811284065247,0.7696718573570251,2.0219802856445312,0.4427550137042999,0.7431008219718933,0.11274509803921569,-7.009095668792725
factorized_engagement_ar_ppo_order_012,medium,1,9,30208,heterogeneity_pressure,256,451,0.2595680356025696,0.7404320240020752,1.864412784576416,0.4514865279197693,0.7113048434257507,0.16851441241685144,-5.412784576416016
factorized_engagement_ar_ppo_order_012,medium,1,9,30208,medium,256,488,0.2377808690071106,0.7622191905975342,1.9905438423156738,0.44912639260292053,0.7209977507591248,0.12704918032786885,-10.499444961547852
factorized_engagement_ar_ppo_order_012,medium,1,9,30208,time_pressure,256,489,0.19592291116714478,0.8040770888328552,2.198676109313965,0.42834365367889404,0.7944837212562561,0.04703476482617587,-5.115057945251465
role_conditioned_ar_ppo_order_012,medium,2,10,0,all,768,1446,0.6863564848899841,0.31364351511001587,0.006819429341703653,0.5863746404647827,0.8511603474617004,0.0,-0.0023846749681979418
role_conditioned_ar_ppo_order_012,medium,2,10,0,heterogeneity_pressure,256,457,0.682086169719696,0.31791380047798157,0.00783355999737978,0.5962129235267639,0.8196681141853333,0.0,0.0734870433807373
role_conditioned_ar_ppo_order_012,medium,2,10,0,medium,256,497,0.6769192814826965,0.32308071851730347,0.007114224135875702,0.5931392908096313,0.8062049150466919,0.0,-0.06048573553562164
role_conditioned_ar_ppo_order_012,medium,2,10,0,time_pressure,256,492,0.699856162071228,0.300143837928772,0.005579652264714241,0.5704028606414795,0.9258245229721069,0.0,-0.020155340433120728
role_conditioned_ar_ppo_order_012,medium,2,10,2048,all,768,1446,0.6631144881248474,0.336885541677475,0.11928226053714752,0.6047700047492981,0.8511317372322083,0.03872752420470263,-18.835378646850586
role_conditioned_ar_ppo_order_012,medium,2,10,2048,heterogeneity_pressure,256,457,0.6581517457962036,0.341848224401474,0.12175937741994858,0.6148962378501892,0.8196432590484619,0.05908096280087528,-18.48103904724121
role_conditioned_ar_ppo_order_012,medium,2,10,2048,medium,256,497,0.6535341143608093,0.3464658856391907,0.11883513629436493,0.6103675365447998,0.8061797022819519,0.02012072434607646,-19.074275970458984
role_conditioned_ar_ppo_order_012,medium,2,10,2048,time_pressure,256,492,0.6774017810821533,0.3225981891155243,0.11743304878473282,0.5897097587585449,0.925788938999176,0.03861788617886179,-18.950820922851562
role_conditioned_ar_ppo_order_012,medium,2,10,4096,all,768,1446,0.4562288522720337,0.5437711477279663,1.02845299243927,0.6552865505218506,0.8510267734527588,0.0,-25.71822166442871
role_conditioned_ar_ppo_order_012,medium,2,10,4096,heterogeneity_pressure,256,457,0.4515455961227417,0.5484544038772583,1.0126128196716309,0.6627456545829773,0.8195379376411438,0.0,-25.248525619506836
role_conditioned_ar_ppo_order_012,medium,2,10,4096,medium,256,497,0.44579342007637024,0.5542066097259521,1.0292176008224487,0.6527512669563293,0.8061076402664185,0.0,-26.667713165283203
role_conditioned_ar_ppo_order_012,medium,2,10,4096,time_pressure,256,492,0.4711204171180725,0.5288796424865723,1.0423943996429443,0.6509190797805786,0.9256511330604553,0.0,-25.23843002319336
role_conditioned_ar_ppo_order_012,medium,2,10,6144,all,768,1446,0.3260265588760376,0.6739735007286072,1.6148186922073364,0.602625846862793,0.8510293960571289,0.0,-27.140472412109375
role_conditioned_ar_ppo_order_012,medium,2,10,6144,heterogeneity_pressure,256,457,0.3202248215675354,0.6797751188278198,1.5931017398834229,0.6060295104980469,0.8194888830184937,0.0,-27.036603927612305
role_conditioned_ar_ppo_order_012,medium,2,10,6144,medium,256,497,0.3190494477748871,0.6809505224227905,1.6082735061645508,0.5964689254760742,0.8061172366142273,0.0,-28.306127548217773
role_conditioned_ar_ppo_order_012,medium,2,10,6144,time_pressure,256,492,0.3384634852409363,0.6615365743637085,1.6416022777557373,0.6056837439537048,0.9256947636604309,0.0,-26.078683853149414
role_conditioned_ar_ppo_order_012,medium,2,10,8192,all,768,1446,0.4408579468727112,0.5591420531272888,1.0911414623260498,0.6546201109886169,0.8509600162506104,0.0,-21.827768325805664
role_conditioned_ar_ppo_order_012,medium,2,10,8192,heterogeneity_pressure,256,457,0.4369758665561676,0.5630242228507996,1.0680288076400757,0.6618075966835022,0.8194047808647156,0.0,-20.3270263671875
role_conditioned_ar_ppo_order_012,medium,2,10,8192,medium,256,497,0.43188726902008057,0.5681126713752747,1.088423728942871,0.6515384912490845,0.8060744404792786,0.0,-24.174997329711914
role_conditioned_ar_ppo_order_012,medium,2,10,8192,time_pressure,256,492,0.45352572202682495,0.546474277973175,1.1153552532196045,0.6510569453239441,0.9256120324134827,0.0,-20.981285095214844
role_conditioned_ar_ppo_order_012,medium,2,10,10240,all,768,1444,0.5673901438713074,0.43260982632637024,0.537950873374939,0.6481965780258179,0.8518846035003662,0.13019390581717452,-21.34862518310547
