method,train_scenario,eval_scenario,timesteps,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
autoregressive_ppo_order_201,medium,medium,20000,avg_total_damage,3,1.5817012864193145,0.10435107929994931,0.060247123724053726,0.95,1.3224788350716736,1.8409237377669554
autoregressive_ppo_order_201,medium,medium,20000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,30000,avg_reward,3,-63.644185921548264,20.42789452350294,11.794050402121705,0.95,-114.3898890784111,-12.898482764685426
autoregressive_ppo_order_201,medium,medium,30000,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,30000,intercept_rate,3,0.3333333333333333,0.16289055630494154,0.09404490653110589,0.95,0.0,0.7379759071334147
autoregressive_ppo_order_201,medium,medium,30000,avg_total_damage,3,1.7031432003843487,0.4722504019585164,0.2726538966956584,0.95,0.5300081675044841,2.8762782332642134
autoregressive_ppo_order_201,medium,medium,30000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,30208,avg_reward,3,-66.54545049516157,19.34708776897557,11.170046331453362,0.95,-114.60628083402176,-18.48462015630139
autoregressive_ppo_order_201,medium,medium,30208,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,30208,intercept_rate,3,0.32666666666666666,0.17009801096230767,0.09820613241770826,0.95,0.0,0.7492135503866199
autoregressive_ppo_order_201,medium,medium,30208,avg_total_damage,3,1.7260316959056956,0.45849839326483754,0.26471417077446485,0.95,0.5870585464336937,2.8650048453776975
autoregressive_ppo_order_201,medium,medium,30208,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
