method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,total_reward,steps,num_targets,num_intercepted,num_leaked,total_damage,ammo_used,shots,hits,invalid_actions,success,decision_time_seconds,decision_time_ms,high_threat_threshold,num_high_threat_targets,num_high_threat_leaked,high_threat_leak_rate,zone_weighted_damage,engaged_target_events,conflict_target_events,assignment_conflict_rate,overkill_assignments,overkill_rate,intercepted_damage_potential,damage_reduction_per_ammo,resource_cost
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,2,252,-50.6661873453441,31,5,3,2,1.8144365437278944,12,12,3,0,False,0.03508799999326584,1.1318709675247045,0.8,2,1,0.5,1.8144365437278944,12,0,0.0,0,0.0,2.543591779773686,0.21196598164780714,9.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,3,253,-109.78403974572369,28,5,1,4,2.5628292165185593,13,13,1,0,False,0.0292965000080585,1.0463035717163751,0.8,1,0,0.0,2.5628292165185593,13,0,0.0,0,0.0,0.6300362155759537,0.04846432427507336,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,4,254,-111.30240992301518,40,5,1,4,2.5823364288713417,13,13,1,0,False,0.043957900008535944,1.0989475002133986,0.8,2,1,0.5,2.5823364288713417,13,0,0.0,0,0.0,0.6759553033427365,0.051996561795595114,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,5,255,-74.18089408769904,30,5,2,3,2.351792224758971,13,13,2,0,False,0.03154490000088117,1.051496666696039,0.8,2,2,1.0,2.351792224758971,13,0,0.0,0,0.0,1.5974912828473125,0.12288394483440865,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,6,256,-111.77292058630397,41,5,1,4,2.59128902554811,13,13,1,0,False,0.04555890000119689,1.1111926829560217,0.8,1,1,1.0,2.59128902554811,13,0,0.0,0,0.0,0.8558826352652544,0.06583712578963495,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,7,257,-78.92397486470065,46,5,1,4,2.2814518111096653,13,13,1,0,False,0.04692319999230676,1.020069565050147,0.8,1,1,1.0,2.2814518111096653,13,0,0.0,0,0.0,0.8066486627629041,0.06204989713560801,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,8,258,-75.01404448552972,40,5,2,3,2.3421846341470482,13,13,2,0,False,0.039494500000728294,0.9873625000182074,0.8,2,1,0.5,2.3421846341470482,13,0,0.0,0,0.0,1.4584684257435603,0.11218987890335079,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,9,259,-45.14283223519349,27,5,3,2,1.4747028852627848,14,14,3,0,False,0.0313155000039842,1.1598333334808961,0.8,1,0,0.0,1.4747028852627848,14,0,0.0,0,0.0,1.8920971614176891,0.13514979724412066,13.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,10,260,-68.66549210871847,40,5,2,3,1.9626856267388102,16,16,2,0,False,0.0420269999995071,1.0506749999876774,0.8,1,1,1.0,1.9626856267388102,16,0,0.0,0,0.0,1.4054688224981222,0.08784180140613264,17.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,11,261,-13.562219704777718,36,5,4,1,0.717759906632006,11,11,4,0,False,0.040454900001350325,1.1237472222597313,0.8,3,1,0.3333333333333333,0.717759906632006,11,0,0.0,0,0.0,3.128445386419276,0.284404126038116,10.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,12,262,-7.21513444285518,31,5,4,1,0.55674935890904,10,10,4,0,False,0.03304490001028171,1.0659645164607003,0.8,2,0,0.0,0.55674935890904,10,0,0.0,0,0.0,2.946642102307677,0.2946642102307677,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,13,263,-39.14030667470916,38,5,2,3,1.1348590300739185,11,11,2,0,False,0.0427456999932474,1.124886841927563,0.8,0,0,0.0,1.1348590300739185,11,0,0.0,0,0.0,1.4476213490248178,0.13160194082043797,10.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,14,264,-41.24366338256676,34,5,2,3,1.2660312131386893,13,13,2,0,False,0.037579400013783015,1.105276470993618,0.8,1,0,0.0,1.2660312131386893,13,0,0.0,0,0.0,1.2460750535489395,0.09585192719607227,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,15,265,-125.38664810469456,32,5,0,4,2.8728882701564857,13,13,0,0,False,0.03536709999025334,1.1052218746954168,0.8,3,3,1.0,2.8728882701564857,13,0,0.0,0,0.0,0.0,0.0,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,16,266,-58.38909575592468,39,5,2,3,1.7876428284822858,13,13,2,0,False,0.046180900011677295,1.184125641325059,0.8,1,1,1.0,1.7876428284822858,13,0,0.0,0,0.0,1.2382753903831274,0.09525195310639442,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,17,267,-78.99230220846741,44,5,1,4,2.2515133617036582,13,13,1,0,False,0.04955049998534378,1.1261477269396314,0.8,1,1,1.0,2.2515133617036582,13,0,0.0,0,0.0,0.6555031984617472,0.05042332295859594,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,18,268,-39.43316645419809,29,5,3,2,1.3828309883323568,13,13,3,0,False,0.031499300010182196,1.0861827589717998,0.8,2,0,0.0,1.3828309883323568,13,0,0.0,0,0.0,2.086743434828403,0.160518725756031,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,19,269,-38.69692762698124,33,5,3,2,1.3615902791867633,12,12,3,0,False,0.038197800000489224,1.1575090909239159,0.8,4,1,0.25,1.3615902791867633,12,0,0.0,0,0.0,2.1634093517830912,0.18028411264859093,15.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,20,270,-30.029720910150292,32,5,3,2,1.0735912556092875,10,10,3,0,False,0.03375440001764218,1.0548250005513182,0.8,2,1,0.5,1.0735912556092875,10,0,0.0,0,0.0,1.7905672236100654,0.17905672236100653,9.5
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,21,271,-31.575889325363896,34,5,3,2,1.0753547495549367,13,13,3,0,False,0.03800229999615112,1.1177147057691508,0.8,2,0,0.0,1.0753547495549367,13,0,0.0,0,0.0,1.7693529969740243,0.13610407669030955,11.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,22,272,-42.0588670923607,28,5,3,2,1.5101496742730691,13,13,3,0,False,0.03281510000670096,1.171967857382177,0.8,2,1,0.5,1.5101496742730691,13,0,0.0,0,0.0,2.429712422813604,0.18690095560104647,11.0
