method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,ci_low,ci_high
autoregressive_ppo_order_201,learning,medium,medium,high_threat_leak_rate,3,0.48554132153453033,0.06399443683948722,0.32657032764130556,0.6445123154277551
autoregressive_ppo_order_201,learning,medium,time_pressure,high_threat_leak_rate,3,0.6099439775910364,0.10232000699747901,0.3557669895451909,0.8641209656368818
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,high_threat_leak_rate,3,0.5173282474806059,0.01930652179348376,0.4693681886112776,0.5652883063499342
autoregressive_ppo_order_201,learning,medium,medium,hit_rate_per_shot,3,0.15350499658842742,0.02324361862089176,0.09576464701544354,0.2112453461614113
autoregressive_ppo_order_201,learning,medium,time_pressure,hit_rate_per_shot,3,0.21451403464572827,0.04534415732093398,0.10187290343865225,0.3271551658528043
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,hit_rate_per_shot,3,0.1592224890424326,0.01833042887387556,0.11368717940484548,0.20475779868001975
autoregressive_ppo_order_201,learning,medium,medium,intercept_rate,3,0.28400000000000003,0.11221408111284431,0.005244769321627485,0.5627552306783725
autoregressive_ppo_order_201,learning,medium,time_pressure,intercept_rate,3,0.33066666666666666,0.07433258594542054,0.14601428671001324,0.5153190466233201
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,intercept_rate,3,0.27466666666666667,0.059911045169762596,0.12583938001192627,0.42349395332140705
autoregressive_ppo_order_201,learning,medium,medium,leak_rate,3,0.5186666666666667,0.07422488351848947,0.3342818343703965,0.703051498962937
autoregressive_ppo_order_201,learning,medium,time_pressure,leak_rate,3,0.6346666666666666,0.06955094056397317,0.46189255232613613,0.8074407810071971
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,leak_rate,3,0.5213333333333333,0.05064911976859353,0.3955139448507702,0.6471527218158964
autoregressive_ppo_order_201,learning,medium,medium,overkill_rate,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_201,learning,medium,time_pressure,overkill_rate,3,0.0,0.0,0.0,0.0
