context_id,scenario,policy_seed,slot,environment_step,observation_hash,unit_index,resource_type,unit_cost,unit_ammo,legal_target_count,target_index,target_weight,target_tti,hit_probability,coverability_before,coverability_after,fcrc_externality,n1_total_substitution_mean
confirm_heterogeneity_pressure_seed18_safety01_e00_t27_u0,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,0,missile,2.8,3,4,4,0.8573407579410183,17.60232075418837,0.6543031762993854,1.1949123893928852,1.1949123893928852,0.0,2.2152427755296222
confirm_heterogeneity_pressure_seed18_safety02_e00_t27_u2,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,2,laser,0.25,7,2,0,1.1304954579734434,0.2167890649795386,0.20417306688096787,1.039555852288144,1.039555852288144,0.0,0.29410971887409687
confirm_heterogeneity_pressure_seed18_safety02_e00_t27_u2,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,2,laser,0.25,7,2,4,0.8573407579410183,17.60232075418837,0.11975224812825519,1.1949123893928852,1.1949123893928852,0.0,0.29410971887409687
confirm_heterogeneity_pressure_seed18_safety03_e15_t35_u2,heterogeneity_pressure,18,safety,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,2,laser,0.25,10,3,0,0.3801769857508963,43.421583777943056,0.013727823893229185,1.1572076535580216,1.1572076535580216,0.0,0.33472318821586666
confirm_heterogeneity_pressure_seed18_safety03_e15_t35_u2,heterogeneity_pressure,18,safety,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,2,laser,0.25,10,3,2,1.0107589846185923,0.17031820111949725,0.3315082550048828,0.5401526685116178,0.5401526685116178,0.0,0.33472318821586666
confirm_heterogeneity_pressure_seed18_safety03_e15_t35_u2,heterogeneity_pressure,18,safety,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,2,laser,0.25,10,3,4,0.5466998346372117,18.62317616450718,0.2141059027777778,1.1447515661904144,1.1447515661904144,0.0,0.33472318821586666
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,1,missile,1.5,3,3,0,0.3801769857508963,43.421583777943056,0.32071859677632647,1.1572076535580216,1.1572076535580216,0.0,1.0680707868188621
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,1,missile,1.5,3,3,2,1.0107589846185923,0.17031820111949725,0.5920970392227173,0.5401526685116178,0.5401526685116178,0.0,1.0680707868188621
confirm_heterogeneity_pressure_seed18_safety04_e15_t35_u1,heterogeneity_pressure,18,safety,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,1,missile,1.5,3,3,4,0.5466998346372117,18.62317616450718,0.47397376855214435,1.1447515661904144,1.1447515661904144,0.0,1.0680707868188621
confirm_heterogeneity_pressure_seed18_safety05_e15_t35_u0,heterogeneity_pressure,18,safety,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,0,missile,2.8,3,3,0,0.3801769857508963,43.421583777943056,0.6798254319895868,1.1572076535580216,0.8747717856533617,0.2824358679046599,1.6114127689972517
confirm_heterogeneity_pressure_seed18_safety05_e15_t35_u0,heterogeneity_pressure,18,safety,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,0,missile,2.8,3,3,2,1.0107589846185923,0.17031820111949725,0.8715265352829642,0.5401526685116178,0.5401526685116178,0.0,1.6114127689972517
confirm_heterogeneity_pressure_seed18_safety05_e15_t35_u0,heterogeneity_pressure,18,safety,35,fe99477c657644d922a4c2d4b2f5458e23643e4e84a1db137ec70e7b29d760f6,0,missile,2.8,3,3,4,0.5466998346372117,18.62317616450718,0.4820438575744629,1.1447515661904144,0.8623156982857544,0.28243586790466,1.6114127689972517
confirm_heterogeneity_pressure_seed18_resource00_e05_t37_u0,heterogeneity_pressure,18,resource,37,a381ebbbe6f2f8dcbd6180f0f27107ff7add54b6148883afb09dfda572744cb8,0,missile,2.8,1,1,4,0.9022914231223355,38.233903324348454,0.3093193767381751,0.0,0.0,0.0,2.8031249999999996
confirm_heterogeneity_pressure_seed18_resource01_e04_t24_u0,heterogeneity_pressure,18,resource,24,71ffc99b04f31e859f61025a60206b5c520e64a7411203784ecddccd66a99b2a,0,missile,2.8,1,1,2,0.5669128888678584,29.811695915452646,0.33771127866662065,0.0,0.0,0.0,2.6156249999999996
confirm_heterogeneity_pressure_seed18_resource02_e17_t19_u0,heterogeneity_pressure,18,resource,19,f753df3147457b4840df445bf1bafa5155ffcf088dad3fd0efe7f52ac2d1266b,0,missile,2.8,1,4,0,1.0037716661687985,17.97555543178619,0.42012614042862595,0.7856522330647233,0.5372619527213172,0.24839028034340616,2.7999998748302457
confirm_heterogeneity_pressure_seed18_resource02_e17_t19_u0,heterogeneity_pressure,18,resource,19,f753df3147457b4840df445bf1bafa5155ffcf088dad3fd0efe7f52ac2d1266b,0,missile,2.8,1,4,2,0.717135241380376,3.756224352795932,0.667149204171222,0.6362787593794748,0.384145219064874,0.2521335403146008,2.7999998748302457
confirm_heterogeneity_pressure_seed18_resource02_e17_t19_u0,heterogeneity_pressure,18,resource,19,f753df3147457b4840df445bf1bafa5155ffcf088dad3fd0efe7f52ac2d1266b,0,missile,2.8,1,4,3,0.7116019108735712,20.173593397619644,0.3490579289975373,0.9589726681922526,0.5372619527213172,0.4217107154709354,2.7999998748302457
confirm_heterogeneity_pressure_seed18_resource02_e17_t19_u0,heterogeneity_pressure,18,resource,19,f753df3147457b4840df445bf1bafa5155ffcf088dad3fd0efe7f52ac2d1266b,0,missile,2.8,1,4,4,0.6996439863768854,27.380274849133638,0.1561947681592858,0.9589726681922526,0.5372619527213172,0.4217107154709354,2.7999998748302457
confirm_heterogeneity_pressure_seed18_resource03_e09_t30_u2,heterogeneity_pressure,18,resource,30,15a27f8862b508ba748c4b0526402c473f9af5fdf1a161ba0b4cab9c915c66e3,2,laser,0.25,1,2,0,0.533824951450099,0.71931030125143,0.08903172810872395,0.4247087248032555,0.4247087248032555,0.0,0.0904842883348465
confirm_heterogeneity_pressure_seed18_resource03_e09_t30_u2,heterogeneity_pressure,18,resource,30,15a27f8862b508ba748c4b0526402c473f9af5fdf1a161ba0b4cab9c915c66e3,2,laser,0.25,1,2,2,0.746913387907914,1.584106115594142,0.11526349385579426,0.2883598459694746,0.2883598459694746,0.0,0.0904842883348465
confirm_heterogeneity_pressure_seed18_resource04_e09_t29_u2,heterogeneity_pressure,18,resource,29,52b984491a374c03300b9e57d4f2672ef2533c4dd936c270e4bd79a75a9a9042,2,laser,0.25,1,2,0,0.533824951450099,1.7193098043352484,0.0589043935139974,0.42470871631436347,0.42470871631436347,0.0,0.32587400376796727
confirm_heterogeneity_pressure_seed18_resource04_e09_t29_u2,heterogeneity_pressure,18,resource,29,52b984491a374c03300b9e57d4f2672ef2533c4dd936c270e4bd79a75a9a9042,2,laser,0.25,1,2,2,0.746913387907914,2.584106534472642,0.09975246853298614,0.28835985138789955,0.28835985138789955,0.0,0.32587400376796727
confirm_heterogeneity_pressure_seed18_resource05_e09_t28_u2,heterogeneity_pressure,18,resource,28,67d883320e4c4d41ee04731dcb2876902364033fdbc38b274603fdc79cc50c8c,2,laser,0.25,1,2,0,0.533824951450099,2.7193098279278174,0.02872437371148001,0.4106167490417599,0.4106167490417599,0.0,0.23417031532153487
confirm_heterogeneity_pressure_seed18_resource05_e09_t28_u2,heterogeneity_pressure,18,resource,28,67d883320e4c4d41ee04731dcb2876902364033fdbc38b274603fdc79cc50c8c,2,laser,0.25,1,2,2,0.746913387907914,3.5841073351472703,0.08296936882866751,0.2883598539245028,0.2883598539245028,0.0,0.23417031532153487
confirm_heterogeneity_pressure_seed19_safety00_e17_t30_u0,heterogeneity_pressure,19,safety,30,a30c907aa3406c24d0216f7b49fd370c9919ee5fbe43e507912406edca952078,0,missile,2.8,1,4,0,0.39438878842202457,22.92651717423663,0.4071949494403342,0.37286780226306393,0.0,0.37286780226306393,2.800000250339508
confirm_heterogeneity_pressure_seed19_safety00_e17_t30_u0,heterogeneity_pressure,19,safety,30,a30c907aa3406c24d0216f7b49fd370c9919ee5fbe43e507912406edca952078,0,missile,2.8,1,4,1,0.489457875571687,8.239669669330455,0.6989167615641717,0.37286780226306393,0.0,0.37286780226306393,2.800000250339508
confirm_heterogeneity_pressure_seed19_safety00_e17_t30_u0,heterogeneity_pressure,19,safety,30,a30c907aa3406c24d0216f7b49fd370c9919ee5fbe43e507912406edca952078,0,missile,2.8,1,4,2,0.7406253873805327,0.22147918781397277,0.5034499284495477,0.34209031464868095,0.0,0.34209031464868095,2.800000250339508
confirm_heterogeneity_pressure_seed19_safety00_e17_t30_u0,heterogeneity_pressure,19,safety,30,a30c907aa3406c24d0216f7b49fd370c9919ee5fbe43e507912406edca952078,0,missile,2.8,1,4,4,0.41635544400007823,9.172963529395012,0.4348924893918244,0.37286780226306393,0.0,0.37286780226306393,2.800000250339508
confirm_heterogeneity_pressure_seed19_safety01_e21_t35_u0,heterogeneity_pressure,19,safety,35,a94ab04b736f0b9a0c6da18acc3efea869566f64fd651550dc2a27139cba49b7,0,missile,2.8,3,4,1,0.752464727849488,0.362118307624923,0.82607753297557,1.0597601861879749,0.9722363265336174,0.0875238596543575,2.5916586271487168
confirm_heterogeneity_pressure_seed19_safety01_e21_t35_u0,heterogeneity_pressure,19,safety,35,a94ab04b736f0b9a0c6da18acc3efea869566f64fd651550dc2a27139cba49b7,0,missile,2.8,3,4,2,0.4844623513021076,37.51459839177257,0.5965106474834939,1.3912160431608256,0.7696218439826741,0.6215941991781515,2.5916586271487168
confirm_heterogeneity_pressure_seed19_safety01_e21_t35_u0,heterogeneity_pressure,19,safety,35,a94ab04b736f0b9a0c6da18acc3efea869566f64fd651550dc2a27139cba49b7,0,missile,2.8,3,4,3,0.9227652208815109,28.55936458554885,0.6586599615345831,1.0607733282827507,0.4391791291045991,0.6215941991781516,2.5916586271487168
confirm_heterogeneity_pressure_seed19_safety01_e21_t35_u0,heterogeneity_pressure,19,safety,35,a94ab04b736f0b9a0c6da18acc3efea869566f64fd651550dc2a27139cba49b7,0,missile,2.8,3,4,4,0.3225303062048874,52.47294239221519,0.4347440678140391,1.5411362475708463,0.9195420483926946,0.6215941991781517,2.5916586271487168
confirm_heterogeneity_pressure_seed19_safety02_e00_t22_u1,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,1,missile,1.5,3,5,0,1.0907614921955358,0.5863381158469145,0.5950240898132324,1.2220504672714858,1.2220504672714858,0.0,1.6258036301936953
confirm_heterogeneity_pressure_seed19_safety02_e00_t22_u1,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,1,missile,1.5,3,5,1,0.4936352958359226,32.705596769934424,0.139725923538208,1.857569818099302,1.857569818099302,0.0,1.6258036301936953
confirm_heterogeneity_pressure_seed19_safety02_e00_t22_u1,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,1,missile,1.5,3,5,2,0.9601136583873111,33.259517980172284,0.1778634770711263,1.7832518014933965,1.7832518014933965,0.0,1.6258036301936953
confirm_heterogeneity_pressure_seed19_safety02_e00_t22_u1,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,1,missile,1.5,3,5,3,0.6659144937491911,14.75948838938108,0.4461051813761393,1.7728441027938726,1.7728441027938726,0.0,1.6258036301936953
confirm_heterogeneity_pressure_seed19_safety02_e00_t22_u1,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,1,missile,1.5,3,5,4,0.7660084773400134,35.410155424407414,0.2013853867848714,1.9266045526425926,1.9266045526425926,0.0,1.6258036301936953
confirm_heterogeneity_pressure_seed19_safety03_e00_t22_u2,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,2,laser,0.25,1,3,0,1.0907614921955358,0.5863381158469145,0.2931996663411458,1.2220504672714858,1.2220504672714858,0.0,0.20312499394640326
confirm_heterogeneity_pressure_seed19_safety03_e00_t22_u2,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,2,laser,0.25,1,3,2,0.9601136583873111,33.259517980172284,0.026366594102647578,1.7832518014933965,1.7832518014933965,0.0,0.20312499394640326
confirm_heterogeneity_pressure_seed19_safety03_e00_t22_u2,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,2,laser,0.25,1,3,3,0.6659144937491911,14.75948838938108,0.1018948025173611,1.7728441027938726,1.7728441027938726,0.0,0.20312499394640326
confirm_heterogeneity_pressure_seed19_safety04_e00_t22_u0,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,0,missile,2.8,3,5,0,1.0907614921955358,0.5863381158469145,0.845375777742137,1.2220504672714858,1.1709780473260876,0.05107241994539824,2.7816867246292523
confirm_heterogeneity_pressure_seed19_safety04_e00_t22_u0,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,0,missile,2.8,3,5,1,0.4936352958359226,32.705596769934424,0.5805581341619077,1.857569818099302,1.5844958449643134,0.2730739731349887,2.7816867246292523
confirm_heterogeneity_pressure_seed19_safety04_e00_t22_u0,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,0,missile,2.8,3,5,2,0.9601136583873111,33.259517980172284,0.36497731250265375,1.7832518014933965,1.510177828358408,0.2730739731349885,2.7816867246292523
confirm_heterogeneity_pressure_seed19_safety04_e00_t22_u0,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,0,missile,2.8,3,5,3,0.6659144937491911,14.75948838938108,0.398796151202658,1.7728441027938726,1.499770129658884,0.2730739731349887,2.7816867246292523
confirm_heterogeneity_pressure_seed19_safety04_e00_t22_u0,heterogeneity_pressure,19,safety,22,fcdce9f6ccea8a853e98b77c94070ab6558a965e623e40bb1d6a83fc23bba9ad,0,missile,2.8,3,5,4,0.7660084773400134,35.410155424407414,0.27734341331150214,1.9266045526425926,1.6535305795076038,0.2730739731349887,2.7816867246292523
confirm_heterogeneity_pressure_seed19_safety05_e10_t25_u1,heterogeneity_pressure,19,safety,25,fa5779e5a02d0ecca7a0aacce121efa472daf76273c95007cd0cbd7ca6a4ebaa,1,missile,1.5,3,5,0,0.6720838121053722,0.3645440714622628,0.5972196928660075,1.5827981197181678,1.58272948707036,6.863264780765377e-05,1.455105745187029
confirm_heterogeneity_pressure_seed19_safety05_e10_t25_u1,heterogeneity_pressure,19,safety,25,fa5779e5a02d0ecca7a0aacce121efa472daf76273c95007cd0cbd7ca6a4ebaa,1,missile,1.5,3,5,1,0.6145140175416247,2.9584445423630323,0.7097194969654084,1.5929226379810486,1.5929226379810486,0.0,1.455105745187029
confirm_heterogeneity_pressure_seed19_safety05_e10_t25_u1,heterogeneity_pressure,19,safety,25,fa5779e5a02d0ecca7a0aacce121efa472daf76273c95007cd0cbd7ca6a4ebaa,1,missile,1.5,3,5,2,1.0573261505216192,48.729208427539994,0.07506417592366536,1.8273709818825212,1.8273023492347136,6.863264780765377e-05,1.455105745187029
confirm_heterogeneity_pressure_seed19_safety05_e10_t25_u1,heterogeneity_pressure,19,safety,25,fa5779e5a02d0ecca7a0aacce121efa472daf76273c95007cd0cbd7ca6a4ebaa,1,missile,1.5,3,5,3,0.7359790679577338,21.082099789248925,0.38385293960571293,1.6765652617056,1.6764966290577923,6.863264780765377e-05,1.455105745187029
confirm_heterogeneity_pressure_seed19_safety05_e10_t25_u1,heterogeneity_pressure,19,safety,25,fa5779e5a02d0ecca7a0aacce121efa472daf76273c95007cd0cbd7ca6a4ebaa,1,missile,1.5,3,5,4,0.510605550477019,14.977648648213913,0.3220954926808675,1.842765005330766,1.8426963726829584,6.863264780765377e-05,1.455105745187029
confirm_heterogeneity_pressure_seed19_resource00_e04_t30_u0,heterogeneity_pressure,19,resource,30,7fd5ad8f386ce8614385e85bd7faf70a220dbf2429b8aa247f37edc66b7720fd,0,missile,2.8,1,2,0,0.652696340191989,7.181799277068961,0.5718156433105468,0.513433298116174,0.11454405370566174,0.39888924441051227,2.7999998331069946
confirm_heterogeneity_pressure_seed19_resource00_e04_t30_u0,heterogeneity_pressure,19,resource,30,7fd5ad8f386ce8614385e85bd7faf70a220dbf2429b8aa247f37edc66b7720fd,0,missile,2.8,1,2,3,0.8271269907862298,8.746840005256278,0.620743003513502,0.37322197681124847,0.05525375880743168,0.3179682180038168,2.7999998331069946
confirm_heterogeneity_pressure_seed19_resource01_e04_t28_u0,heterogeneity_pressure,19,resource,28,0d9faeb63e984eea96849b4e5d318dc87c8723c18214cc4abadc8b4896d49b61,0,missile,2.8,2,3,0,0.652696340191989,9.181798494035318,0.5674371288133704,1.0133642042444038,0.6440137358158393,0.36935046842856445,2.797425399161875
confirm_heterogeneity_pressure_seed19_resource01_e04_t28_u0,heterogeneity_pressure,19,resource,28,0d9faeb63e984eea96849b4e5d318dc87c8723c18214cc4abadc8b4896d49b61,0,missile,2.8,2,3,2,0.7237552238242249,12.700091695531535,0.7135017735025156,0.8673277038235843,0.5522173318248612,0.31511037199872305,2.797425399161875
confirm_heterogeneity_pressure_seed19_resource01_e04_t28_u0,heterogeneity_pressure,19,resource,28,0d9faeb63e984eea96849b4e5d318dc87c8723c18214cc4abadc8b4896d49b61,0,missile,2.8,2,3,3,0.8271269907862298,10.746839370177003,0.5808022424449091,0.899833809442409,0.5847234374436859,0.31511037199872305,2.797425399161875
confirm_heterogeneity_pressure_seed19_resource02_e04_t25_u1,heterogeneity_pressure,19,resource,25,adefeeb9c0bd4ec7c6732210796d6a62dbdc95d3c27604717bc752131bd21e10,1,missile,1.5,1,4,0,0.652696340191989,12.181798439879872,0.45323771953582764,1.3894715959322397,1.3894715959322397,0.0,1.4916512212483213
confirm_heterogeneity_pressure_seed19_resource02_e04_t25_u1,heterogeneity_pressure,19,resource,25,adefeeb9c0bd4ec7c6732210796d6a62dbdc95d3c27604717bc752131bd21e10,1,missile,1.5,1,4,2,0.7237552238242249,15.70009224847722,0.2969076951344808,1.2744157220791086,1.2744157220791086,0.0,1.4916512212483213
confirm_heterogeneity_pressure_seed19_resource02_e04_t25_u1,heterogeneity_pressure,19,resource,25,adefeeb9c0bd4ec7c6732210796d6a62dbdc95d3c27604717bc752131bd21e10,1,missile,1.5,1,4,3,0.8271269907862298,13.746839348272594,0.47349370638529464,1.3138284329574108,1.3138284329574108,0.0,1.4916512212483213
confirm_heterogeneity_pressure_seed19_resource02_e04_t25_u1,heterogeneity_pressure,19,resource,25,adefeeb9c0bd4ec7c6732210796d6a62dbdc95d3c27604717bc752131bd21e10,1,missile,1.5,1,4,4,0.7536280087070519,21.78602553909595,0.23771596590677896,1.3158017387478695,1.3158017387478695,0.0,1.4916512212483213
confirm_heterogeneity_pressure_seed19_resource03_e03_t09_u2,heterogeneity_pressure,19,resource,9,fe3b2b0a20c931736ca902574901fb199ee42047d2c5d93ca43e364df0a4db6d,2,laser,0.25,1,1,3,0.8037081928981444,38.090966752425835,0.1419164021809896,0.9688741398904857,0.9688741398904857,0.0,0.25
confirm_heterogeneity_pressure_seed19_resource04_e10_t14_u2,heterogeneity_pressure,19,resource,14,49ee141dc140d9fc672f584fc7cc86ffe97b8d09530671cd79bb89c4b99f6c6e,2,laser,0.25,1,3,0,0.6720838121053722,11.364544070017587,0.16416204240587023,1.1426530101193122,1.1426530101193122,0.0,0.2500000074505806
confirm_heterogeneity_pressure_seed19_resource04_e10_t14_u2,heterogeneity_pressure,19,resource,14,49ee141dc140d9fc672f584fc7cc86ffe97b8d09530671cd79bb89c4b99f6c6e,2,laser,0.25,1,3,1,0.6145140175416247,13.958444651705964,0.20554146236843535,1.129204545591884,1.129204545591884,0.0,0.2500000074505806
confirm_heterogeneity_pressure_seed19_resource04_e10_t14_u2,heterogeneity_pressure,19,resource,14,49ee141dc140d9fc672f584fc7cc86ffe97b8d09530671cd79bb89c4b99f6c6e,2,laser,0.25,1,3,3,0.7359790679577338,32.08210743943704,0.11803605821397567,1.2182712808995384,1.2182712808995384,0.0,0.2500000074505806
confirm_heterogeneity_pressure_seed19_resource05_e21_t13_u2,heterogeneity_pressure,19,resource,13,2ad7ea196f72e2637a940d925ffac187f5d20f016d07f62559fa854f4febaf11,2,laser,0.25,1,2,0,0.5300902188097749,15.941473273649493,0.06737535264756944,1.031953794109728,1.031953794109728,0.0,0.2500000149011612
confirm_heterogeneity_pressure_seed19_resource05_e21_t13_u2,heterogeneity_pressure,19,resource,13,2ad7ea196f72e2637a940d925ffac187f5d20f016d07f62559fa854f4febaf11,2,laser,0.25,1,2,1,0.752464727849488,22.362118446740276,0.15503258175320095,0.8845161602876751,0.8845161602876751,0.0,0.2500000149011612
