method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
maskable_ppo,learning,medium,time_pressure,leak_rate,2,0.55,0.07071067811865474,0.04999999999999999,0.95,0.0,1.0
maskable_ppo,learning,medium,time_pressure,avg_total_damage,2,1.981996784179767,0.6277428632061062,0.4438812354144969,0.95,0.0,7.622042640016778
maskable_ppo,learning,medium,time_pressure,avg_ammo_used,2,15.5,0.7071067811865476,0.5,0.95,9.146897631783952,21.85310236821605
maskable_ppo,learning,medium,time_pressure,avg_shots,2,15.5,0.7071067811865476,0.5,0.95,9.146897631783952,21.85310236821605
maskable_ppo,learning,medium,time_pressure,hit_rate_per_shot,2,0.19583333333333333,0.10017346066809422,0.07083333333333332,0.95,0.0,1.0
maskable_ppo,learning,medium,time_pressure,avg_invalid_actions,2,0.0,0.0,0.0,0.95,0.0,0.0
maskable_ppo,learning,medium,time_pressure,avg_decision_time_ms,2,1.0476313434367905,0.13720615543742332,0.0970194029303375,0.95,0.0,2.280379740476059
maskable_ppo,learning,medium,time_pressure,high_threat_leak_rate,2,0.55,0.07071067811865474,0.04999999999999999,0.95,0.0,1.0
maskable_ppo,learning,medium,time_pressure,avg_zone_weighted_damage,2,1.9819967841797668,0.627742863206106,0.44388123541449676,0.95,0.0,7.622042640016776
maskable_ppo,learning,medium,time_pressure,assignment_conflict_rate,2,0.16376811594202897,0.13732218649130054,0.09710144927536232,0.95,0.0,1.0
maskable_ppo,learning,medium,time_pressure,overkill_rate,2,0.14791666666666667,0.12079740845270187,0.08541666666666667,0.95,0.0,1.0
maskable_ppo,learning,medium,time_pressure,damage_reduction_per_ammo,2,0.09044551109851275,0.043379927342148676,0.030674240791013052,0.95,0.0,0.4801986947237414
maskable_ppo,learning,medium,time_pressure,avg_resource_cost,2,16.75,0.3535533905932738,0.25,0.95,13.573448815891975,19.926551184108025
