method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,total_reward,steps,num_targets,num_intercepted,num_leaked,total_damage,ammo_used,shots,hits,invalid_actions,success,decision_time_seconds,decision_time_ms,high_threat_threshold,num_high_threat_targets,num_high_threat_leaked,high_threat_leak_rate,zone_weighted_damage,engaged_target_events,conflict_target_events,assignment_conflict_rate,overkill_assignments,overkill_rate,intercepted_damage_potential,damage_reduction_per_ammo,resource_cost
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,32,232,-38.69977371711761,50,5,2,2,1.3331480112707352,2,2,2,0,False,0.09320329998445231,1.8640659996890463,0.8,0,0,0.0,1.3331480112707352,2,0,0.0,0,0.0,1.76737076331931,0.883685381659655,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,33,233,-48.13056334751707,50,5,2,2,1.6415212543663862,3,3,2,0,False,0.09353249999549007,1.8706499999098014,0.8,2,1,0.5,1.6415212543663862,3,0,0.0,0,0.0,1.9805588839309947,0.6601862946436649,6.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,34,234,-51.73330150789067,50,5,1,2,1.691365213304072,1,1,1,0,False,0.11650899997039232,2.3301799994078465,0.8,1,1,1.0,1.691365213304072,1,0,0.0,0,0.0,0.963248986777135,0.963248986777135,2.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,35,235,-67.60677119940831,50,5,1,3,2.180755161183167,1,1,1,0,False,0.10022110003774287,2.0044220007548574,0.8,2,2,1.0,2.180755161183167,1,0,0.0,0,0.0,0.6667053460541892,0.6667053460541892,2.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,36,236,-103.91227637312889,38,5,1,4,2.6062896051187314,1,1,1,0,False,0.0835932999762008,2.1998236835842313,0.8,0,0,0.0,2.6062896051187314,1,0,0.0,0,0.0,0.5776694880829953,0.5776694880829953,2.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,37,237,-75.62437823364807,50,5,0,4,2.3541459411216037,0,0,0,0,False,0.11661629999434808,2.3323259998869617,0.8,3,3,1.0,2.3541459411216037,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,38,238,-110.55453872499713,44,5,1,4,2.6927677846658096,3,3,1,0,False,0.08347389996924903,1.8971340902102052,0.8,2,2,1.0,2.6927677846658096,3,0,0.0,0,0.0,0.6012839664898563,0.20042798882995208,6.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,39,239,-69.32262663312753,47,5,1,4,2.280100481670262,2,2,1,0,False,0.10458799999469193,2.225276595631743,0.8,3,2,0.6666666666666666,2.2801004816702624,2,0,0.0,0,0.0,1.2161369425841364,0.6080684712920682,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,40,240,-34.553669426344825,50,5,2,2,1.140079372464111,3,3,2,0,False,0.09291989999474026,1.8583979998948053,0.8,1,0,0.0,1.140079372464111,3,0,0.0,0,0.0,0.9663558958933665,0.3221186319644555,6.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,41,241,-49.40789945212026,50,5,1,2,1.5100207304757203,2,2,1,0,False,0.09123369996086694,1.8246739992173389,0.8,2,2,1.0,1.5100207304757203,2,0,0.0,0,0.0,0.6525415936644675,0.32627079683223376,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,42,242,-24.68151702606408,50,5,1,1,0.7748029823036039,1,1,1,0,False,0.09147779997147154,1.8295559994294308,0.8,2,0,0.0,0.7748029823036039,1,0,0.0,0,0.0,0.6173841021578358,0.6173841021578358,2.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,43,243,-49.91352408008969,50,5,1,3,1.553216957381946,3,3,1,0,False,0.09396309998555807,1.8792619997111615,0.8,2,0,0.0,1.553216957381946,3,0,0.0,0,0.0,0.6898069992441772,0.22993566641472574,6.0
