method,train_scenario,eval_scenario,run_index,train_seed,timesteps,evaluation_seed,elapsed_seconds,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
role_conditioned_ar_ppo_order_012,medium,medium,2,2,0,10020,1.1528844000058598,10.0,-66.20615926910703,31.795275868201912,47.9,0.0,0.38,0.48,1.6825545290553614,15.6,15.6,0.12179487179487179,0.0,1.9697872651292503,0.45454545454545453,1.6825545290553614,0.0,0.0,0.09284225222173197,16.8
role_conditioned_ar_ppo_order_012,medium,medium,2,2,10000,10020,41.363844999999856,10.0,-91.7774120693108,25.686191217070725,45.2,0.0,0.0,0.68,2.408580402310359,0.0,0.0,0.0,0.0,2.622178761189751,0.5909090909090909,2.408580402310359,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,medium,medium,2,2,20000,10020,84.2077980000031,10.0,-91.7774120693108,25.686191217070725,45.2,0.0,0.0,0.68,2.408580402310359,0.0,0.0,0.0,0.0,2.371806415979827,0.5909090909090909,2.408580402310359,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,medium,medium,2,2,30000,10020,126.16824420000194,10.0,-31.650252703897944,28.09571830751881,40.3,0.0,0.64,0.32,1.1751644647930874,8.0,8.0,0.4,0.0,2.5602424316399697,0.2727272727272727,1.1751644647930874,0.0,0.0,0.2911039069101752,7.9
role_conditioned_ar_ppo_order_012,medium,medium,2,2,30208,10020,128.3898102000021,10.0,-23.626282584770433,34.68556752824071,39.6,0.1,0.68,0.28,1.0298199362177556,7.8,7.8,0.4358974358974359,0.0,2.327734090916541,0.22727272727272727,1.0298199362177556,0.0,0.0,0.317202023571376,7.65
role_conditioned_ar_ppo_order_120,medium,medium,2,2,0,10020,1.4516703999979654,10.0,-71.6590113626592,36.83066418170299,48.7,0.0,0.34,0.48,1.7179277341982107,16.0,16.0,0.10625,0.0,2.4553848050371694,0.5,1.7179277341982107,0.0,0.0,0.07794430933046335,17.0
role_conditioned_ar_ppo_order_120,medium,medium,2,2,10000,10020,42.2351364999995,10.0,-86.82729399171662,29.985739113163913,44.3,0.0,0.14,0.66,2.3552059800785163,1.6,1.6,0.4375,0.0,2.4403916477507166,0.5909090909090909,2.3552059800785163,0.0,0.0,0.3918646397366505,1.4
role_conditioned_ar_ppo_order_120,medium,medium,2,2,20000,10020,84.0550676999992,10.0,-90.696526959827,26.879469156459315,45.1,0.0,0.04,0.68,2.408580402310359,0.2,0.2,1.0,0.0,2.4511660753474147,0.5909090909090909,2.408580402310359,0.0,0.0,0.9684797917104437,0.4
role_conditioned_ar_ppo_order_120,medium,medium,2,2,30000,10020,126.29172249999829,10.0,-84.77114792528877,27.278935069056637,45.2,0.0,0.06,0.66,2.303933750724235,0.4,0.4,0.75,0.0,2.3956382739232995,0.5454545454545454,2.303933750724235,0.0,0.0,0.7618761284681616,0.5
role_conditioned_ar_ppo_order_120,medium,medium,2,2,30208,10020,128.8008759000004,10.0,-84.2108084017632,27.94226996016308,45.1,0.0,0.08,0.66,2.303933750724235,0.5,0.5,0.8,0.0,2.5429101998994166,0.5454545454545454,2.303933750724235,0.0,0.0,0.8451500726923322,0.7
role_conditioned_ar_ppo_order_201,medium,medium,2,2,0,10020,1.519129399996018,10.0,-71.48412993139377,36.686549598759605,48.6,0.0,0.34,0.5,1.7212008372015997,16.0,16.0,0.10625,0.0,2.5855514402552786,0.45454545454545453,1.7212008372015997,0.0,0.0,0.0807417650971174,17.0
role_conditioned_ar_ppo_order_201,medium,medium,2,2,10000,10020,43.17087200000242,10.0,-91.7774120693108,25.686191217070725,45.2,0.0,0.0,0.68,2.408580402310359,0.0,0.0,0.0,0.0,1.958981194644543,0.5909090909090909,2.408580402310359,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,2,2,20000,10020,83.45337260000088,10.0,-62.97686298304235,29.1418717472186,46.7,0.0,0.32,0.48,1.7871992218045054,4.0,4.0,0.4,0.0,2.1335250536213946,0.4090909090909091,1.7871992218045054,0.0,0.0,0.2750500955133144,8.0
role_conditioned_ar_ppo_order_201,medium,medium,2,2,30000,10020,126.23466499999631,10.0,-41.02161773562406,21.54219299775561,47.1,0.0,0.46,0.36,1.1673372458144833,9.9,9.9,0.23232323232323232,0.0,2.38691677301435,0.2727272727272727,1.1673372458144833,0.0,0.0,0.1862537763053725,13.95
role_conditioned_ar_ppo_order_201,medium,medium,2,2,30208,10020,128.59075139999914,10.0,-32.11025066074048,33.26924421118858,46.8,0.0,0.5,0.3,0.9995354745396666,4.4,4.4,0.5681818181818182,0.0,2.2390369658362625,0.18181818181818182,0.9995354745396666,0.0,0.0,0.4411627804620478,8.8
