method,train_scenario,eval_scenario,timesteps,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
role_conditioned_ar_ppo_order_201,medium,medium,10000,avg_total_damage,3,2.3526527775449915,0.1300511058205631,0.07508504095391061,0.95,2.0295879211253016,2.6757176339646813
role_conditioned_ar_ppo_order_201,medium,medium,10000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,20000,avg_reward,3,-78.85940029759358,14.233521757732346,8.217727618343165,0.95,-114.21742846655718,-43.50137212862999
role_conditioned_ar_ppo_order_201,medium,medium,20000,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,20000,intercept_rate,3,0.10666666666666667,0.18475208614068026,0.10666666666666667,0.95,0.0,0.5656162911675885
role_conditioned_ar_ppo_order_201,medium,medium,20000,avg_total_damage,3,2.1455257173763735,0.3329651239812383,0.19223750396132505,0.95,1.3183944962072054,2.9726569385455415
role_conditioned_ar_ppo_order_201,medium,medium,20000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,30000,avg_reward,3,-60.86699211979832,26.12203748954573,15.081565376370724,0.95,-125.75773055453064,4.0237463149339945
role_conditioned_ar_ppo_order_201,medium,medium,30000,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,30000,intercept_rate,3,0.26666666666666666,0.2386070689089771,0.13775985546514552,0.95,0.0,0.8593994848263209
role_conditioned_ar_ppo_order_201,medium,medium,30000,avg_total_damage,3,1.6951867469425002,0.6674054748338699,0.3853267305539648,0.95,0.037259637899593745,3.3531138559854066
role_conditioned_ar_ppo_order_201,medium,medium,30000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,30208,avg_reward,3,-59.503644468660035,29.338492199576194,16.93858636904305,0.95,-132.384499346617,13.377210409296914
role_conditioned_ar_ppo_order_201,medium,medium,30208,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,30208,intercept_rate,3,0.26,0.25059928172283336,0.1446835627614047,0.95,0.0,0.882523126257521
role_conditioned_ar_ppo_order_201,medium,medium,30208,avg_total_damage,3,1.6785157696882758,0.7269201947490362,0.4196875701177313,0.95,0.0,3.484285638874873
role_conditioned_ar_ppo_order_201,medium,medium,30208,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
