method,train_scenario,run_index,train_seed,timesteps,probe_scenario,probe_states,actionable_decisions,engage_probability_mean,noop_probability_mean,noop_margin_mean,engagement_entropy_mean,conditional_target_entropy_mean,deterministic_engagement_rate,probe_value_mean
role_conditioned_ar_ppo_order_012,medium,3,6,2048,heterogeneity_pressure,256,457,0.6540461778640747,0.3459538221359253,0.12786763906478882,0.6117632389068604,0.819582462310791,0.0,-21.231590270996094
role_conditioned_ar_ppo_order_012,medium,3,6,2048,medium,256,497,0.6483848690986633,0.35161513090133667,0.13398641347885132,0.6084674596786499,0.8061532974243164,0.0,-21.236812591552734
role_conditioned_ar_ppo_order_012,medium,3,6,2048,time_pressure,256,492,0.6701365113258362,0.3298635184764862,0.144829660654068,0.589424192905426,0.9257772564888,0.0,-21.2366943359375
role_conditioned_ar_ppo_order_012,medium,3,6,3072,all,768,1370,0.6582866311073303,0.3417133092880249,0.04504740983247757,0.6030535101890564,0.7731035351753235,0.35693430656934305,-24.7707576751709
role_conditioned_ar_ppo_order_012,medium,3,6,3072,heterogeneity_pressure,256,437,0.6424604058265686,0.35753968358039856,0.04129013046622276,0.6154701113700867,0.6915690302848816,0.39359267734553777,-24.744426727294922
role_conditioned_ar_ppo_order_012,medium,3,6,3072,medium,256,455,0.6540508270263672,0.3459491431713104,0.04339757189154625,0.606587827205658,0.7449443340301514,0.42637362637362636,-25.100109100341797
role_conditioned_ar_ppo_order_012,medium,3,6,3072,time_pressure,256,478,0.6767876148223877,0.3232123851776123,0.050052858889102936,0.5883376002311707,0.8744486570358276,0.25732217573221755,-24.467731475830078
role_conditioned_ar_ppo_order_012,medium,3,6,4096,all,768,1300,0.7567031383514404,0.24329689145088196,-0.49219077825546265,0.5209622979164124,0.762440025806427,1.0,-27.254058837890625
role_conditioned_ar_ppo_order_012,medium,3,6,4096,heterogeneity_pressure,256,418,0.7494717240333557,0.2505282163619995,-0.48762574791908264,0.5318347811698914,0.7162277102470398,1.0,-27.7232666015625
role_conditioned_ar_ppo_order_012,medium,3,6,4096,medium,256,443,0.752113938331604,0.2478860765695572,-0.49734532833099365,0.5260888934135437,0.7235803008079529,1.0,-26.890165328979492
role_conditioned_ar_ppo_order_012,medium,3,6,4096,time_pressure,256,439,0.768219530582428,0.23178045451641083,-0.49133601784706116,0.5054364800453186,0.8456555008888245,1.0,-27.14875030517578
role_conditioned_ar_ppo_order_012,medium,3,6,5120,all,768,1303,0.7304056882858276,0.26959428191185,-0.34397533535957336,0.5452908277511597,0.7648734450340271,1.0,-25.667509078979492
role_conditioned_ar_ppo_order_012,medium,3,6,5120,heterogeneity_pressure,256,417,0.7224448919296265,0.27755510807037354,-0.33988186717033386,0.5565341114997864,0.7179311513900757,1.0,-24.391780853271484
role_conditioned_ar_ppo_order_012,medium,3,6,5120,medium,256,445,0.7262090444564819,0.27379095554351807,-0.3507964611053467,0.5488526821136475,0.7300806641578674,1.0,-27.471923828125
role_conditioned_ar_ppo_order_012,medium,3,6,5120,time_pressure,256,441,0.742168128490448,0.2578319013118744,-0.3409629464149475,0.5310652256011963,0.8443693518638611,1.0,-25.138818740844727
role_conditioned_ar_ppo_order_012,medium,3,6,6144,all,768,1304,0.7159877419471741,0.28401222825050354,-0.26170799136161804,0.559283435344696,0.7651541233062744,1.0,-35.36378860473633
role_conditioned_ar_ppo_order_012,medium,3,6,6144,heterogeneity_pressure,256,417,0.7080802917480469,0.2919197976589203,-0.258924275636673,0.5703499913215637,0.7186465263366699,1.0,-34.38059616088867
role_conditioned_ar_ppo_order_012,medium,3,6,6144,medium,256,446,0.7119238972663879,0.2880760431289673,-0.2716962695121765,0.5620481371879578,0.7302656769752502,1.0,-36.16975021362305
role_conditioned_ar_ppo_order_012,medium,3,6,6144,time_pressure,256,441,0.72757488489151,0.27242517471313477,-0.25423872470855713,0.5460230708122253,0.8444148898124695,1.0,-35.541019439697266
role_conditioned_ar_ppo_order_012,medium,3,6,7168,all,768,1307,0.7116703987121582,0.2883296012878418,-0.2079658806324005,0.5661188364028931,0.785146176815033,1.0,-36.59514236450195
role_conditioned_ar_ppo_order_012,medium,3,6,7168,heterogeneity_pressure,256,416,0.700911283493042,0.2990886867046356,-0.20096884667873383,0.5785053968429565,0.7297569513320923,1.0,-36.79008483886719
role_conditioned_ar_ppo_order_012,medium,3,6,7168,medium,256,446,0.7120162844657898,0.2879837155342102,-0.22174444794654846,0.5661323666572571,0.7700185775756836,1.0,-36.62853240966797
role_conditioned_ar_ppo_order_012,medium,3,6,7168,time_pressure,256,445,0.721381664276123,0.2786182761192322,-0.20069736242294312,0.5545259118080139,0.8520872592926025,1.0,-36.366798400878906
role_conditioned_ar_ppo_order_012,medium,3,6,8192,all,768,1309,0.6809587478637695,0.31904128193855286,-0.04767458140850067,0.5897121429443359,0.791849672794342,0.7203972498090145,-32.14317321777344
role_conditioned_ar_ppo_order_012,medium,3,6,8192,heterogeneity_pressure,256,418,0.6674895882606506,0.33251041173934937,-0.03937408700585365,0.6036242246627808,0.7278189063072205,0.7009569377990431,-33.47111511230469
role_conditioned_ar_ppo_order_012,medium,3,6,8192,medium,256,447,0.6814133524894714,0.31858664751052856,-0.0700572282075882,0.5892959237098694,0.7703921794891357,0.796420581655481,-31.06881332397461
role_conditioned_ar_ppo_order_012,medium,3,6,8192,time_pressure,256,444,0.6931813955307007,0.3068186044692993,-0.032955121248960495,0.5770338177680969,0.8737335205078125,0.6621621621621622,-31.889591217041016
role_conditioned_ar_ppo_order_012,medium,3,6,9216,all,768,1306,0.6944721341133118,0.3055278956890106,-0.1380108892917633,0.5791507959365845,0.7764858603477478,0.9173047473200613,-30.4392147064209
role_conditioned_ar_ppo_order_012,medium,3,6,9216,heterogeneity_pressure,256,417,0.6848879456520081,0.31511202454566956,-0.12944141030311584,0.5912694931030273,0.7277477979660034,0.9280575539568345,-32.12784957885742
role_conditioned_ar_ppo_order_012,medium,3,6,9216,medium,256,446,0.6947996020317078,0.30520033836364746,-0.16085666418075562,0.5780088305473328,0.7531141638755798,0.9349775784753364,-29.584205627441406
role_conditioned_ar_ppo_order_012,medium,3,6,9216,time_pressure,256,443,0.7031639814376831,0.2968360185623169,-0.12307687848806381,0.5688931941986084,0.845893383026123,0.8893905191873589,-29.6055908203125
role_conditioned_ar_ppo_order_012,medium,3,6,10240,all,768,1305,0.7221055030822754,0.2778945565223694,-0.2874000370502472,0.5557223558425903,0.7724291086196899,0.9992337164750957,-28.437484741210938
role_conditioned_ar_ppo_order_012,medium,3,6,10240,heterogeneity_pressure,256,416,0.7139623165130615,0.2860376536846161,-0.27945849299430847,0.5680726170539856,0.7264114022254944,1.0,-28.10307502746582
role_conditioned_ar_ppo_order_012,medium,3,6,10240,medium,256,446,0.7222648859024048,0.2777351140975952,-0.3106423616409302,0.5543782711029053,0.749093234539032,0.9977578475336323,-28.8621768951416
role_conditioned_ar_ppo_order_012,medium,3,6,10240,time_pressure,256,443,0.7295917868614197,0.2704082727432251,-0.27145782113075256,0.5454781651496887,0.8391360640525818,1.0,-28.347204208374023
role_conditioned_ar_ppo_order_012,medium,4,7,0,all,768,1306,0.6724278330802917,0.32757216691970825,-0.005794448312371969,0.5973145365715027,0.7688697576522827,0.9846860643185299,-0.7388655543327332
role_conditioned_ar_ppo_order_012,medium,4,7,0,heterogeneity_pressure,256,405,0.6624113917350769,0.3375885486602783,-0.00555950915440917,0.6059419512748718,0.7190214991569519,0.9925925925925926,-0.7940514087677002
role_conditioned_ar_ppo_order_012,medium,4,7,0,medium,256,459,0.6645468473434448,0.335453063249588,-0.0054220175370574,0.6045344471931458,0.7287217378616333,0.9629629629629629,-0.7389152646064758
role_conditioned_ar_ppo_order_012,medium,4,7,0,time_pressure,256,442,0.6897897124290466,0.310210257768631,-0.0063964747823774815,0.5819117426872253,0.8562374711036682,1.0,-0.6836298704147339
role_conditioned_ar_ppo_order_012,medium,4,7,1024,all,768,1283,0.7579149007797241,0.24208517372608185,-0.4741755723953247,0.5240768790245056,0.7561981081962585,1.0,-14.883334159851074
role_conditioned_ar_ppo_order_012,medium,4,7,1024,heterogeneity_pressure,256,408,0.7456653118133545,0.2543346881866455,-0.4682222306728363,0.5391680002212524,0.6882051229476929,1.0,-14.876081466674805
role_conditioned_ar_ppo_order_012,medium,4,7,1024,medium,256,429,0.75294429063797,0.24705567955970764,-0.47287505865097046,0.530023455619812,0.7272941470146179,1.0,-14.890135765075684
role_conditioned_ar_ppo_order_012,medium,4,7,1024,time_pressure,256,446,0.7739017009735107,0.22609826922416687,-0.48087266087532043,0.5045514702796936,0.8462000489234924,1.0,-14.883785247802734
role_conditioned_ar_ppo_order_012,medium,4,7,2048,all,768,1323,0.7972351908683777,0.20276476442813873,-0.7074083685874939,0.47949671745300293,0.7660560011863708,1.0,-21.41652488708496
role_conditioned_ar_ppo_order_012,medium,4,7,2048,heterogeneity_pressure,256,421,0.7869342565536499,0.21306578814983368,-0.6994247436523438,0.49488481879234314,0.6998248100280762,1.0,-21.41351890563965
role_conditioned_ar_ppo_order_012,medium,4,7,2048,medium,256,443,0.7993584871292114,0.20064149796962738,-0.7138529419898987,0.47781187295913696,0.7674922943115234,1.0,-21.41924285888672
role_conditioned_ar_ppo_order_012,medium,4,7,2048,time_pressure,256,459,0.804634153842926,0.195365771651268,-0.7085111141204834,0.46700870990753174,0.825417697429657,1.0,-21.416810989379883
role_conditioned_ar_ppo_order_012,medium,4,7,3072,all,768,1334,0.7700817584991455,0.2299181967973709,-0.5882612466812134,0.5092175602912903,0.7648029923439026,1.0,-26.07334327697754
role_conditioned_ar_ppo_order_012,medium,4,7,3072,heterogeneity_pressure,256,419,0.7571297287940979,0.24287018179893494,-0.5616685748100281,0.5276948809623718,0.7031345963478088,1.0,-26.070087432861328
role_conditioned_ar_ppo_order_012,medium,4,7,3072,medium,256,455,0.7753212451934814,0.22467875480651855,-0.6215358972549438,0.5031294822692871,0.7633906006813049,1.0,-26.080402374267578
role_conditioned_ar_ppo_order_012,medium,4,7,3072,time_pressure,256,460,0.7766968607902527,0.2233031839132309,-0.5795707106590271,0.4984090328216553,0.822371780872345,1.0,-26.069543838500977
role_conditioned_ar_ppo_order_012,medium,4,7,4096,all,768,1339,0.7765429615974426,0.22345711290836334,-0.6346026659011841,0.5019018650054932,0.7595374584197998,1.0,-26.234365463256836
role_conditioned_ar_ppo_order_012,medium,4,7,4096,heterogeneity_pressure,256,424,0.7644767165184021,0.2355232834815979,-0.620753288269043,0.5195381045341492,0.6915099024772644,1.0,-26.11785125732422
role_conditioned_ar_ppo_order_012,medium,4,7,4096,medium,256,455,0.7818536162376404,0.21814635396003723,-0.6603707671165466,0.49612855911254883,0.7601287364959717,1.0,-26.378631591796875
role_conditioned_ar_ppo_order_012,medium,4,7,4096,time_pressure,256,460,0.7824117541313171,0.21758830547332764,-0.6218801736831665,0.49135640263557434,0.821656346321106,1.0,-26.206605911254883
role_conditioned_ar_ppo_order_012,medium,4,7,5120,all,768,1411,0.6544694900512695,0.34553053975105286,0.1046469584107399,0.6078338027000427,0.8488931059837341,0.13607370659107015,-26.56732177734375
role_conditioned_ar_ppo_order_012,medium,4,7,5120,heterogeneity_pressure,256,457,0.6480239033699036,0.3519761264324188,0.09445798397064209,0.6213241219520569,0.8043413758277893,0.13347921225382933,-27.043109893798828
role_conditioned_ar_ppo_order_012,medium,4,7,5120,medium,256,468,0.6525701284408569,0.3474298417568207,0.10698574781417847,0.6072145700454712,0.831714928150177,0.1388888888888889,-26.767658233642578
role_conditioned_ar_ppo_order_012,medium,4,7,5120,time_pressure,256,486,0.6623592972755432,0.3376406133174896,0.11197580397129059,0.5957448482513428,0.9073285460472107,0.13580246913580246,-25.89120101928711
role_conditioned_ar_ppo_order_012,medium,4,7,6144,all,768,1343,0.6817495822906494,0.3182503879070282,-0.10923384130001068,0.591830849647522,0.7652842402458191,0.7892777364110201,-31.932249069213867
role_conditioned_ar_ppo_order_012,medium,4,7,6144,heterogeneity_pressure,256,427,0.6685642600059509,0.33143579959869385,-0.10669255256652832,0.6048656702041626,0.698465883731842,0.7587822014051522,-33.09880065917969
role_conditioned_ar_ppo_order_012,medium,4,7,6144,medium,256,455,0.6847644448280334,0.31523558497428894,-0.1238013282418251,0.5901747345924377,0.7591209411621094,0.8307692307692308,-31.147768020629883
role_conditioned_ar_ppo_order_012,medium,4,7,6144,time_pressure,256,461,0.6909869313240051,0.3090129792690277,-0.09720981121063232,0.5813920497894287,0.8332576751708984,0.7765726681127982,-31.550186157226562
role_conditioned_ar_ppo_order_012,medium,4,7,7168,all,768,1446,0.6073823571205139,0.3926176428794861,0.31663501262664795,0.631861686706543,0.8485897779464722,0.0,-31.824708938598633
role_conditioned_ar_ppo_order_012,medium,4,7,7168,heterogeneity_pressure,256,457,0.6023459434509277,0.39765405654907227,0.30575066804885864,0.6428572535514832,0.816658616065979,0.0,-33.745365142822266
role_conditioned_ar_ppo_order_012,medium,4,7,7168,medium,256,497,0.5989331007003784,0.4010668694972992,0.3239901065826416,0.6341308355331421,0.8043209314346313,0.0,-31.548908233642578
role_conditioned_ar_ppo_order_012,medium,4,7,7168,time_pressure,256,492,0.6205956935882568,0.37940433621406555,0.3193151652812958,0.619356095790863,0.9229680299758911,0.0,-30.179851531982422
role_conditioned_ar_ppo_order_012,medium,4,7,8192,all,768,1446,0.49315372109413147,0.5068463087081909,0.7961157560348511,0.6482832431793213,0.8463746905326843,0.0,-28.275039672851562
role_conditioned_ar_ppo_order_012,medium,4,7,8192,heterogeneity_pressure,256,457,0.48482340574264526,0.51517653465271,0.7919480204582214,0.6591745018959045,0.8145657181739807,0.0,-30.22394561767578
role_conditioned_ar_ppo_order_012,medium,4,7,8192,medium,256,497,0.48290368914604187,0.5170963406562805,0.8132591843605042,0.6468353867530823,0.8031072020530701,0.0,-26.6319580078125
role_conditioned_ar_ppo_order_012,medium,4,7,8192,time_pressure,256,492,0.5112454891204834,0.4887544512748718,0.7826693058013916,0.6396292448043823,0.9196280837059021,0.0,-27.969221115112305
role_conditioned_ar_ppo_order_012,medium,4,7,9216,all,768,1446,0.49962830543518066,0.5003716945648193,0.781007707118988,0.6493685841560364,0.847804844379425,0.0,-27.229265213012695
role_conditioned_ar_ppo_order_012,medium,4,7,9216,heterogeneity_pressure,256,457,0.49197861552238464,0.508021354675293,0.772994875907898,0.6600499153137207,0.8159822225570679,0.0,-29.147293090820312
role_conditioned_ar_ppo_order_012,medium,4,7,9216,medium,256,497,0.4877956211566925,0.5122044086456299,0.807300329208374,0.6484699249267578,0.8042450547218323,0.0,-25.67984390258789
role_conditioned_ar_ppo_order_012,medium,4,7,9216,time_pressure,256,492,0.5186868906021118,0.48131313920021057,0.7618904709815979,0.6403546929359436,0.9213662147521973,0.0,-26.86065673828125
role_conditioned_ar_ppo_order_012,medium,4,7,10240,all,768,1446,0.38503149151802063,0.614968478679657,1.3104591369628906,0.6268832087516785,0.8495061993598938,0.0,-29.831087112426758
role_conditioned_ar_ppo_order_012,medium,4,7,10240,heterogeneity_pressure,256,457,0.37746986746788025,0.6225301623344421,1.2951959371566772,0.6325628757476807,0.8177932500839233,0.0,-31.3194580078125
role_conditioned_ar_ppo_order_012,medium,4,7,10240,medium,256,497,0.37331047654151917,0.6266895532608032,1.3350903987884521,0.6209037899971008,0.8053562045097351,0.0,-29.168071746826172
role_conditioned_ar_ppo_order_012,medium,4,7,10240,time_pressure,256,492,0.40389546751976013,0.5961045622825623,1.2997548580169678,0.6276476979255676,0.9235619306564331,0.0,-29.0057373046875
