actionable_engagement_rate,all_noop_episode_rate,assignment_conflict_rate,avg_ammo_used,avg_decision_time_ms,avg_invalid_actions,avg_resource_cost,avg_reward,avg_shots,avg_steps,avg_total_damage,avg_zone_weighted_damage,damage_reduction_per_ammo,engagement_rate,engagement_threshold,episodes,eval_scenario,evaluation_seed,high_threat_leak_rate,hit_rate_per_shot,intercept_rate,leak_rate,method,overkill_rate,std_reward,success_rate,train_seed
0.381201044386423,0.0,0.0,14.6,3.4116815513011973,0.0,15.05,-38.55489661449927,14.6,47.7,1.0687215486921633,1.0687215486921633,0.14155841602503927,0.10202655485674354,0.4,10.0,heterogeneity_pressure,33000,0.3333333333333333,0.18493150684931506,0.54,0.3,role_conditioned_ar_ppo_order_012,0.0,49.05841184412243,0.1,8
0.3,0.0,0.0,15.0,3.3103247899075425,0.0,16.5,-32.211856408683516,15.0,47.6,0.9089021673577309,0.9089021673577309,0.14769998982610258,0.10504201680672269,0.45,10.0,medium,13000,0.2222222222222222,0.19333333333333333,0.58,0.24,role_conditioned_ar_ppo_order_012,0.0,40.289754055018335,0.1,8
0.42329545454545453,0.0,0.0,14.9,3.2980759887256275,0.0,16.45,-40.698459528294755,14.9,35.4,1.368648950094327,1.368648950094327,0.15817878497448948,0.14030131826741996,0.45,10.0,time_pressure,23000,0.38095238095238093,0.21476510067114093,0.64,0.36,role_conditioned_ar_ppo_order_012,0.0,56.004645734109296,0.3,8
0.2857142857142857,0.0,0.0,14.0,3.388661038895537,0.0,14.9,-22.08102380549753,14.0,46.2,0.7971187054777797,0.7971187054777797,0.16965649203538263,0.10101010101010101,0.45,10.0,heterogeneity_pressure,33000,0.2222222222222222,0.22857142857142856,0.64,0.22,role_conditioned_ar_ppo_order_012,0.0,43.97707259490174,0.2,8
0.19457735247208932,0.0,0.0,12.2,3.4269348018740393,0.0,15.1,3.186883502071045,12.2,45.4,0.18559191586350338,0.18559191586350338,0.24088607367916118,0.08957415565345081,0.5,10.0,medium,13000,0.0,0.30327868852459017,0.74,0.08,role_conditioned_ar_ppo_order_012,0.0,20.52315133754291,0.3,8
0.342042755344418,0.0,0.0,14.4,3.5732491279241216,0.0,16.2,-41.54592409792242,14.4,34.4,1.328354832383199,1.328354832383199,0.16013609863257666,0.13953488372093023,0.5,10.0,time_pressure,23000,0.3333333333333333,0.2222222222222222,0.64,0.34,role_conditioned_ar_ppo_order_012,0.0,53.339579719732626,0.2,8
0.20853080568720378,0.0,0.0,13.2,3.3462802494718527,0.0,14.7,-21.75358411598534,13.2,48.1,0.7590347969908752,0.7590347969908752,0.17609346803922943,0.09147609147609148,0.5,10.0,heterogeneity_pressure,33000,0.2222222222222222,0.23484848484848486,0.62,0.2,role_conditioned_ar_ppo_order_012,0.0,27.503798664266906,0.1,8
0.12875,0.0,0.0,10.3,3.4691109677751033,0.0,14.0,-3.5890343341145536,10.3,46.5,0.24816429689010508,0.24816429689010508,0.2736994742287427,0.07383512544802867,0.55,10.0,medium,13000,0.05555555555555555,0.34951456310679613,0.72,0.08,role_conditioned_ar_ppo_order_012,0.0,15.773774207018677,0.1,8
0.21904761904761905,0.0,0.0,11.5,3.3696691177122857,0.0,14.75,-27.85101287382372,11.5,34.0,1.0638175950588216,1.0638175950588216,0.22352148327247665,0.11274509803921569,0.55,10.0,time_pressure,23000,0.23809523809523808,0.30434782608695654,0.7,0.28,role_conditioned_ar_ppo_order_012,0.0,56.33315947564973,0.3,8
0.1215323645970938,0.0,0.0,9.2,3.497318737265154,0.0,13.325,-30.44251096340394,9.2,49.1,0.9527743390056553,0.9527743390056553,0.2315971995764183,0.062457569585879155,0.55,10.0,heterogeneity_pressure,33000,0.37037037037037035,0.31521739130434784,0.58,0.24,role_conditioned_ar_ppo_order_012,0.0,22.962271040384493,0.0,8
0.09263392857142858,0.0,0.0,8.3,3.301578891115883,0.0,12.7,-10.775176509828352,8.3,46.9,0.41415270819880573,0.41415270819880573,0.3268629709046229,0.058990760483297794,0.6,10.0,medium,13000,0.16666666666666666,0.42168674698795183,0.7,0.12,role_conditioned_ar_ppo_order_012,0.0,15.217596613146467,0.0,8
