actionable_decisions,actionable_engagements,all_noop_episode,ammo_used,assignment_conflict_rate,conflict_target_events,damage_reduction_per_ammo,decision_time_ms,decision_time_seconds,engaged_target_events,engagements,episode_index,eval_scenario,evaluation_mode,evaluation_seed,high_threat_leak_rate,high_threat_threshold,hits,intercepted_damage_potential,invalid_actions,num_high_threat_leaked,num_high_threat_targets,num_intercepted,num_leaked,num_targets,overkill_assignments,overkill_rate,resource_cost,shots,steps,success,total_damage,total_reward,train_seed,unit_decisions,zone_weighted_damage
87,0,True,0,0.0,0,0.0,2.4306517245412547,0.07048890001169639,0,0,30,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,5,5,0,0.0,0.0,0,29,False,3.5269957549991764,-133.70987264997532,1,87,3.526995754999177
81,0,True,0,0.0,0,0.0,1.8598965528734221,0.05393700003332924,0,0,31,time_pressure,deterministic,50100,0.75,0.8,0,0.0,0,3,4,0,4,5,0,0.0,0.0,0,29,False,3.2381331158963835,-125.0439934768915,1,87,3.2381331158963835
78,0,True,0,0.0,0,0.0,1.8405185191012505,0.049694000015733764,0,0,32,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,27,False,2.7997406147707826,-111.69221844312347,1,81,2.7997406147707826
108,0,True,0,0.0,0,0.0,1.95144722298816,0.07025210002757376,0,0,33,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,5,5,0,0.0,0.0,0,36,False,3.135909363035882,-122.67728089107644,1,108,3.135909363035882
90,0,True,0,0.0,0,0.0,2.0854545454671043,0.06882000000041444,0,0,34,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,5,5,0,0.0,0.0,0,33,False,3.211023877445403,-124.6307163233621,1,99,3.211023877445403
109,0,True,0,0.0,0,0.0,1.9185947366120097,0.07290659999125637,0,0,35,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,38,False,2.885093395110155,-115.35280185330465,1,114,2.8850933951101556
96,0,True,0,0.0,0,0.0,2.1268187508667324,0.06805820002773544,0,0,36,time_pressure,deterministic,50100,0.0,0.8,0,0.0,0,0,0,0,4,5,0,0.0,0.0,0,32,False,2.9911543109117105,-117.9346293273513,1,96,2.99115431091171
83,0,True,0,0.0,0,0.0,1.6883178564707382,0.04727289998118067,0,0,37,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,28,False,3.2736404013061624,-126.00921203918486,1,84,3.2736404013061624
76,0,True,0,0.0,0,0.0,1.5807384619480358,0.04109920001064893,0,0,38,time_pressure,deterministic,50100,0.5,0.8,0,0.0,0,1,2,0,4,5,0,0.0,0.0,0,26,False,2.751171003321704,-110.13513009965115,1,78,2.751171003321704
82,0,True,0,0.0,0,0.0,2.1070999991934514,0.05899879997741664,0,0,39,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,28,False,2.8651122538585136,-113.75336761575542,1,84,2.8651122538585136
78,0,True,0,0.0,0,0.0,2.292159259485305,0.061888300006103236,0,0,40,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,27,False,2.985161665243563,-117.25484995730687,1,81,2.985161665243563
138,0,True,0,0.0,0,0.0,2.14377659613866,0.10075750001851702,0,0,41,time_pressure,deterministic,50100,0.0,0.8,0,0.0,0,0,0,0,5,5,0,0.0,0.0,0,47,False,3.012106551938907,-120.06319655816725,1,141,3.012106551938907
99,0,True,0,0.0,0,0.0,1.8188676476711407,0.061841500020818785,0,0,42,time_pressure,deterministic,50100,0.0,0.8,0,0.0,0,0,0,0,5,5,0,0.0,0.0,0,34,False,3.2489841819276624,-125.86952545782982,1,102,3.2489841819276624
92,0,True,0,0.0,0,0.0,1.8397323532125858,0.06255090000922792,0,0,43,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,34,False,3.0926253142107942,-121.17875942632384,1,102,3.0926253142107942
99,0,True,0,0.0,0,0.0,1.8286393930214795,0.060345099969708826,0,0,44,time_pressure,deterministic,50100,0.0,0.8,0,0.0,0,0,0,0,5,5,0,0.0,0.0,0,33,False,3.2630615590983156,-126.19184677294945,1,99,3.2630615590983156
76,0,True,0,0.0,0,0.0,1.7842999996328555,0.048176099990087096,0,0,45,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,27,False,2.809489411512981,-111.98468234538944,1,81,2.8094894115129807
105,0,True,0,0.0,0,0.0,2.286865714579887,0.08004030001029605,0,0,46,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,5,5,0,0.0,0.0,0,35,False,3.075666774676991,-120.7700032403097,1,105,3.075666774676991
81,0,True,0,0.0,0,0.0,1.9224555556623575,0.051906300002883654,0,0,47,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,5,5,0,0.0,0.0,0,27,False,2.8706123353428024,-113.81837006028408,1,81,2.8706123353428024
93,0,True,0,0.0,0,0.0,2.0040515159824723,0.06613370002742158,0,0,48,time_pressure,deterministic,50100,0.75,0.8,0,0.0,0,3,4,0,4,5,0,0.0,0.0,0,33,False,3.7567485164136776,-141.00245549241032,1,99,3.756748516413678
70,0,True,0,0.0,0,0.0,1.8267240005661733,0.045668100014154334,0,0,49,time_pressure,deterministic,50100,0.6666666666666666,0.8,0,0.0,0,2,3,0,3,5,0,0.0,0.0,0,25,False,2.567149742406628,-104.51449227219885,1,75,2.567149742406628
100,0,True,0,0.0,0,0.0,1.7923666675617116,0.06452520003222162,0,0,50,time_pressure,deterministic,50100,0.5,0.8,0,0.0,0,1,2,0,4,5,0,0.0,0.0,0,36,False,2.550180920820402,-105.10542762461208,1,108,2.550180920820402
96,0,True,0,0.0,0,0.0,1.7176151520812488,0.05668130001868121,0,0,51,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,0.0,0,33,False,2.5835165241175266,-105.80549572352582,1,99,2.5835165241175266
93,0,True,0,0.0,0,0.0,2.2884129038204497,0.07094080001843395,0,0,52,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,3,5,0,0.0,0.0,0,31,False,2.7265963687884707,-109.89789106365413,1,93,2.7265963687884707
90,0,True,0,0.0,0,0.0,1.7365031255849317,0.055568100018717814,0,0,53,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,0.0,0,32,False,2.8055962196465494,-112.36788658939649,1,96,2.805596219646549
76,0,True,0,0.0,0,0.0,1.8814310347681447,0.0545615000082762,0,0,54,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,3,5,0,0.0,0.0,0,29,False,3.101549144119088,-120.94647432357266,1,87,3.101549144119088
80,0,True,0,0.0,0,0.0,1.7276677416145592,0.05355769999005133,0,0,55,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,0.0,0,31,False,2.673874129675148,-108.31622389025445,1,93,2.6738741296751485
90,0,True,0,0.0,0,0.0,2.264370000678658,0.06793110002035974,0,0,56,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,5,5,0,0.0,0.0,0,30,False,2.977716879531979,-117.33150638595939,1,90,2.9777168795319793
84,0,True,0,0.0,0,0.0,1.973103571539728,0.05524690000311239,0,0,57,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,5,5,0,0.0,0.0,0,28,False,3.441775569371136,-131.0532670811341,1,84,3.4417755693711363
95,0,True,0,0.0,0,0.0,1.8206606054622116,0.06008179998025298,0,0,58,time_pressure,deterministic,50100,0.5,0.8,0,0.0,0,1,2,0,4,5,0,0.0,0.0,0,33,False,2.7056755088975697,-109.4702652669271,1,99,2.7056755088975697
96,0,True,0,0.0,0,0.0,1.9639125007415714,0.06284520002373029,0,0,59,time_pressure,deterministic,50100,0.6666666666666666,0.8,0,0.0,0,2,3,0,3,5,0,0.0,0.0,0,32,False,2.7556894550056645,-110.87068365016995,1,96,2.7556894550056645
93,0,True,0,0.0,0,0.0,1.8538903234237354,0.0574706000261358,0,0,60,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,3,5,0,0.0,0.0,0,31,False,2.6352720623200243,-107.15816186960075,1,93,2.6352720623200243
75,0,True,0,0.0,0,0.0,2.1544692309152405,0.05601620000379626,0,0,61,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,26,False,2.5512497115644903,-104.1374913469347,1,78,2.5512497115644903
84,0,True,0,0.0,0,0.0,1.6870586204559317,0.04892469999322202,0,0,62,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,3,5,0,0.0,0.0,0,29,False,2.7221983652304442,-109.56595095691333,1,87,2.7221983652304442
102,0,True,0,0.0,0,0.0,2.1439500004121594,0.07289430001401342,0,0,63,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,5,5,0,0.0,0.0,0,34,False,3.1560746989969974,-123.08224096990989,1,102,3.1560746989969974
84,0,True,0,0.0,0,0.0,2.266949999986017,0.06347459999960847,0,0,64,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,28,False,3.440032999872666,-131.00098999617998,1,84,3.440032999872666
117,0,True,0,0.0,0,0.0,2.1210230770520866,0.08271990000503138,0,0,65,time_pressure,deterministic,50100,0.0,0.8,0,0.0,0,0,0,0,5,5,0,0.0,0.0,0,39,False,2.858113602775483,-114.64340808326452,1,117,2.858113602775483
77,0,True,0,0.0,0,0.0,1.986303703301086,0.053630199989129324,0,0,66,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,27,False,2.947001135667735,-116.11003407003207,1,81,2.9470011356677355
90,0,True,0,0.0,0,0.0,1.8710166674281936,0.05613050002284581,0,0,67,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,30,False,3.54611659321438,-134.3834977964314,1,90,3.5461165932143794
96,0,True,0,0.0,0,0.0,2.1746705882405344,0.07393880000017816,0,0,68,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,0.0,0,34,False,2.567344485330467,-105.42033455991404,1,102,2.567344485330467
75,0,True,0,0.0,0,0.0,1.630226666748058,0.04890680000244174,0,0,69,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,3,5,0,0.0,0.0,0,30,False,2.7639183289906595,-110.91754986971979,1,90,2.7639183289906595
83,0,True,0,0.0,0,0.0,1.8872200002078898,0.056616600006236695,0,0,70,time_pressure,deterministic,50100,0.0,0.8,0,0.0,0,0,1,0,4,5,0,0.0,0.0,0,30,False,2.5524085104759378,-104.57225531427815,1,90,2.5524085104759378
123,0,True,0,0.0,0,0.0,1.6146809525491248,0.06781660000706324,0,0,71,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,5,5,0,0.0,0.0,0,42,False,2.3943192230682495,-76.0295766920475,1,126,2.394319223068249
104,0,True,0,0.0,0,0.0,1.935937837736895,0.07162969999626512,0,0,72,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,5,5,0,0.0,0.0,0,37,False,3.23721670063934,-125.81650101918017,1,111,3.23721670063934
113,0,True,0,0.0,0,0.0,1.9361725004273467,0.07744690001709387,0,0,73,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,5,5,0,0.0,0.0,0,40,False,3.9997874305782135,-148.99362291734633,1,120,3.9997874305782135
117,0,True,0,0.0,0,0.0,2.051661538224345,0.08001479999074945,0,0,74,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,5,5,0,0.0,0.0,0,39,False,2.481265073884278,-78.33795221652834,1,117,2.481265073884278
105,0,True,0,0.0,0,0.0,1.7749885708326474,0.06212459997914266,0,0,75,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,35,False,2.8469978520745665,-113.90993556223702,1,105,2.846997852074567
120,0,True,0,0.0,0,0.0,1.9450674997642636,0.07780269999057055,0,0,76,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,40,False,2.8509950580450045,-114.52985174135017,1,120,2.850995058045005
78,0,True,0,0.0,0,0.0,1.9111384614146887,0.04968959999678191,0,0,77,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,0.0,0,26,False,2.855429286889204,-113.26287860667611,1,78,2.855429286889204
86,0,True,0,0.0,0,0.0,2.0263137926592427,0.05876309998711804,0,0,78,time_pressure,deterministic,50100,0.6666666666666666,0.8,0,0.0,0,2,3,0,2,5,0,0.0,0.0,0,29,False,2.6197867539815194,-106.4936026194456,1,87,2.6197867539815194
96,0,True,0,0.0,0,0.0,1.888468749484673,0.06043099998350954,0,0,79,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,32,False,3.3208869388058204,-127.82660816417459,1,96,3.32088693880582
96,0,True,0,0.0,0,0.0,1.8253843754791887,0.05841230001533404,0,0,80,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,5,5,0,0.0,0.0,0,32,False,3.1671810585205797,-123.21543175561742,1,96,3.1671810585205797
84,0,True,0,0.0,0,0.0,1.711799999854217,0.05135399999562651,0,0,81,time_pressure,deterministic,50100,0.3333333333333333,0.8,0,0.0,0,1,3,0,3,5,0,0.0,0.0,0,30,False,2.7284555576199256,-109.85366672859779,1,90,2.7284555576199256
114,0,True,0,0.0,0,0.0,1.7314720931016234,0.0744533000033698,0,0,82,time_pressure,deterministic,50100,0.0,0.8,0,0.0,0,0,0,0,4,5,0,0.0,0.0,0,43,False,2.8837398022091554,-115.8121940662746,1,129,2.8837398022091554
60,0,True,0,0.0,0,0.0,1.8292500008101342,0.036585000016202684,0,0,83,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,3,5,0,0.0,0.0,0,20,False,2.515602462294662,-102.46807386883987,1,60,2.515602462294662
90,0,True,0,0.0,0,0.0,2.0809687498513085,0.06659099999524187,0,0,84,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,32,False,3.1660045305675544,-123.18013591702665,1,96,3.1660045305675544
88,0,True,0,0.0,0,0.0,1.8758966669944737,0.05627690000983421,0,0,85,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,5,5,0,0.0,0.0,0,30,False,3.135406004291311,-122.06218012873936,1,90,3.135406004291311
98,0,True,0,0.0,0,0.0,2.1328999999130964,0.07038569999713218,0,0,86,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,5,5,0,0.0,0.0,0,33,False,3.26232101897743,-126.16963056932292,1,99,3.2623210189774294
94,0,True,0,0.0,0,0.0,1.8733333331924356,0.06181999999535037,0,0,87,time_pressure,deterministic,50100,0.5,0.8,0,0.0,0,1,2,0,4,5,0,0.0,0.0,0,33,False,2.519225550551284,-103.87676651653854,1,99,2.519225550551284
77,0,True,0,0.0,0,0.0,1.9399321432242036,0.0543181000102777,0,0,88,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,28,False,2.7778171516290477,-111.13451454887144,1,84,2.7778171516290477
108,0,True,0,0.0,0,0.0,1.8985083338015505,0.06834630001685582,0,0,89,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,36,False,2.9987082485429744,-118.56124745628925,1,108,2.9987082485429744
102,0,True,0,0.0,0,0.0,1.8446352944866864,0.06271760001254734,0,0,90,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,0.0,0,34,False,3.0220072430914455,-119.06021729274336,1,102,3.0220072430914455
87,0,True,0,0.0,0,0.0,1.7859100007626694,0.05357730002288008,0,0,91,time_pressure,deterministic,50100,0.6666666666666666,0.8,0,0.0,0,2,3,0,4,5,0,0.0,0.0,0,30,False,2.9872909404309542,-117.61872821292863,1,90,2.987290940430954
82,0,True,0,0.0,0,0.0,2.0768000002655236,0.058150400007434655,0,0,92,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,28,False,3.050207465521011,-119.30622396563031,1,84,3.0502074655210105
107,0,True,0,0.0,0,0.0,2.4636923068707497,0.09608399996795924,0,0,93,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,5,5,0,0.0,0.0,0,39,False,2.796559015067673,-112.79677045203016,1,117,2.796559015067673
90,0,True,0,0.0,0,0.0,2.0852354852738038,0.06464230004348792,0,0,94,time_pressure,deterministic,50100,0.0,0.8,0,0.0,0,0,0,0,4,5,0,0.0,0.0,0,31,False,2.5346446721632203,-104.13934016489662,1,93,2.5346446721632203
77,0,True,0,0.0,0,0.0,1.8593296298166495,0.05020190000504954,0,0,95,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,27,False,2.8873026402906605,-114.31907920871981,1,81,2.8873026402906605
98,0,True,0,0.0,0,0.0,1.9728352937604274,0.06707639998785453,0,0,96,time_pressure,deterministic,50100,0.6,0.8,0,0.0,0,3,5,0,3,5,0,0.0,0.0,0,34,False,3.060058059797593,-120.20174179392781,1,102,3.060058059797593
88,0,True,0,0.0,0,0.0,1.7747766668132197,0.05324330000439659,0,0,97,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,0.0,0,30,False,3.493890170964127,-132.8167051289238,1,90,3.493890170964127
74,0,True,0,0.0,0,0.0,1.7414555555593256,0.047019300000101794,0,0,98,time_pressure,deterministic,50100,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,27,False,3.4556090513503586,-131.36827154051076,1,81,3.455609051350359
97,0,True,0,0.0,0,0.0,1.8762352947840768,0.06379200002265861,0,0,99,time_pressure,deterministic,50100,0.6666666666666666,0.8,0,0.0,0,2,3,0,3,5,0,0.0,0.0,0,34,False,3.034657149698586,-119.43971449095761,1,102,3.034657149698586
139,0,True,0,0.0,0,0.0,1.8321480002487078,0.09160740001243539,0,0,0,heterogeneity_pressure,deterministic,50200,0.5,0.8,0,0.0,0,1,2,0,4,5,0,0.0,0.0,0,50,False,2.464317837925958,-78.92953513777864,1,150,2.464317837925958
93,0,True,0,0.0,0,0.0,2.0121285714724633,0.07042450000153622,0,0,1,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,35,False,3.3428282412756403,-128.7848472382692,1,105,3.3428282412756403
140,0,True,0,0.0,0,0.0,1.9096700003137812,0.09548350001568906,0,0,2,heterogeneity_pressure,deterministic,50200,0.6666666666666666,0.8,0,0.0,0,2,3,0,4,5,0,0.0,0.0,0,50,False,1.9357861586245229,-63.07358475873572,1,150,1.935786158624523
141,0,True,0,0.0,0,0.0,1.8719379995309282,0.09359689997654641,0,0,3,heterogeneity_pressure,deterministic,50200,0.6666666666666666,0.8,0,0.0,0,2,3,0,3,5,0,0.0,0.0,0,50,False,2.2323434567607285,-71.97030370282181,1,150,2.2323434567607285
95,0,True,0,0.0,0,0.0,2.0165029416281923,0.06856110001535853,0,0,4,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,2,2,0,3,5,0,0.0,0.0,0,34,False,3.2280880925428708,-125.24264277628615,1,102,3.228088092542871
114,0,True,0,0.0,0,0.0,2.0199974355935595,0.07877989998814883,0,0,5,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,2,2,0,5,5,0,0.0,0.0,0,39,False,3.337791077282002,-129.0337323184601,1,117,3.337791077282002
143,0,True,0,0.0,0,0.0,2.397206000314327,0.11986030001571635,0,0,6,heterogeneity_pressure,deterministic,50200,0.6666666666666666,0.8,0,0.0,0,2,3,0,4,5,0,0.0,0.0,0,50,False,2.251137290686511,-72.53411872059536,1,150,2.251137290686511
117,0,True,0,0.0,0,0.0,2.3977439027143324,0.09830750001128763,0,0,7,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,41,False,3.1465802705585726,-123.49740811675714,1,123,3.146580270558573
133,0,True,0,0.0,0,0.0,1.8311702126780762,0.08606499999586958,0,0,8,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,47,False,2.7441234050469854,-112.02370215140948,1,141,2.7441234050469854
131,0,True,0,0.0,0,0.0,1.8471660005161539,0.0923583000258077,0,0,9,heterogeneity_pressure,deterministic,50200,0.0,0.8,0,0.0,0,0,0,0,2,5,0,0.0,0.0,0,50,False,1.329108592503069,-44.87325777509211,1,150,1.329108592503069
138,0,True,0,0.0,0,0.0,1.778798000595998,0.0889399000297999,0,0,10,heterogeneity_pressure,deterministic,50200,0.6666666666666666,0.8,0,0.0,0,2,3,0,3,5,0,0.0,0.0,0,50,False,1.8758078930869089,-61.27423679260731,1,150,1.8758078930869089
110,0,True,0,0.0,0,0.0,2.1819071431915895,0.09164010001404677,0,0,11,heterogeneity_pressure,deterministic,50200,0.0,0.8,0,0.0,0,0,0,0,4,5,0,0.0,0.0,0,42,False,2.6851405933827572,-109.75421780148275,1,126,2.6851405933827572
136,0,True,0,0.0,0,0.0,1.9676500001514796,0.09838250000757398,0,0,12,heterogeneity_pressure,deterministic,50200,0.0,0.8,0,0.0,0,0,0,0,4,5,0,0.0,0.0,0,50,False,2.268040124719903,-73.04120374159712,1,150,2.268040124719903
141,0,True,0,0.0,0,0.0,1.9598239997867495,0.09799119998933747,0,0,13,heterogeneity_pressure,deterministic,50200,0.0,0.8,0,0.0,0,0,2,0,2,5,0,0.0,0.0,0,50,False,1.5456265902612012,-51.368797707836066,1,150,1.5456265902612012
140,0,True,0,0.0,0,0.0,1.8932039999344852,0.09466019999672426,0,0,14,heterogeneity_pressure,deterministic,50200,0.25,0.8,0,0.0,0,1,4,0,1,5,0,0.0,0.0,0,50,False,1.075150021267834,-37.25450063803505,1,150,1.075150021267834
83,0,True,0,0.0,0,0.0,2.264565625864634,0.07246610002766829,0,0,15,heterogeneity_pressure,deterministic,50200,0.6,0.8,0,0.0,0,3,5,0,3,5,0,0.0,0.0,0,32,False,2.677333709819945,-108.52001129459836,1,96,2.677333709819945
142,0,True,0,0.0,0,0.0,1.7446920003567357,0.08723460001783678,0,0,16,heterogeneity_pressure,deterministic,50200,0.5,0.8,0,0.0,0,1,2,0,3,5,0,0.0,0.0,0,50,False,1.66293507140229,-54.88805214206873,1,150,1.66293507140229
141,0,True,0,0.0,0,0.0,1.758350000163773,0.08791750000818865,0,0,17,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,1,1,0,3,5,0,0.0,0.0,0,50,False,1.9095971261835971,-62.28791378550794,1,150,1.9095971261835971
150,0,True,0,0.0,0,0.0,1.8030580003687646,0.09015290001843823,0,0,18,heterogeneity_pressure,deterministic,50200,0.0,0.8,0,0.0,0,0,1,0,3,5,0,0.0,0.0,0,50,False,1.058181703345925,-36.74545110037778,1,150,1.0581817033459253
113,0,True,0,0.0,0,0.0,1.785761539791472,0.0696447000518674,0,0,19,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,0.0,0,39,False,3.0990392196748515,-121.87117659024557,1,117,3.099039219674851
140,0,True,0,0.0,0,0.0,2.1859780000522733,0.10929890000261366,0,0,20,heterogeneity_pressure,deterministic,50200,0.0,0.8,0,0.0,0,0,2,0,2,5,0,0.0,0.0,0,50,False,0.7826876562965421,-28.480629688896286,1,150,0.7826876562965421
135,0,True,0,0.0,0,0.0,1.9204039999749511,0.09602019999874756,0,0,21,heterogeneity_pressure,deterministic,50200,0.0,0.8,0,0.0,0,0,2,0,0,5,0,0.0,0.0,0,50,False,0.0,-4.999999999999998,1,150,0.0
149,0,True,0,0.0,0,0.0,1.874476000230061,0.09372380001150304,0,0,22,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,0.0,0,50,False,2.055419221798923,-66.66257665396769,1,150,2.055419221798923
133,0,True,0,0.0,0,0.0,1.8720980003126897,0.09360490001563448,0,0,23,heterogeneity_pressure,deterministic,50200,0.5,0.8,0,0.0,0,1,2,0,2,5,0,0.0,0.0,0,50,False,2.0029286459239755,-65.08785937771928,1,150,2.0029286459239755
120,0,True,0,0.0,0,0.0,2.2651452385443482,0.09513610001886263,0,0,24,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,0.0,0,42,False,2.6234970848339776,-107.90491254501933,1,126,2.6234970848339776
120,0,True,0,0.0,0,0.0,2.156904879063027,0.08843310004158411,0,0,25,heterogeneity_pressure,deterministic,50200,0.75,0.8,0,0.0,0,3,4,0,4,5,0,0.0,0.0,0,41,False,3.0471461979409087,-120.51438593822726,1,123,3.0471461979409087
137,0,True,0,0.0,0,0.0,1.7844659998081625,0.08922329999040812,0,0,26,heterogeneity_pressure,deterministic,50200,0.3333333333333333,0.8,0,0.0,0,1,3,0,3,5,0,0.0,0.0,0,50,False,1.6018723375141037,-53.05617012542314,1,150,1.601872337514104
132,0,True,0,0.0,0,0.0,1.8260181819972454,0.0803448000078788,0,0,27,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,44,False,2.6437377033410976,-108.71213110023297,1,132,2.6437377033410976
139,0,True,0,0.0,0,0.0,1.9224959998973645,0.09612479999486823,0,0,28,heterogeneity_pressure,deterministic,50200,0.5,0.8,0,0.0,0,2,4,0,3,5,0,0.0,0.0,0,50,False,1.5515721589221232,-51.54716476766372,1,150,1.551572158922123
94,0,True,0,0.0,0,0.0,1.838547221672747,0.0661876999802189,0,0,29,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,2,2,0,3,5,0,0.0,0.0,0,36,False,2.6038316162439057,-106.7149484873172,1,108,2.603831616243906
120,0,True,0,0.0,0,0.0,1.9066045452663358,0.08389059999171877,0,0,30,heterogeneity_pressure,deterministic,50200,0.6,0.8,0,0.0,0,3,5,0,3,5,0,0.0,0.0,0,44,False,2.698620524206789,-110.3586157262037,1,132,2.698620524206789
105,0,True,0,0.0,0,0.0,2.2049351354252322,0.08158260001073359,0,0,31,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,1,1,0,3,5,0,0.0,0.0,0,37,False,2.651580780824842,-108.24742342474528,1,111,2.651580780824842
131,0,True,0,0.0,0,0.0,1.8127039997489192,0.09063519998744596,0,0,32,heterogeneity_pressure,deterministic,50200,0.3333333333333333,0.8,0,0.0,0,1,3,0,2,5,0,0.0,0.0,0,50,False,1.2988032550694055,-43.96409765208221,1,150,1.2988032550694055
121,0,True,0,0.0,0,0.0,1.7296100001840387,0.08648050000920193,0,0,33,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,3,3,0,4,5,0,0.0,0.0,0,50,False,2.3422636027470647,-75.26790808241192,1,150,2.3422636027470642
106,0,True,0,0.0,0,0.0,2.0399974997417303,0.08159989998966921,0,0,34,heterogeneity_pressure,deterministic,50200,1.0,0.8,0,0.0,0,2,2,0,3,5,0,0.0,0.0,0,40,False,3.1308432180155203,-122.92529654046562,1,120,3.1308432180155203
