context_id,scenario,policy_seed,slot,repeat,unit_index,resource_type,direct_cost,current_other_delta,same_step_other_sub_cost,future_sub_cost_probe,future_sub_cost_other,future_sub_cost,sub_cost_probe,sub_cost_other,sub_cost,sub_shot_probe,sub_shot_other,sub_shot,episode_cost_delta,rho_sub,cost_sign_masked,engage_transitions,first_substitution_step_expected
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,19,2,laser,0.5000000149011612,0.0,0.0,0.16471359133720398,0.0,0.16471359133720398,0.16471359133720398,0.0,0.16471359133720398,0.32942718267440796,0.0,0.32942718267440796,0.3352864235639572,0.32942718267440796,0.32942718267440796,22.000000655651093,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,20,2,laser,0.5000000149011612,0.0,0.0,0.9882815480232239,1.9765630960464478,2.9648446440696716,0.9882815480232239,1.9765630960464478,2.9648446440696716,1.9765630960464478,0.9882815480232239,2.9648446440696716,-2.4648446291685104,5.929689288139343,0.32942718267440796,16.399738550186157,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,21,2,laser,0.5000000149011612,0.0,0.0,0.3402878940105438,2.041727364063263,2.3820152580738068,0.3402878940105438,2.041727364063263,2.3820152580738068,0.6805757880210876,1.0208636820316315,1.7014394700527191,-1.8820152431726456,4.7640305161476135,0.3402878940105438,11.617985159158707,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,22,2,laser,0.5000000149011612,0.0,0.0,0.3402878940105438,0.0,0.3402878940105438,0.3402878940105438,0.0,0.3402878940105438,0.6805757880210876,0.0,0.6805757880210876,0.15971212089061737,0.6805757880210876,0.3402878940105438,22.000000655651093,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,23,2,laser,0.5000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000149011612,0.0,0.0,22.000000655651093,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,24,2,laser,0.5000000149011612,0.0,0.0,0.1701439470052719,0.6805757880210876,0.8507197350263596,0.1701439470052719,0.6805757880210876,0.8507197350263596,0.3402878940105438,0.3402878940105438,0.6805757880210876,-0.35071972012519836,1.7014394700527191,0.3402878940105438,10.29856088757515,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,25,2,laser,0.5000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000149011612,0.0,0.0,8.000000238418579,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,26,2,laser,0.5000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000149011612,0.0,0.0,13.000000387430191,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,27,2,laser,0.5000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000149011612,0.0,0.0,20.000000596046448,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,28,2,laser,0.5000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000149011612,0.0,0.0,9.000000268220901,
confirm_medium_seed17_safety00_e08_t28_u2,medium,17,safety,29,2,laser,0.5000000149011612,0.0,0.0,0.16471359133720398,0.0,0.16471359133720398,0.16471359133720398,0.0,0.16471359133720398,0.32942718267440796,0.0,0.32942718267440796,0.3352864235639572,0.32942718267440796,0.32942718267440796,22.000000655651093,
