context_id,scenario,policy_seed,slot,repeat,target_index,target_probability,unit_index,resource_type,unit_cost,current_probe_cost_n,current_probe_cost_e,current_other_cost_n,current_other_cost_e,future_probe_cost_n,future_probe_cost_e,future_other_cost_n,future_other_cost_e,future_probe_shots_n,future_probe_shots_e,future_other_shots_n,future_other_shots_e,first_future_shot_n,first_future_shot_e,first_substitution_step,direct_cost,current_other_delta,same_step_other_sub_cost,future_sub_cost_probe,future_sub_cost_other,future_sub_cost,sub_cost_probe,sub_cost_other,sub_cost,sub_shot_probe,sub_shot_other,sub_shot,episode_cost_delta,rho_sub,cost_sign_masked,protocol_residual,future_only_residual,extended_residual,sub_cost_decomposition_residual
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,27,1,0.33071571588516235,0,missile,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1,3,1,2.0,0.0,-0.0,2.0,-2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,27,4,0.340031236410141,0,missile,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1,3,1,2.0,0.0,-0.0,2.0,-2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,28,0,0.32925304770469666,0,missile,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,28,1,0.33071571588516235,0,missile,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,28,4,0.340031236410141,0,missile,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,29,0,0.32925304770469666,0,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2,2,2,2.0,0.0,-0.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,-2.0,2.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,29,1,0.33071571588516235,0,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2,2,2,2.0,0.0,-0.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,-2.0,2.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,29,4,0.340031236410141,0,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,4,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,30,0,0.32925304770469666,0,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,30,1,0.33071571588516235,0,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2,2,3,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,30,4,0.340031236410141,0,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,31,0,0.32925304770469666,0,missile,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,31,1,0.33071571588516235,0,missile,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,31,4,0.340031236410141,0,missile,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,0,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,0,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,1,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1,5,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,1,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1,5,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,2,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,3,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,2,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1,3,1,2.0,0.0,-0.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,-2.0,2.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,3,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,3,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,4,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,4,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,5,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3,3,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,5,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3,3,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,6,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1,3,1,2.0,0.0,-0.0,2.0,-2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,6,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,7,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1,2,1,2.0,0.0,-0.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-1.0,-1.0,4.0,-1.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,7,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1,2,1,2.0,0.0,-0.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-1.0,-1.0,4.0,-1.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,8,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,8,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,,2,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,9,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,1,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,9,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,10,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,6,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,10,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,6,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,11,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,11,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,12,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,12,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,13,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,13,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,14,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,14,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,15,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,15,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,16,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,16,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1,2,1,2.0,0.0,-0.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,-2.0,2.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,17,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,-2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,17,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,-2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,18,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,18,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,19,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,19,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,20,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,20,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,21,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,21,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,22,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,5,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,22,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,5,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,23,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1,3,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,23,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1,3,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,24,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,5,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,24,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,5,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,25,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,25,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,26,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1,3,1,2.0,0.0,-0.0,2.0,-2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,26,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,1,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,27,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,27,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,2,,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,28,0,0.49929600954055786,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4,4,6,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,28,1,0.5007039904594421,1,missile,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4,4,6,2.0,0.0,-0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,True,0.0,0.0,0.0,0.0
