method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,target_index,target_threat,target_payload,target_class,attribution
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,18,30118,3,0.8168304168475513,1.4304299822212425,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,19,30119,2,0.8682812351367791,0.8358834505140684,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,22,30122,1,0.9008761429298396,0.8310673146250007,small_uav,prefix_denied
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,23,30123,1,0.930241381519748,1.2457736010150477,small_uav,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,23,30123,2,0.8741170731101899,0.7801968021406014,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,24,30124,4,0.9164474488192729,1.2031473335746345,decoy,attempted_miss
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,25,30125,0,0.9353949397285364,1.3805943984644973,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,25,30125,1,0.8568736972248923,1.0354884196351941,decoy,prefix_denied
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,27,30127,1,0.8139253419739026,1.3703526084365318,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,30,30130,1,0.984154923251909,0.6312683912407889,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,31,30131,1,0.9847052537012024,0.8395848730539177,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,31,30131,2,0.8698630769308622,1.2402098946455298,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,32,30132,0,0.9364986305782141,0.8542574703876971,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,32,30132,2,0.9488731473129997,1.2838136381606895,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,32,30132,3,0.8200823734901448,0.9442772523064971,loitering_munition,mismatched_resource
