method,train_scenario,eval_scenario,run_index,train_seed,timesteps,evaluation_seed,elapsed_seconds,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
maskable_ppo,medium,medium,1,1,15000,10010,38.53270230000089,10.0,-72.2604622810903,40.85806917432594,48.5,0.0,0.26,0.48,1.7964233894882213,6.0,6.0,0.23333333333333334,0.0,0.8564414433271147,0.6875,1.7964233894882213,0.01694915254237288,0.016666666666666666,0.14895166220401135,12.0
maskable_ppo,medium,medium,1,1,20000,10010,50.81445859999985,10.0,-60.3324615187374,36.520933104454976,48.5,0.0,0.34,0.38,1.454670001394288,11.6,11.6,0.16379310344827586,0.0,0.8494534021178645,0.5625,1.454670001394288,0.03571428571428571,0.034482758620689655,0.09993715344403914,14.8
maskable_ppo,medium,medium,1,1,20224,10010,51.83814910000001,10.0,-56.65216079113335,37.67572083614904,48.5,0.0,0.38,0.36,1.3575332992426432,12.5,12.5,0.16,0.0,0.8523754639531241,0.5,1.3575332992426432,0.03305785123966942,0.032,0.10502602701013221,15.25
ppo,medium,medium,2,2,0,10020,0.3188936000005924,10.0,-617.1781507663603,91.9441621618373,47.3,0.0,0.18,0.62,2.2803072057121994,10.7,10.7,0.11214953271028037,104.5,0.46317674423719685,0.6363636363636364,2.280307205712199,0.08163265306122448,0.08411214953271028,0.06474537271697701,12.7
ppo,medium,medium,2,2,5000,10020,9.39721180000015,10.0,-91.7774120693108,25.686191217070725,45.2,0.0,0.0,0.68,2.408580402310359,0.0,0.0,0.0,0.0,0.4107511061804477,0.5909090909090909,2.408580402310359,0.0,0.0,0.0,0.0
ppo,medium,medium,2,2,10000,10020,18.4427308000013,10.0,-91.7774120693108,25.686191217070725,45.2,0.0,0.0,0.68,2.408580402310359,0.0,0.0,0.0,0.0,0.4543865044971563,0.5909090909090909,2.408580402310359,0.0,0.0,0.0,0.0
ppo,medium,medium,2,2,15000,10020,27.346968699999707,10.0,-91.7774120693108,25.686191217070725,45.2,0.0,0.0,0.68,2.408580402310359,0.0,0.0,0.0,0.0,0.42297345130182534,0.5909090909090909,2.408580402310359,0.0,0.0,0.0,0.0
ppo,medium,medium,2,2,20000,10020,36.592854100001205,10.0,-91.7774120693108,25.686191217070725,45.2,0.0,0.0,0.68,2.408580402310359,0.0,0.0,0.0,0.0,0.4902287610375183,0.5909090909090909,2.408580402310359,0.0,0.0,0.0,0.0
ppo,medium,medium,2,2,20224,10020,37.275341300000946,10.0,-91.7774120693108,25.686191217070725,45.2,0.0,0.0,0.68,2.408580402310359,0.0,0.0,0.0,0.0,0.46227522125666365,0.5909090909090909,2.408580402310359,0.0,0.0,0.0,0.0
maskable_ppo,medium,medium,2,2,0,10020,0.5442177000004449,10.0,-53.91027119169952,16.595253440718913,47.4,0.0,0.44,0.4,1.4340682660845931,15.6,15.6,0.17307692307692307,0.0,0.9366529535435023,0.36363636363636365,1.4340682660845931,0.08571428571428572,0.10256410256410256,0.10121800081223621,16.2
maskable_ppo,medium,medium,2,2,5000,10020,12.831916000001002,10.0,-75.55443677135564,32.58577817736012,47.3,0.0,0.3,0.52,1.9344400671141742,13.3,13.3,0.12781954887218044,0.0,0.8762141649017404,0.5454545454545454,1.9344400671141742,0.07258064516129033,0.06766917293233082,0.07748846739634968,11.75
maskable_ppo,medium,medium,2,2,10000,10020,25.091476800000237,10.0,-66.84946470583266,20.816153039793523,49.7,0.0,0.28,0.52,1.8966829225856088,9.6,9.6,0.14583333333333334,0.0,0.8974567404779817,0.5454545454545454,1.8966829225856088,0.0,0.0,0.10514996178975529,9.3
maskable_ppo,medium,medium,2,2,15000,10020,37.12442550000014,10.0,-84.631417730617,27.55532249617897,46.7,0.0,0.12,0.62,2.23335559125217,3.0,3.0,0.2,0.0,0.8209438972823632,0.5909090909090909,2.23335559125217,0.0,0.0,0.16399773374541587,6.0
maskable_ppo,medium,medium,2,2,20000,10020,49.3361158000007,10.0,-69.19350997131991,28.405948771164553,48.0,0.0,0.34,0.52,1.937832057241712,10.7,10.7,0.1588785046728972,0.0,0.915680833369,0.5454545454545454,1.937832057241712,0.0,0.0,0.10957623757967522,10.45
maskable_ppo,medium,medium,2,2,20224,10020,50.34719200000109,10.0,-81.09979372360563,31.851461680529,47.3,0.0,0.3,0.56,2.1258256437255163,8.9,8.9,0.21348314606741572,0.0,0.8831188160430846,0.5909090909090909,2.1258256437255163,0.05952380952380952,0.056179775280898875,0.11142398895072934,10.15
