method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
autoregressive_ppo_order_120,learning,medium,medium,leak_rate,2,0.6499999999999999,0.07071067811865474,0.04999999999999999,0.95,0.01468976317839532,1.0
autoregressive_ppo_order_120,learning,medium,medium,avg_total_damage,2,2.182429622650809,0.4594972545704856,0.3249136246433917,0.95,0.0,6.310848659025993
autoregressive_ppo_order_120,learning,medium,medium,avg_ammo_used,2,8.5,3.5355339059327378,2.5,0.95,0.0,40.26551184108024
autoregressive_ppo_order_120,learning,medium,medium,avg_shots,2,8.5,3.5355339059327378,2.5,0.95,0.0,40.26551184108024
autoregressive_ppo_order_120,learning,medium,medium,hit_rate_per_shot,2,0.08712121212121213,0.005356869554443547,0.003787878787878791,0.95,0.03899164872563597,0.13525077551678827
autoregressive_ppo_order_120,learning,medium,medium,avg_invalid_actions,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,learning,medium,medium,avg_decision_time_ms,2,1.5026972222042585,0.20926039501616522,0.14796944434970602,0.95,0.0,3.382827276847719
autoregressive_ppo_order_120,learning,medium,medium,high_threat_leak_rate,2,0.5833333333333333,0.11785113019775789,0.0833333333333333,0.95,0.0,1.0
autoregressive_ppo_order_120,learning,medium,medium,avg_zone_weighted_damage,2,2.182429622650809,0.4594972545704856,0.3249136246433917,0.95,0.0,6.310848659025993
autoregressive_ppo_order_120,learning,medium,medium,assignment_conflict_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,learning,medium,medium,overkill_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,learning,medium,medium,damage_reduction_per_ammo,2,0.05911877292382222,0.02447439049113146,0.017306007481686612,0.95,0.0,0.2790124471563579
autoregressive_ppo_order_120,learning,medium,medium,avg_resource_cost,2,10.625,1.9445436482630056,1.3749999999999998,0.95,0.0,28.096031512594127
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_reward,2,-44.341709946345574,40.022355793342825,28.300079180533416,0.95,-403.92831007144264,315.24489017875146
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_steps,2,41.25,12.374368670764582,8.75,0.95,0.0,152.42929144378084
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,success_rate,2,0.25,0.3535533905932738,0.25,0.95,0.0,1.0
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,intercept_rate,2,0.4,0.282842712474619,0.19999999999999998,0.95,0.0,1.0
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,leak_rate,2,0.4,0.14142135623730953,0.1,0.95,0.0,1.0
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_total_damage,2,1.396622032536866,0.768618500236421,0.5434953536626073,0.95,0.0,8.302385269473524
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_ammo_used,2,15.25,1.0606601717798212,0.7499999999999999,0.95,5.720346447675929,24.77965355232407
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_shots,2,15.25,1.0606601717798212,0.7499999999999999,0.95,5.720346447675929,24.77965355232407
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,hit_rate_per_shot,2,0.13469827586206895,0.10210378090409199,0.07219827586206896,0.95,0.0,1.0
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_invalid_actions,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_decision_time_ms,2,1.1801671154675066,0.026923634418416647,0.01903788447144994,0.95,0.9382678576247223,1.422066373310291
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,high_threat_leak_rate,2,0.3,0.4242640687119285,0.3,0.95,0.0,1.0
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_zone_weighted_damage,2,1.396622032536866,0.768618500236421,0.5434953536626073,0.95,0.0,8.302385269473524
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,assignment_conflict_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,overkill_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
