context_id,scenario,policy_seed,repeat,a_total_return_delta,a_zone_damage_delta,a_high_threat_leaks_delta,a_resource_cost_delta,b_total_return_delta,b_zone_damage_delta,b_high_threat_leaks_delta,b_resource_cost_delta,c_total_return_delta,c_zone_damage_delta,c_high_threat_leaks_delta,c_resource_cost_delta
heterogeneity_pressure_seed8_safety03_e07_t40_u2,heterogeneity_pressure,8,26,-0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.25
heterogeneity_pressure_seed8_safety03_e07_t40_u2,heterogeneity_pressure,8,27,-0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.25,-0.2500000000000071,0.0,0.0,0.25
heterogeneity_pressure_seed8_safety03_e07_t40_u2,heterogeneity_pressure,8,28,-0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.25
heterogeneity_pressure_seed8_safety03_e07_t40_u2,heterogeneity_pressure,8,29,-0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.25
heterogeneity_pressure_seed8_safety03_e07_t40_u2,heterogeneity_pressure,8,30,-0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.25
heterogeneity_pressure_seed8_safety03_e07_t40_u2,heterogeneity_pressure,8,31,-0.25,0.0,0.0,0.25,16.97657568440487,-0.47712336914215037,-0.4944378137588501,0.25,16.97657568440487,-0.47712336914215037,-0.4944378137588501,0.25
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,0,-1.5,0.0,0.0,1.5,11.84796468942525,-0.32068524314878566,-0.3323226670122942,1.5,11.833256020559213,-0.32068524314878566,-0.3323226670122942,-0.15648573060291238
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,1,-1.5,0.0,0.0,1.5,0.2695994923760523,0.0,0.0,1.5,-1.0079745354644807,0.0,0.0,1.0079745354644825
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,2,3.4781229389977746,0.0,0.0,1.5,0.19087101281142438,0.0,0.0,1.5,-0.328171769624106,0.0,0.0,0.39610384095024465
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,3,-1.5,0.0,0.0,1.5,10.078365197049198,-0.32068524314878566,-0.3323226670122942,1.5,10.078365197049198,-0.32068524314878566,-0.3323226670122942,1.4999999999999982
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,4,-1.5,0.0,0.0,1.5,-1.4999999999999964,0.0,0.0,1.5,3.552713678800501e-15,0.0,0.0,0.0
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,5,-1.5,0.0,0.0,1.5,11.84796468942525,-0.32068524314878566,-0.3323226670122942,1.5,7.768487329483452,-0.32068524314878566,-0.3323226670122942,0.14704975924044028
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,6,3.4781229389977746,0.0,0.0,1.5,0.19087101281142438,0.0,0.0,1.5,-0.8716283402332152,0.0,0.0,0.9055943758962863
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,7,-1.5,0.0,0.0,1.5,-1.4999999999999964,0.0,0.0,1.5,-3.099999999999998,0.0,0.0,2.799999999999999
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,8,3.4781229389977746,0.0,0.0,1.5,1.9604705051874731,0.0,0.0,1.5,-2.658581336098351,0.0,0.0,2.5256522692934347
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,9,3.4781229389977746,0.0,0.0,1.5,0.19087101281142438,0.0,0.0,1.5,1.0134866390671355,0.0,0.0,-0.809690425088716
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,10,3.4781229389977746,0.0,0.0,1.5,11.769236209860619,-0.32068524314878566,-0.3323226670122942,1.5,11.097346266941278,-0.32068524314878566,-0.3323226670122942,0.548951001434058
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,11,-1.5,0.0,0.0,1.5,-1.4999999999999964,0.0,0.0,1.5,-1.5,0.0,0.0,1.4999999999999982
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,12,-1.5,0.0,0.0,1.5,10.078365197049198,-0.32068524314878566,-0.3323226670122942,1.5,7.728365197049193,-0.32068524314878566,-0.3323226670122942,3.75
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,13,3.4781229389977746,0.0,0.0,1.5,13.538835702236671,-0.32068524314878566,-0.3323226670122942,1.5,8.841858945630246,-0.32068524314878566,-0.3323226670122942,0.8786812463009728
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,14,-1.5,0.0,0.0,1.5,-1.4999999999999964,0.0,0.0,1.5,-1.5000000000000036,0.0,0.0,1.5
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,15,3.4781229389977746,0.0,0.0,1.5,13.538835702236671,-0.32068524314878566,-0.3323226670122942,1.5,14.074868818284799,-0.32068524314878566,-0.3323226670122942,-2.224775335931044
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,16,-1.5,0.0,0.0,1.5,10.078365197049198,-0.32068524314878566,-0.3323226670122942,1.5,10.078365197049195,-0.32068524314878566,-0.3323226670122942,1.5
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,17,3.4781229389977746,0.0,0.0,1.5,11.769236209860619,-0.32068524314878566,-0.3323226670122942,1.5,10.455787803321373,-0.32068524314878566,-0.3323226670122942,0.9905094650539592
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,18,3.4781229389977746,0.0,0.0,1.5,1.9604705051874731,0.0,0.0,1.5,5.835538159072371,0.0,0.0,-0.578150331322858
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,19,-1.5,0.0,0.0,1.5,-1.4999999999999964,0.0,0.0,1.5,-1.500000000000007,0.0,0.0,1.5
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,20,3.4781229389977746,0.0,0.0,1.5,0.19087101281142438,0.0,0.0,1.5,-1.4150849108423316,0.0,0.0,1.4150849108423262
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,21,-1.5,0.0,0.0,1.5,0.2695994923760523,0.0,0.0,1.5,4.766967558310469,0.0,0.0,-2.7349544848488136
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,22,3.4781229389977746,0.0,0.0,1.5,0.19087101281142438,0.0,0.0,1.5,-0.6379011444669374,0.0,0.0,-2.411588532077925
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,23,-1.5,0.0,0.0,1.5,0.2695994923760523,0.0,0.0,1.5,-1.142371140193081,0.0,0.0,1.0079745354644816
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,24,3.4781229389977746,0.0,0.0,1.5,0.19087101281142438,0.0,0.0,1.5,-2.0506492182805864,0.0,0.0,1.8884114679220758
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,25,3.4781229389977746,0.0,0.0,1.5,11.769236209860619,-0.32068524314878566,-0.3323226670122942,1.5,10.587855731995237,-0.32068524314878566,-0.3323226670122942,0.9905094650539592
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,26,3.4781229389977746,0.0,0.0,1.5,0.19087101281142438,0.0,0.0,1.5,1.273726337365101,0.0,0.0,-1.2057942660389624
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,27,-1.5,0.0,0.0,1.5,10.078365197049198,-0.32068524314878566,-0.3323226670122942,1.5,10.078365197049202,-0.32068524314878566,-0.3323226670122942,1.4999999999999982
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,28,3.4781229389977746,0.0,0.0,1.5,1.9604705051874731,0.0,0.0,1.5,0.9009702623179656,0.0,0.0,-0.8353668670465613
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,29,3.4781229389977746,0.0,0.0,1.5,13.538835702236671,-0.32068524314878566,-0.3323226670122942,1.5,13.520284559353389,-0.32068524314878566,-0.3323226670122942,-1.8075227575755939
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,30,-1.5,0.0,0.0,1.5,0.2695994923760523,0.0,0.0,1.5,-1.0079745354644771,0.0,0.0,1.0079745354644816
heterogeneity_pressure_seed8_safety04_e07_t40_u1,heterogeneity_pressure,8,31,-1.5,0.0,0.0,1.5,11.84796468942525,-0.32068524314878566,-0.3323226670122942,1.5,16.037703895552752,-0.32068524314878566,-0.3323226670122942,-2.4929290203132934
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,0,2.178122938997774,0.0,0.0,2.8,0.6652210584442493,0.0,0.0,2.8,-0.31072951821298744,0.0,0.0,0.4744973130673955
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,1,2.178122938997774,0.0,0.0,2.8,0.6652210584442493,0.0,0.0,2.8,-0.08283202103281084,0.0,0.0,0.08283202103280995
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,2,2.178122938997774,0.0,0.0,2.8,-1.101781429417752,0.0,0.0,2.8,-4.429602450740262,0.0,0.0,4.297829715972253
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,3,2.178122938997774,0.0,0.0,2.8,0.6652210584442493,0.0,0.0,2.8,4.097315576752557,0.0,0.0,-3.8298468104050514
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,4,-2.8000000000000007,0.0,0.0,2.8,-2.7999999999999936,0.0,0.0,2.8,-7.52672507921417,0.0,0.0,1.831883897427204
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,5,-2.8000000000000007,0.0,0.0,2.8,-2.7999999999999936,0.0,0.0,2.8,-3.552713678800501e-15,0.0,0.0,0.0
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,6,-2.8000000000000007,0.0,0.0,2.8,-1.0329975121379924,0.0,0.0,2.8,-3.4000000000000092,0.0,0.0,2.999999999999999
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,7,2.178122938997774,0.0,0.0,2.8,10.441931771367912,-0.3197254890161214,-0.3313280841312384,2.8,9.340701771565566,-0.3197254890161214,-0.3313280841312384,2.203011429220096
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,8,2.178122938997774,0.0,0.0,2.8,-1.101781429417752,0.0,0.0,2.8,-3.0908070224283115,0.0,0.0,2.8272615528922795
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,9,2.178122938997774,0.0,0.0,2.8,12.208934259229917,-0.3197254890161214,-0.3313280841312384,2.8,10.85002973577226,-0.3197254890161214,-0.3313280841312384,0.7605506566002767
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,10,2.178122938997774,0.0,0.0,2.8,0.6652210584442493,0.0,0.0,2.8,0.42407365667601127,0.0,0.0,-0.19479874387983287
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,11,-2.8000000000000007,0.0,0.0,2.8,10.510715688647672,-0.3197254890161214,-0.3313280841312384,2.8,-3.6278386939249554,0.0,0.0,0.0
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,12,-2.8000000000000007,0.0,0.0,2.8,-2.7999999999999936,0.0,0.0,2.8,-2.7999999999999865,0.0,0.0,2.799999999999999
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,13,-2.8000000000000007,0.0,0.0,2.8,8.743713200785667,-0.3197254890161214,-0.3313280841312384,2.8,-2.6318838974272047,0.0,0.0,2.631883897427204
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,14,2.178122938997774,0.0,0.0,2.8,10.441931771367912,-0.3197254890161214,-0.3313280841312384,2.8,22.283663921798823,-0.6489157506525267,-0.6724644102911828,1.2478297159722533
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,15,2.178122938997774,0.0,0.0,2.8,-1.101781429417752,0.0,0.0,2.8,-1.06265679709146,0.0,0.0,1.1649976949394434
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,16,2.178122938997774,0.0,0.0,2.8,0.6652210584442493,0.0,0.0,2.8,-0.1960920618149018,0.0,0.0,0.3926134156401915
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,17,2.178122938997774,0.0,0.0,2.8,10.441931771367912,-0.3197254890161214,-0.3313280841312384,2.8,22.622348187451593,-0.6489157506525267,-0.6724644102911828,0.9091454503194853
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,18,2.178122938997774,0.0,0.0,2.8,10.441931771367912,-0.3197254890161214,-0.3313280841312384,2.8,9.25541769002558,-0.3197254890161214,-0.3313280841312384,2.2882955107600838
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,19,-2.8000000000000007,0.0,0.0,2.8,10.510715688647672,-0.3197254890161214,-0.3313280841312384,2.8,6.775597098212863,-0.3197254890161214,-0.3313280841312384,4.468116102572796
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,20,2.178122938997774,0.0,0.0,2.8,-1.101781429417752,0.0,0.0,2.8,-9.054806108456265,0.0,0.0,5.1391366559524325
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,21,2.178122938997774,0.0,0.0,2.8,10.441931771367912,-0.3197254890161214,-0.3313280841312384,2.8,8.033008546649494,-0.3197254890161214,-0.3313280841312384,3.3448182867521545
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,22,2.178122938997774,0.0,0.0,2.8,0.6652210584442493,0.0,0.0,2.8,1.3851135674370596,0.0,0.0,0.48367316622515943
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,23,-2.8000000000000007,0.0,0.0,2.8,10.510715688647672,-0.3197254890161214,-0.3313280841312384,2.8,9.235016585348887,-0.3197254890161214,-0.3313280841312384,2.308696615436774
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,24,2.178122938997774,0.0,0.0,2.8,-1.101781429417752,0.0,0.0,2.8,-24.52347110912337,0.6489157506525265,0.6724644102911826,1.1625456344322647
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,25,2.178122938997774,0.0,0.0,2.8,-1.101781429417752,0.0,0.0,2.8,-2.6318838974272083,0.0,0.0,2.631883897427204
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,26,2.178122938997774,0.0,0.0,2.8,10.441931771367912,-0.3197254890161214,-0.3313280841312384,2.8,10.944042504517316,-0.3197254890161214,-0.3313280841312384,0.7361252267323355
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,27,-2.8000000000000007,0.0,0.0,2.8,-1.0329975121379924,0.0,0.0,2.8,0.0,0.0,0.0,0.0
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,28,2.178122938997774,0.0,0.0,2.8,10.441931771367912,-0.3197254890161214,-0.3313280841312384,2.8,9.374815404181561,-0.3197254890161214,-0.3313280841312384,2.203011429220097
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,29,2.178122938997774,0.0,0.0,2.8,-1.101781429417752,0.0,0.0,2.8,-2.8000000000000007,0.0,0.0,2.8
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,30,-2.8000000000000007,0.0,0.0,2.8,10.510715688647672,-0.3197254890161214,-0.3313280841312384,2.8,8.94023455461096,-0.3197254890161214,-0.3313280841312384,2.636232205145591
heterogeneity_pressure_seed8_safety05_e07_t40_u0,heterogeneity_pressure,8,31,2.178122938997774,0.0,0.0,2.8,-1.101781429417752,0.0,0.0,2.8,1.0019101763908722,0.0,0.0,1.0772615528922795
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,0,2.745091552758292,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8,-2.8,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,1,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,2,-2.8,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,3,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.7450915527582915,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,4,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,5,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,6,2.745091552758292,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8,2.745091552758292,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,7,2.745091552758292,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8,2.745091552758292,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,8,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.7450915527582915,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,9,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-2.5499999999999994,0.0,0.0,2.55
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,10,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,1.9380248375364348,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,11,2.745091552758292,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,12,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,13,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,14,-2.8,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8,-2.8,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,15,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,16,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,-0.4768026776931702,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,17,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,18,-2.8,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8,-2.8000000000000003,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,19,-2.8,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,20,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,21,2.745091552758292,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,22,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,23,2.745091552758292,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8,2.745091552758292,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,24,2.745091552758292,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8,0.026164934802329953,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,25,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,26,2.745091552758292,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8,0.02616493480232998,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,27,-2.8,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8,1.9380248375364353,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,28,-2.8,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,29,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8,-2.8,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,30,2.745091552758292,0.0,0.0,2.8,2.34936225710916,0.0,0.0,2.8,1.9380248375364348,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource00_e10_t49_u0,heterogeneity_pressure,8,31,-2.8,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8,-0.47680267769317,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,0,51.84435398502373,-0.8182214303297504,0.0,2.8,25.540844465070723,-0.42436381078488994,0.0,2.8,48.54435398502373,-0.8182214303297504,0.0,6.1
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,1,51.84435398502373,-0.8182214303297504,0.0,2.8,27.491436205767457,-0.42436381078488994,0.0,2.8,52.244353985023736,-0.8182214303297504,0.0,2.8
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,2,51.84435398502373,-0.8182214303297504,0.0,2.8,27.491436205767457,-0.42436381078488994,0.0,2.8,25.998301173025137,-0.42436381078488994,0.0,2.55
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,3,51.84435398502373,-0.8182214303297504,0.0,2.8,25.540844465070723,-0.42436381078488994,0.0,2.8,-1.5499999999999998,0.0,0.0,1.5499999999999998
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,4,-2.8000000000000043,0.0,0.0,2.8,-2.8000000000000043,0.0,0.0,2.8,-2.8000000000000043,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,5,51.84435398502373,-0.8182214303297504,0.0,2.8,25.540844465070723,-0.42436381078488994,0.0,2.8,54.246620298689635,-0.8182214303297504,0.0,4.55
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,6,51.84435398502373,-0.8182214303297504,0.0,2.8,27.491436205767457,-0.42436381078488994,0.0,2.8,7.502266313665903,0.0,0.0,-3.05
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,7,51.84435398502373,-0.8182214303297504,0.0,2.8,27.491436205767457,-0.42436381078488994,0.0,2.8,27.23329072575525,-0.42436381078488994,0.0,5.1598200529813765
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,8,-2.8000000000000043,0.0,0.0,2.8,-2.8000000000000043,0.0,0.0,2.8,-2.8000000000000043,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,9,51.84435398502373,-0.8182214303297504,0.0,2.8,25.540844465070723,-0.42436381078488994,0.0,2.8,26.29405043633625,-0.42436381078488994,0.0,4.252196955680847
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,10,51.84435398502373,-0.8182214303297504,0.0,2.8,27.491436205767457,-0.42436381078488994,0.0,2.8,27.414815345215356,-0.42436381078488994,0.0,5.030159610509872
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,11,-2.8000000000000043,0.0,0.0,2.8,-2.8000000000000043,0.0,0.0,2.8,-2.8000000000000043,0.0,0.0,2.8
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,12,51.84435398502373,-0.8182214303297504,0.0,2.8,25.540844465070723,-0.42436381078488994,0.0,2.8,-1.114414247870445,0.0,0.0,1.2181426018476484
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,13,51.84435398502373,-0.8182214303297504,0.0,2.8,25.540844465070723,-0.42436381078488994,0.0,2.8,27.149809356648177,-0.42436381078488994,0.0,3.448302212357521
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,14,51.84435398502373,-0.8182214303297504,0.0,2.8,25.540844465070723,-0.42436381078488994,0.0,2.8,25.516087781507224,-0.42436381078488994,0.0,5.030159610509872
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,15,51.84435398502373,-0.8182214303297504,0.0,2.8,27.491436205767457,-0.42436381078488994,0.0,2.8,28.970740654873406,-0.42436381078488994,0.0,3.577962654829025
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,16,51.84435398502373,-0.8182214303297504,0.0,2.8,27.491436205767457,-0.42436381078488994,0.0,2.8,0.20000000000000018,0.0,0.0,0.0
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,17,51.84435398502373,-0.8182214303297504,0.0,2.8,25.540844465070723,-0.42436381078488994,0.0,2.8,24.50356092529869,-0.42436381078488994,0.0,3.8372835397720335
heterogeneity_pressure_seed8_resource01_e04_t45_u0,heterogeneity_pressure,8,18,51.84435398502373,-0.8182214303297504,0.0,2.8,27.491436205767457,-0.42436381078488994,0.0,2.8,27.907525026607072,-0.42436381078488994,0.0,4.485585752129555
