context_id,scenario,policy_seed,slot,unit_index,target_index,conditional_probability,is_argmax_target,det_total_return_mean,stochastic_total_return_mean,det_delta_mean,stochastic_delta_mean
time_pressure_seed10_resource00_e11_t04_u1,time_pressure,10,resource,1,2,0.33477869629859924,False,-82.6040140681312,-64.79706322633359,-1.6726585946349644,-9.451691945747822
time_pressure_seed10_resource01_e04_t04_u1,time_pressure,10,resource,1,0,0.3319377899169922,False,-66.71831632312418,-56.1891906757085,1.3302477285872845,-3.1735681590709324
time_pressure_seed10_resource01_e04_t04_u1,time_pressure,10,resource,1,1,0.34769532084465027,True,-71.72161076644778,-59.757350508446834,-3.6730467147363117,-6.741727991809264
time_pressure_seed10_resource01_e04_t04_u1,time_pressure,10,resource,1,3,0.32036685943603516,False,-66.95395986645806,-50.26610024880491,1.0946041852534139,2.7495222678326554
time_pressure_seed10_resource02_e01_t04_u1,time_pressure,10,resource,1,1,1.0,True,-38.60210656649659,-39.28006852123763,8.505030668286576,6.482217716511963
time_pressure_seed10_resource03_e04_t04_u0,time_pressure,10,resource,0,0,0.24352478981018066,False,-55.25076686241145,-51.675505287726565,1.1970708379090174,-5.914238349899185
time_pressure_seed10_resource03_e04_t04_u0,time_pressure,10,resource,0,1,0.2570914626121521,False,-58.679098301076934,-51.02769983415165,-2.231260600756459,-5.26643289632426
time_pressure_seed10_resource03_e04_t04_u0,time_pressure,10,resource,0,2,0.2646869421005249,True,-59.64933204965965,-44.06072234008956,-3.201494349339173,1.7005445977378235
time_pressure_seed10_resource03_e04_t04_u0,time_pressure,10,resource,0,3,0.23469677567481995,False,-58.90540007890962,-51.13950587529102,-2.457562378589148,-5.378238937463634
time_pressure_seed10_resource04_e01_t04_u0,time_pressure,10,resource,0,0,0.5217978954315186,True,-38.57510295615148,-28.101795092675843,2.887090430902912,12.5381739029736
time_pressure_seed10_resource04_e01_t04_u0,time_pressure,10,resource,0,1,0.47820207476615906,False,-48.79189707379993,-37.93737682493469,-7.3297036867455345,2.702592170714758
time_pressure_seed10_resource05_e09_t04_u1,time_pressure,10,resource,1,4,1.0,True,-33.672166297056854,-25.02405097422475,0.9764836085645165,-3.631245592382695
heterogeneity_pressure_seed8_safety00_e00_t23_u2,heterogeneity_pressure,8,safety,2,0,0.193481907248497,False,-110.70220362519623,-36.93261642871123,6.0275741140078,-0.04374999999999929
heterogeneity_pressure_seed8_safety00_e00_t23_u2,heterogeneity_pressure,8,safety,2,1,0.19690680503845215,False,-116.87306365862878,-36.97636642871123,-0.143285919424748,-0.08749999999999969
heterogeneity_pressure_seed8_safety00_e00_t23_u2,heterogeneity_pressure,8,safety,2,2,0.20750974118709564,True,-104.76860230713146,-33.2244379142886,11.961175432072578,3.6644285144226316
heterogeneity_pressure_seed8_safety00_e00_t23_u2,heterogeneity_pressure,8,safety,2,3,0.1994587928056717,False,-91.13143132555709,-13.912395015064273,25.59834641364695,22.976471413646955
heterogeneity_pressure_seed8_safety00_e00_t23_u2,heterogeneity_pressure,8,safety,2,4,0.2026427537202835,False,-116.65209088470516,-36.95292892871123,0.07768685449888135,-0.06406249999999958
