epoch,train_loss,train_seed,validation_mae,variant
27,0.2277146354317665,15,15.883782386779785,observation_action_only
28,0.2000631938378016,15,16.41526985168457,observation_action_only
29,0.20896236101786295,15,15.965509414672852,observation_action_only
30,0.19373092303673425,15,16.34004783630371,observation_action_only
31,0.20843892792860666,15,15.30453872680664,observation_action_only
32,0.2150251418352127,15,15.028594970703125,observation_action_only
33,0.22271794577439627,15,14.936880111694336,observation_action_only
34,0.21883022536834082,15,15.221870422363281,observation_action_only
35,0.19078767423828444,15,16.93338966369629,observation_action_only
36,0.19152313470840454,15,15.614044189453125,observation_action_only
37,0.19548146799206734,15,15.81301498413086,observation_action_only
38,0.19607829054196677,15,15.387149810791016,observation_action_only
39,0.1718835892776648,15,15.625494956970215,observation_action_only
40,0.1752519073585669,15,15.137797355651855,observation_action_only
41,0.18066053092479706,15,14.997923851013184,observation_action_only
42,0.18703409532705942,15,16.56783676147461,observation_action_only
43,0.24984293927749,15,16.214282989501953,observation_action_only
44,0.18227128932873407,15,16.571474075317383,observation_action_only
45,0.1721675048271815,15,16.025466918945312,observation_action_only
46,0.1655392199754715,15,18.214006423950195,observation_action_only
47,0.2721759205063184,15,15.558357238769531,observation_action_only
48,0.19782507171233496,15,15.851075172424316,observation_action_only
49,0.20626848563551903,15,15.22203254699707,observation_action_only
50,0.16796595603227615,15,14.848922729492188,observation_action_only
51,0.2121510182817777,15,14.537374496459961,observation_action_only
52,0.18936996906995773,15,14.804666519165039,observation_action_only
0,1.0275549987951915,16,14.395564079284668,observation_action_only
1,0.8280089795589447,16,14.04683780670166,observation_action_only
2,0.7149994870026907,16,14.089338302612305,observation_action_only
3,0.611234207948049,16,15.019615173339844,observation_action_only
4,0.5900317331155142,16,14.479077339172363,observation_action_only
5,0.5374392966429392,16,15.321407318115234,observation_action_only
6,0.5484555264314016,16,13.991491317749023,observation_action_only
7,0.5309640814860662,16,14.044122695922852,observation_action_only
8,0.5115302254756292,16,14.69047737121582,observation_action_only
9,0.4407055626312892,16,13.78953742980957,observation_action_only
10,0.41178756952285767,16,13.54170036315918,observation_action_only
11,0.4057028492291768,16,13.112690925598145,observation_action_only
12,0.3614613066116969,16,13.36979866027832,observation_action_only
13,0.34338800112406415,16,12.991435050964355,observation_action_only
14,0.32604556779066723,16,14.246271133422852,observation_action_only
15,0.3390838106473287,16,15.056009292602539,observation_action_only
16,0.3026950682202975,16,13.908732414245605,observation_action_only
17,0.33554257949193317,16,13.200235366821289,observation_action_only
18,0.3001149147748947,16,13.429847717285156,observation_action_only
19,0.2871941526730855,16,13.911872863769531,observation_action_only
20,0.2848943993449211,16,14.02188777923584,observation_action_only
21,0.2373006691535314,16,15.0144681930542,observation_action_only
22,0.2692878246307373,16,16.2104549407959,observation_action_only
23,0.26806964973608655,16,15.77379322052002,observation_action_only
24,0.22780937204758325,16,15.823996543884277,observation_action_only
25,0.23690804094076157,16,15.157343864440918,observation_action_only
26,0.22822979589303335,16,16.305665969848633,observation_action_only
27,0.223403570552667,16,15.607765197753906,observation_action_only
28,0.21609896421432495,16,15.072842597961426,observation_action_only
29,0.2070263003309568,16,14.502812385559082,observation_action_only
30,0.20000214874744415,16,15.414092063903809,observation_action_only
31,0.20806709428628287,16,15.354399681091309,observation_action_only
32,0.19959444180130959,16,15.383602142333984,observation_action_only
33,0.21833442896604538,16,15.130220413208008,observation_action_only
34,0.21167181680599848,16,15.074965476989746,observation_action_only
35,0.18484024703502655,16,14.976387977600098,observation_action_only
36,0.22213009744882584,16,14.703298568725586,observation_action_only
37,0.2436037907997767,16,14.608941078186035,observation_action_only
38,0.18663032601277033,16,14.911908149719238,observation_action_only
39,0.18342718854546547,16,14.266850471496582,observation_action_only
40,0.18132748703161874,16,14.702747344970703,observation_action_only
41,0.19063167025645575,16,14.774834632873535,observation_action_only
42,0.2259293720126152,16,15.15735149383545,observation_action_only
43,0.1804763488471508,16,15.285667419433594,observation_action_only
44,0.17608116194605827,16,15.132193565368652,observation_action_only
45,0.16756782432397208,16,17.742263793945312,observation_action_only
46,0.24669299150506654,16,14.694299697875977,observation_action_only
47,0.1667302573720614,16,14.547186851501465,observation_action_only
48,0.1700447996457418,16,14.653785705566406,observation_action_only
49,0.1820093480249246,16,14.413797378540039,observation_action_only
50,0.17145176231861115,16,15.002204895019531,observation_action_only
51,0.18922356516122818,16,14.718157768249512,observation_action_only
52,0.17369353026151657,16,14.54410171508789,observation_action_only
53,0.20908951262633005,16,14.194864273071289,observation_action_only
